ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:LRCX200110C00205000,2020-01-06,2020-01-10,LRCX,C,20.5,1,20.94,20.94,-29.79,YES,20.94,71.7,20.94,71.7,20.94,20.94,1,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,20.94,71.7,,
O:LRCX200110C00272500,2020-01-06,2020-01-10,LRCX,C,27.25,1,4.11,4.11,-6.68,YES,4.11,14.07,4.11,14.07,4.11,4.11,1,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,4.11,14.07,2.5821,0.5482
O:LRCX200110C00280000,2020-01-06,2020-01-10,LRCX,C,28.0,15,2.78,2.7,-4.11,YES,2.8,9.61,2.7,9.25,2.91,2.7,7,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,2.8,9.96,1.7117,0.5579
O:LRCX200110C00282500,2020-01-06,2020-01-10,LRCX,C,28.25,14,2.66,2.22,-3.25,YES,2.44,8.36,2.22,7.6,2.66,2.22,11,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,2.44,9.11,1.4187,0.5595
O:LRCX200110C00285000,2020-01-06,2020-01-10,LRCX,C,28.5,8,1.91,1.45,-2.4,YES,1.68,5.75,1.45,4.97,1.91,1.45,4,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,1.68,6.54,0.8806,0.5867
O:LRCX200110C00287500,2020-01-06,2020-01-10,LRCX,C,28.75,56,1.32,1.09,-1.54,YES,1.31,4.47,1.06,3.63,1.55,1.06,15,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,1.31,5.31,0.697,0.5709
O:LRCX200110C00290000,2020-01-06,2020-01-10,LRCX,C,29.0,275,1.09,0.8,-0.68,YES,1.03,3.53,0.72,2.47,1.34,0.72,63,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,1.03,4.59,0.5701,0.5351
O:LRCX200110C00292500,2020-01-06,2020-01-10,LRCX,C,29.25,111,0.6,0.5,0.17,YES,0.71,2.43,0.47,1.61,0.95,0.47,34,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.71,3.25,0.4279,0.4774
O:LRCX200110C00295000,2020-01-06,2020-01-10,LRCX,C,29.5,421,0.46,0.33,1.03,YES,0.45,1.56,0.29,0.99,0.62,0.29,81,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.45,2.12,0.3775,0.392
O:LRCX200110C00297500,2020-01-06,2020-01-10,LRCX,C,29.75,43,0.38,0.21,1.88,YES,0.28,0.98,0.19,0.65,0.38,0.19,21,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.28,1.3,0.3481,0.2996
O:LRCX200110C00300000,2020-01-06,2020-01-10,LRCX,C,30.0,268,0.18,0.11,2.74,YES,0.18,0.63,0.1,0.34,0.27,0.1,60,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.18,0.92,0.3101,0.1994
O:LRCX200110C00302500,2020-01-06,2020-01-10,LRCX,C,30.25,212,0.08,0.06,3.6,NO,0.1,0.34,0.05,0.17,0.15,0.05,28,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.1,0.51,0.2976,0.1263
O:LRCX200110C00305000,2020-01-06,2020-01-10,LRCX,C,30.5,48,0.04,0.03,4.45,NO,0.05,0.17,0.03,0.1,0.07,0.03,24,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.05,0.24,0.2874,0.0726
O:LRCX200110C00307500,2020-01-06,2020-01-10,LRCX,C,30.75,10,0.03,0.02,5.31,NO,0.02,0.09,0.02,0.07,0.03,0.02,7,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.02,0.1,0.3006,0.049
O:LRCX200110C00310000,2020-01-06,2020-01-10,LRCX,C,31.0,29,0.02,0.01,6.16,NO,0.01,0.03,0.0,0.0,0.02,0.0,22,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.01,0.07,0.2977,0.0268
O:LRCX200110C00317500,2020-01-06,2020-01-10,LRCX,C,31.75,1,0.0,0.0,8.73,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.0,0.0,,
O:LRCX200110C00320000,2020-01-06,2020-01-10,LRCX,C,32.0,1,0.0,0.0,9.59,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1578286800000000000,4,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.0,0.0,,
O:LRCX200117C00080000,2020-01-13,2020-01-17,LRCX,C,8.0,2,53.88,53.88,-73.09,YES,53.88,181.21,53.88,181.21,53.88,53.88,2,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,53.88,181.21,,
O:LRCX200117C00135000,2020-01-13,2020-01-17,LRCX,C,13.5,1,39.92,39.92,-54.59,YES,39.92,134.26,39.92,134.26,39.92,39.92,1,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,39.92,134.26,,
O:LRCX200117C00170000,2020-01-13,2020-01-17,LRCX,C,17.0,10,31.78,31.78,-42.82,YES,31.78,106.88,31.78,106.88,31.78,31.78,3,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,31.78,106.88,,
O:LRCX200117C00195000,2020-01-13,2020-01-17,LRCX,C,19.5,1,24.9,24.9,-34.41,YES,24.9,83.75,24.9,83.75,24.9,24.9,1,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,24.9,83.75,,
O:LRCX200117C00230000,2020-01-13,2020-01-17,LRCX,C,23.0,1,16.42,16.42,-22.64,YES,16.42,55.22,16.42,55.22,16.42,16.42,1,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,16.42,55.22,,
O:LRCX200117C00245000,2020-01-13,2020-01-17,LRCX,C,24.5,2,12.49,12.59,-17.59,YES,12.54,42.18,12.49,42.01,12.59,12.49,2,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,12.54,42.34,8.9549,0.3966
O:LRCX200117C00260000,2020-01-13,2020-01-17,LRCX,C,26.0,4,8.62,8.62,-12.55,YES,8.62,28.99,8.62,28.99,8.62,8.62,1,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,8.62,28.99,5.7532,0.4688
O:LRCX200117C00270000,2020-01-13,2020-01-17,LRCX,C,27.0,5,6.22,6.28,-9.18,YES,6.25,21.02,6.22,20.92,6.28,6.22,2,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,6.25,21.12,4.0768,0.5051
O:LRCX200117C00280000,2020-01-13,2020-01-17,LRCX,C,28.0,9,3.68,3.8,-5.82,YES,3.97,13.35,3.68,12.38,4.26,3.68,5,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,3.97,14.33,2.3703,0.5471
O:LRCX200117C00282500,2020-01-13,2020-01-17,LRCX,C,28.25,4,3.57,3.57,-4.98,YES,3.57,12.01,3.57,12.01,3.57,3.57,1,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,3.57,12.01,2.2894,0.5374
O:LRCX200117C00285000,2020-01-13,2020-01-17,LRCX,C,28.5,69,2.64,2.78,-4.14,YES,2.84,9.55,2.51,8.44,3.17,2.51,11,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,2.84,10.66,1.7341,0.5568
O:LRCX200117C00287500,2020-01-13,2020-01-17,LRCX,C,28.75,2,2.6,2.6,-3.3,YES,2.6,8.74,2.6,8.74,2.6,2.6,1,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,2.6,8.74,1.698,0.5401
O:LRCX200117C00290000,2020-01-13,2020-01-17,LRCX,C,29.0,12,2.0,1.87,-2.46,YES,1.94,6.54,1.74,5.85,2.15,1.74,10,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,1.94,7.23,1.2024,0.5541
O:LRCX200117C00292500,2020-01-13,2020-01-17,LRCX,C,29.25,22,1.08,1.58,-1.61,YES,1.35,4.54,1.08,3.63,1.62,1.08,9,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,1.35,5.45,1.0752,0.5358
O:LRCX200117C00295000,2020-01-13,2020-01-17,LRCX,C,29.5,147,0.88,1.3,-0.77,YES,1.09,3.67,0.88,2.96,1.3,0.88,43,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,1.09,4.37,0.9535,0.5118
O:LRCX200117C00297500,2020-01-13,2020-01-17,LRCX,C,29.75,101,0.75,0.92,0.07,YES,0.78,2.62,0.6,2.02,0.96,0.6,50,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.78,3.23,0.747,0.4818
O:LRCX200117C00300000,2020-01-13,2020-01-17,LRCX,C,30.0,406,0.42,0.64,0.91,YES,0.56,1.9,0.42,1.41,0.71,0.42,139,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.56,2.39,0.6136,0.4324
O:LRCX200117C00302500,2020-01-13,2020-01-17,LRCX,C,30.25,112,0.44,0.39,1.75,YES,0.4,1.33,0.3,1.01,0.49,0.3,26,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.4,1.65,0.4898,0.3592
O:LRCX200117C00305000,2020-01-13,2020-01-17,LRCX,C,30.5,360,0.16,0.28,2.59,YES,0.24,0.81,0.16,0.54,0.32,0.16,66,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.24,1.08,0.4649,0.2924
O:LRCX200117C00307500,2020-01-13,2020-01-17,LRCX,C,30.75,69,0.2,0.12,3.43,YES,0.17,0.57,0.12,0.4,0.22,0.12,12,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.17,0.74,0.3642,0.1842
O:LRCX200117C00310000,2020-01-13,2020-01-17,LRCX,C,31.0,75,0.06,0.08,4.27,NO,0.1,0.34,0.06,0.2,0.14,0.06,21,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.1,0.47,0.3634,0.1326
O:LRCX200117C00312500,2020-01-13,2020-01-17,LRCX,C,31.25,54,0.04,0.06,5.11,NO,0.06,0.18,0.04,0.13,0.07,0.04,4,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.06,0.24,0.3775,0.1008
O:LRCX200117C00315000,2020-01-13,2020-01-17,LRCX,C,31.5,133,0.02,0.03,5.95,NO,0.04,0.12,0.02,0.07,0.05,0.02,42,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.04,0.17,0.356,0.0587
O:LRCX200117C00317500,2020-01-13,2020-01-17,LRCX,C,31.75,80,0.02,0.02,6.79,NO,0.02,0.07,0.02,0.07,0.02,0.02,10,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.02,0.07,0.3628,0.0405
O:LRCX200117C00320000,2020-01-13,2020-01-17,LRCX,C,32.0,4,0.02,0.01,7.64,NO,0.02,0.05,0.01,0.03,0.02,0.01,4,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.02,0.07,0.3528,0.0224
O:LRCX200117C00330000,2020-01-13,2020-01-17,LRCX,C,33.0,2,0.0,0.0,11.0,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1578891600000000000,4,29.44,29.73,29.73,29.25,29.73,30.8,30.85,30.85,0.0155,0.0,0.0,,
O:LRCX200124C00257500,2020-01-21,2020-01-24,LRCX,C,25.75,9,13.24,13.24,-17.44,YES,13.24,42.45,13.24,42.45,13.24,13.24,2,1579582800000000000,3,30.82,30.87,31.19,30.73,31.19,30.65,31.67,31.67,0.0155,13.24,42.45,,
O:LRCX200124C00260000,2020-01-21,2020-01-24,LRCX,C,26.0,110,12.15,12.25,-16.64,YES,12.2,39.11,12.15,38.95,12.25,12.15,2,1579582800000000000,3,30.82,30.87,31.19,30.73,31.19,30.65,31.67,31.67,0.0155,12.2,39.27,9.4188,0.4154
O:LRCX200124C00275000,2020-01-21,2020-01-24,LRCX,C,27.5,1,9.15,9.15,-11.83,YES,9.15,29.34,9.15,29.34,9.15,9.15,1,1579582800000000000,3,30.82,30.87,31.19,30.73,31.19,30.65,31.67,31.67,0.0155,9.15,29.34,6.8567,0.457
O:LRCX200124C00287500,2020-01-21,2020-01-24,LRCX,C,28.75,2,5.22,5.22,-7.82,YES,5.22,16.74,5.22,16.74,5.22,5.22,2,1579582800000000000,3,30.82,30.87,31.19,30.73,31.19,30.65,31.67,31.67,0.0155,5.22,16.74,3.594,0.5349
