ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:LRCX160115C00062500,2016-01-11,2016-01-15,LRCX,C,6.25,1,2.17,2.17,-12.46,YES,2.17,30.41,2.17,30.41,2.17,2.17,1,1452488400000000000,4,7.11,7.1,7.14,6.97,7.14,6.8,6.92,6.92,0.0034,2.17,30.41,6.1494,0.4542
O:LRCX160115C00070000,2016-01-11,2016-01-15,LRCX,C,7.0,6,0.35,0.35,-1.96,NO,0.35,4.9,0.35,4.9,0.35,0.35,3,1452488400000000000,4,7.11,7.1,7.14,6.97,7.14,6.8,6.92,6.92,0.0034,0.35,4.9,0.929,0.5617
O:LRCX160115C00072500,2016-01-11,2016-01-15,LRCX,C,7.25,191,0.19,0.15,1.54,NO,0.16,2.31,0.13,1.82,0.2,0.13,46,1452488400000000000,4,7.11,7.1,7.14,6.97,7.14,6.8,6.92,6.92,0.0034,0.16,2.8,0.6661,0.3999
O:LRCX160115C00075000,2016-01-11,2016-01-15,LRCX,C,7.5,48,0.04,0.04,5.04,NO,0.04,0.49,0.03,0.42,0.04,0.03,4,1452488400000000000,4,7.11,7.1,7.14,6.97,7.14,6.8,6.92,6.92,0.0034,0.04,0.56,0.5211,0.1766
O:LRCX160115C00077500,2016-01-11,2016-01-15,LRCX,C,7.75,13,0.02,0.02,8.54,NO,0.02,0.28,0.02,0.28,0.02,0.02,1,1452488400000000000,4,7.11,7.1,7.14,6.97,7.14,6.8,6.92,6.92,0.0034,0.02,0.28,0.5919,0.088
O:LRCX160115C00082500,2016-01-11,2016-01-15,LRCX,C,8.25,1,0.02,0.02,15.55,NO,0.02,0.28,0.02,0.28,0.02,0.02,1,1452488400000000000,4,7.11,7.1,7.14,6.97,7.14,6.8,6.92,6.92,0.0034,0.02,0.28,0.9039,0.0577
O:LRCX160115C00095000,2016-01-11,2016-01-15,LRCX,C,9.5,1,0.06,0.06,33.05,NO,0.06,0.84,0.06,0.84,0.06,0.06,1,1452488400000000000,4,7.11,7.1,7.14,6.97,7.14,6.8,6.92,6.92,0.0034,0.06,0.84,1.9376,0.0656
O:LRCX160219C00067500,2016-02-16,2016-02-19,LRCX,C,6.75,23,0.31,0.35,-1.46,YES,0.33,4.82,0.31,4.53,0.35,0.31,7,1455598800000000000,3,6.68,6.76,6.85,6.67,6.85,6.98,7.14,7.14,0.0038,0.33,5.11,1.2091,0.5317
O:LRCX160219C00070000,2016-02-16,2016-02-19,LRCX,C,7.0,63,0.09,0.06,2.19,YES,0.08,1.17,0.06,0.88,0.1,0.06,8,1455598800000000000,3,6.68,6.76,6.85,6.67,6.85,6.98,7.14,7.14,0.0038,0.08,1.46,0.4806,0.3021
O:LRCX160219C00072500,2016-02-16,2016-02-19,LRCX,C,7.25,339,0.01,0.02,5.84,NO,0.02,0.22,0.01,0.15,0.02,0.01,22,1455598800000000000,3,6.68,6.76,6.85,6.67,6.85,6.98,7.14,7.14,0.0038,0.02,0.29,0.5318,0.115
O:LRCX160219C00075000,2016-02-16,2016-02-19,LRCX,C,7.5,1,0.04,0.04,9.49,NO,0.04,0.58,0.04,0.58,0.04,0.04,1,1455598800000000000,3,6.68,6.76,6.85,6.67,6.85,6.98,7.14,7.14,0.0038,0.04,0.58,0.9052,0.126
O:LRCX160318C00070000,2016-03-14,2016-03-18,LRCX,C,7.0,3,1.61,1.75,-9.09,YES,1.68,21.82,1.61,20.91,1.75,1.61,2,1457928000000000000,4,7.57,7.69,7.7,7.56,7.7,7.94,8.0,8.0,0.0036,1.68,22.73,4.5131,0.4863
O:LRCX160318C00072500,2016-03-14,2016-03-18,LRCX,C,7.25,5,1.1,1.1,-5.84,YES,1.1,14.29,1.1,14.29,1.1,1.1,1,1457928000000000000,4,7.57,7.69,7.7,7.56,7.7,7.94,8.0,8.0,0.0036,1.1,14.29,2.7526,0.5259
O:LRCX160318C00077500,2016-03-14,2016-03-18,LRCX,C,7.75,21,0.12,0.12,0.65,YES,0.14,1.82,0.12,1.56,0.16,0.12,5,1457928000000000000,4,7.57,7.69,7.7,7.56,7.7,7.94,8.0,8.0,0.0036,0.14,2.08,0.4448,0.4359
O:LRCX160318C00080000,2016-03-14,2016-03-18,LRCX,C,8.0,5,0.02,0.02,3.9,YES,0.02,0.26,0.02,0.26,0.02,0.02,1,1457928000000000000,4,7.57,7.69,7.7,7.56,7.7,7.94,8.0,8.0,0.0036,0.02,0.26,0.3388,0.1369
O:LRCX160318C00082500,2016-03-14,2016-03-18,LRCX,C,8.25,1,0.01,0.01,7.14,NO,0.01,0.13,0.01,0.13,0.01,0.01,1,1457928000000000000,4,7.57,7.69,7.7,7.56,7.7,7.94,8.0,8.0,0.0036,0.01,0.13,0.4322,0.061
O:LRCX160415C00080000,2016-04-11,2016-04-15,LRCX,C,8.0,2,0.56,0.56,-2.79,YES,0.56,6.8,0.56,6.8,0.56,0.56,1,1460347200000000000,4,8.23,8.14,8.23,8.13,8.23,8.16,8.19,8.19,0.0037,0.56,6.8,1.2851,0.5571
O:LRCX160415C00082500,2016-04-11,2016-04-15,LRCX,C,8.25,6,0.15,0.14,0.24,NO,0.14,1.76,0.14,1.7,0.15,0.14,3,1460347200000000000,4,8.23,8.14,8.23,8.13,8.23,8.16,8.19,8.19,0.0037,0.14,1.82,0.4348,0.47
O:LRCX160415C00085000,2016-04-11,2016-04-15,LRCX,C,8.5,14,0.02,0.02,3.28,NO,0.02,0.24,0.02,0.24,0.02,0.02,1,1460347200000000000,4,8.23,8.14,8.23,8.13,8.23,8.16,8.19,8.19,0.0037,0.02,0.24,0.2961,0.1456
O:LRCX160520C00070000,2016-05-16,2016-05-20,LRCX,C,7.0,1,0.8,0.8,-5.28,YES,0.8,10.82,0.8,10.82,0.8,0.8,1,1463371200000000000,4,7.22,7.35,7.39,7.2,7.39,7.67,7.7,7.7,0.0037,0.8,10.82,1.9482,0.5652
O:LRCX160520C00072500,2016-05-16,2016-05-20,LRCX,C,7.25,421,0.32,0.39,-1.89,YES,0.34,4.67,0.3,4.06,0.39,0.3,54,1463371200000000000,4,7.22,7.35,7.39,7.2,7.39,7.67,7.7,7.7,0.0037,0.34,5.28,1.0306,0.5492
O:LRCX160520C00075000,2016-05-16,2016-05-20,LRCX,C,7.5,66,0.06,0.05,1.49,YES,0.06,0.74,0.05,0.68,0.06,0.05,9,1463371200000000000,4,7.22,7.35,7.39,7.2,7.39,7.67,7.7,7.7,0.0037,0.06,0.81,0.3054,0.3167
O:LRCX160520C00077500,2016-05-16,2016-05-20,LRCX,C,7.75,12,0.01,0.0,4.87,NO,0.0,0.07,0.0,0.0,0.01,0.0,5,1463371200000000000,4,7.22,7.35,7.39,7.2,7.39,7.67,7.7,7.7,0.0037,0.0,0.14,,
