ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:NVDA190111C00106000,2019-01-07,2019-01-11,NVDA,C,2.65,1.0,33.2,33.2,-26.39,YES,33.2,916.57,33.2,916.57,33.2,33.2,1.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,33.2,916.57
O:NVDA190111C00110000,2019-01-07,2019-01-11,NVDA,C,2.75,7.0,28.0,31.6,-23.61,YES,29.8,822.7,28.0,773.01,31.6,28.0,7.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,29.8,872.4
O:NVDA190111C00113000,2019-01-07,2019-01-11,NVDA,C,2.83,1.0,24.4,24.4,-21.53,YES,24.4,673.62,24.4,673.62,24.4,24.4,1.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,24.4,673.62
O:NVDA190111C00115000,2019-01-07,2019-01-11,NVDA,C,2.88,9.0,25.2,25.2,-20.14,YES,25.2,695.71,25.2,695.71,25.2,25.2,1.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,25.2,695.71
O:NVDA190111C00117000,2019-01-07,2019-01-11,NVDA,C,2.92,5.0,21.6,22.4,-18.75,YES,22.0,607.37,21.6,596.32,22.4,21.6,2.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,22.0,618.41
O:NVDA190111C00118000,2019-01-07,2019-01-11,NVDA,C,2.95,3.0,21.6,26.0,-18.06,YES,23.8,657.06,21.6,596.32,26.0,21.6,2.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,23.8,717.8
O:NVDA190111C00119000,2019-01-07,2019-01-11,NVDA,C,2.98,27.0,22.8,24.8,-17.36,YES,23.8,657.06,22.8,629.45,24.8,22.8,4.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,23.8,684.67
O:NVDA190111C00120000,2019-01-07,2019-01-11,NVDA,C,3.0,22.0,20.4,24.0,-16.67,YES,22.6,623.93,20.4,563.19,24.8,20.4,6.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,22.6,684.67
O:NVDA190111C00121000,2019-01-07,2019-01-11,NVDA,C,3.02,5.0,16.4,22.8,-15.97,YES,19.6,541.11,16.4,452.76,22.8,16.4,2.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,19.6,629.45
O:NVDA190111C00123000,2019-01-07,2019-01-11,NVDA,C,3.08,28.0,17.2,20.0,-14.58,YES,18.2,502.46,16.4,452.76,20.0,16.4,5.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,18.2,552.15
O:NVDA190111C00124000,2019-01-07,2019-01-11,NVDA,C,3.1,5.0,14.0,18.8,-13.89,YES,16.4,452.76,14.0,386.51,18.8,14.0,3.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,16.4,519.02
O:NVDA190111C00125000,2019-01-07,2019-01-11,NVDA,C,3.12,11.0,13.6,19.2,-13.19,YES,16.4,452.76,12.8,353.38,20.0,12.8,8.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,16.4,552.15
O:NVDA190111C00126000,2019-01-07,2019-01-11,NVDA,C,3.15,2.0,16.4,18.4,-12.5,YES,17.4,480.37,16.4,452.76,18.4,16.4,2.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,17.4,507.98
O:NVDA190111C00128000,2019-01-07,2019-01-11,NVDA,C,3.2,4.0,14.0,14.4,-11.11,YES,14.2,392.03,14.0,386.51,14.4,14.0,2.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,14.2,397.55
O:NVDA190111C00129000,2019-01-07,2019-01-11,NVDA,C,3.23,43.0,10.0,16.0,-10.42,YES,13.0,358.9,10.0,276.08,16.0,10.0,6.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,13.0,441.72
O:NVDA190111C00130000,2019-01-07,2019-01-11,NVDA,C,3.25,244.0,8.8,14.4,-9.72,YES,12.0,331.29,8.8,242.95,15.2,8.8,90.0,1546837200000000000,4.0,Weekly,3.6,3.6,3.6,3.6,3.6222,3.7208,3.7438,3.7438,0.024,,,12.0,419.63
