ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category
O:AMD170113C00007000,2017-01-09,2017-01-13,AMD,C,70.0,10,4.65,4.65,4.65,4.65,1,1483938000000000000,4,Weekly
O:AMD170113C00008500,2017-01-09,2017-01-13,AMD,C,85.0,10,3.0,3.0,3.0,3.0,1,1483938000000000000,4,Weekly
O:AMD170113C00010000,2017-01-09,2017-01-13,AMD,C,100.0,49,1.39,1.56,1.56,1.39,4,1483938000000000000,4,Weekly
O:AMD170113C00010500,2017-01-09,2017-01-13,AMD,C,105.0,33,1.15,0.98,1.15,0.98,2,1483938000000000000,4,Weekly
O:AMD170113C00011000,2017-01-09,2017-01-13,AMD,C,110.0,517,0.47,0.56,0.67,0.47,42,1483938000000000000,4,Weekly
O:AMD170113C00011500,2017-01-09,2017-01-13,AMD,C,115.0,4670,0.19,0.23,0.34,0.18,286,1483938000000000000,4,Weekly
O:AMD170113C00012000,2017-01-09,2017-01-13,AMD,C,120.0,4165,0.09,0.07,0.13,0.06,189,1483938000000000000,4,Weekly
O:AMD170113C00012500,2017-01-09,2017-01-13,AMD,C,125.0,302,0.04,0.03,0.04,0.03,17,1483938000000000000,4,Weekly
O:AMD170113C00013000,2017-01-09,2017-01-13,AMD,C,130.0,123,0.04,0.01,0.04,0.01,7,1483938000000000000,4,Weekly
O:AMD170113P00009500,2017-01-09,2017-01-13,AMD,P,95.0,10,0.01,0.01,0.01,0.01,1,1483938000000000000,4,Weekly
O:AMD170113P00010000,2017-01-09,2017-01-13,AMD,P,100.0,5,0.02,0.02,0.02,0.02,2,1483938000000000000,4,Weekly
O:AMD170113P00010500,2017-01-09,2017-01-13,AMD,P,105.0,433,0.02,0.02,0.02,0.02,11,1483938000000000000,4,Weekly
O:AMD170113P00011000,2017-01-09,2017-01-13,AMD,P,110.0,1605,0.11,0.07,0.11,0.06,61,1483938000000000000,4,Weekly
O:AMD170113P00011500,2017-01-09,2017-01-13,AMD,P,115.0,7897,0.33,0.24,0.33,0.21,148,1483938000000000000,4,Weekly
O:AMD170113P00012000,2017-01-09,2017-01-13,AMD,P,120.0,344,0.54,0.57,0.62,0.5,28,1483938000000000000,4,Weekly
O:AMD170113P00012500,2017-01-09,2017-01-13,AMD,P,125.0,11,1.12,1.0,1.12,1.0,2,1483938000000000000,4,Weekly
O:AMD170127C00007500,2017-01-23,2017-01-27,AMD,C,75.0,10,2.25,2.25,2.25,2.25,1,1485147600000000000,4,Weekly
O:AMD170127C00008500,2017-01-23,2017-01-27,AMD,C,85.0,27,1.43,1.41,1.43,1.41,2,1485147600000000000,4,Weekly
O:AMD170127C00009000,2017-01-23,2017-01-27,AMD,C,90.0,254,0.82,0.92,1.06,0.82,24,1485147600000000000,4,Weekly
O:AMD170127C00009500,2017-01-23,2017-01-27,AMD,C,95.0,764,0.39,0.48,0.6,0.35,59,1485147600000000000,4,Weekly
O:AMD170127C00010000,2017-01-23,2017-01-27,AMD,C,100.0,5320,0.14,0.17,0.25,0.12,249,1485147600000000000,4,Weekly
O:AMD170127C00010500,2017-01-23,2017-01-27,AMD,C,105.0,1493,0.05,0.04,0.08,0.03,76,1485147600000000000,4,Weekly
O:AMD170127C00011000,2017-01-23,2017-01-27,AMD,C,110.0,471,0.04,0.03,0.04,0.02,17,1485147600000000000,4,Weekly
O:AMD170127C00011500,2017-01-23,2017-01-27,AMD,C,115.0,21,0.01,0.01,0.02,0.01,4,1485147600000000000,4,Weekly
