ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:XLF190111C00021000,2019-01-07,2019-01-11,XLF,C,21.0,122.0,3.15,3.1,-13.54,YES,3.125,12.75,3.1,12.65,3.15,3.1,9.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,,,3.125,12.85
O:XLF190111C00022000,2019-01-07,2019-01-11,XLF,C,22.0,85.0,2.33,2.51,-9.43,YES,2.42,9.87,2.33,9.51,2.51,2.33,2.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,0.9873,0.8183,2.42,10.24
O:XLF190111C00022500,2019-01-07,2019-01-11,XLF,C,22.5,6.0,1.74,1.74,-7.37,YES,1.74,7.1,1.74,7.1,1.74,1.74,2.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,,,1.74,7.1
O:XLF190111C00023000,2019-01-07,2019-01-11,XLF,C,23.0,228.0,1.2,1.35,-5.31,YES,1.36,5.55,1.2,4.9,1.52,1.2,38.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,0.4224,0.8884,1.36,6.2
O:XLF190111C00023500,2019-01-07,2019-01-11,XLF,C,23.5,248.0,0.84,0.86,-3.25,YES,0.885,3.61,0.75,3.06,1.02,0.75,26.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,0.3142,0.8406,0.885,4.16
O:XLF190111C00024000,2019-01-07,2019-01-11,XLF,C,24.0,1028.0,0.43,0.5,-1.19,YES,0.485,1.98,0.36,1.47,0.61,0.36,48.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,0.3283,0.6331,0.485,2.49
O:XLF190111C00024500,2019-01-07,2019-01-11,XLF,C,24.5,2999.0,0.2,0.19,0.86,YES,0.205,0.84,0.13,0.53,0.28,0.13,90.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,0.275,0.3805,0.205,1.14
O:XLF190111C00025000,2019-01-07,2019-01-11,XLF,C,25.0,3449.0,0.08,0.06,2.92,NO,0.0499999999999999,0.2,0.01,0.04,0.09,0.01,72.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,0.2749,0.1571,0.0499999999999999,0.37
O:XLF190111C00025500,2019-01-07,2019-01-11,XLF,C,25.5,10.0,0.02,0.02,4.98,NO,0.025,0.1,0.02,0.08,0.03,0.02,3.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,0.2971,0.0582,0.025,0.12
O:XLF190111C00027000,2019-01-07,2019-01-11,XLF,C,27.0,1.0,0.01,0.01,11.16,NO,0.01,0.04,0.01,0.04,0.01,0.01,1.0,1546837200000000000,4.0,Weekly,24.21,24.29,24.51,24.06,24.51,24.5,24.55,24.55,0.024,0.4934,0.0193,0.01,0.04
