ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:XLF160205C00024000,2016-01-04,2016-02-05,XLF,C,15.84,3.0,2.5,2.6,-37.88,YES,2.6,10.2,2.4,9.41,2.8,2.4,2.0,1451883600000000000,32.0,Weekly,,,,,,17.16,17.5,17.5,0.0034,,,2.6,10.98
O:XLF160205C00024000,2016-01-05,2016-02-05,XLF,C,15.84,31.0,2.5,2.6,-17.83,YES,2.6,13.49,2.4,12.45,2.8,2.4,2.0,1451970000000000000,31.0,Weekly,19.18,19.22,19.28,19.05,19.28,17.16,17.5,17.5,0.0034,,,2.6,14.53
O:XLF160205C00024500,2016-01-05,2016-02-05,XLF,C,16.17,1.0,2.5,2.6,-16.11,YES,2.6,13.49,2.4,12.45,2.8,2.4,1.0,1451970000000000000,31.0,Weekly,19.18,19.22,19.28,19.05,19.28,17.16,17.5,17.5,0.0034,,,2.6,14.53
O:XLF160205C00024000,2016-01-06,2016-02-05,XLF,C,15.84,14.0,2.5,2.6,-16.8,YES,2.6,13.66,2.4,12.61,2.8,2.4,5.0,1452056400000000000,30.0,Weekly,18.94,18.92,19.04,18.83,19.04,17.16,17.5,17.5,0.0034,,,2.6,14.71
O:XLF160205C00024500,2016-01-06,2016-02-05,XLF,C,16.17,5.0,2.5,2.6,-15.07,YES,2.6,13.66,2.4,12.61,2.8,2.4,1.0,1452056400000000000,30.0,Weekly,18.94,18.92,19.04,18.83,19.04,17.16,17.5,17.5,0.0034,,,2.6,14.71
O:XLF160205C00025000,2016-01-06,2016-02-05,XLF,C,16.5,90.0,2.5,2.6,-13.33,YES,2.6,13.66,2.4,12.61,2.8,2.4,1.0,1452056400000000000,30.0,Weekly,18.94,18.92,19.04,18.83,19.04,17.16,17.5,17.5,0.0034,,,2.6,14.71
O:XLF160205C00023000,2016-01-07,2016-02-05,XLF,C,15.18,2.0,2.5,2.6,-18.84,YES,2.6,13.9,2.4,12.83,2.8,2.4,1.0,1452142800000000000,29.0,Weekly,18.53,18.39,18.7,18.32,18.7,17.16,17.5,17.5,0.0034,,,2.6,14.97
O:XLF160205C00023500,2016-01-07,2016-02-05,XLF,C,15.51,65.0,2.5,2.6,-17.07,YES,2.6,13.9,2.4,12.83,2.8,2.4,5.0,1452142800000000000,29.0,Weekly,18.53,18.39,18.7,18.32,18.7,17.16,17.5,17.5,0.0034,,,2.6,14.97
O:XLF160205C00024000,2016-01-07,2016-02-05,XLF,C,15.84,10.0,2.5,2.6,-15.31,YES,2.6,13.9,2.4,12.83,2.8,2.4,3.0,1452142800000000000,29.0,Weekly,18.53,18.39,18.7,18.32,18.7,17.16,17.5,17.5,0.0034,,,2.6,14.97
O:XLF160205C00023000,2016-01-08,2016-02-05,XLF,C,15.18,10.0,2.5,2.6,-18.26,YES,2.6,14.0,2.4,12.92,2.8,2.4,1.0,1452229200000000000,28.0,Weekly,18.56,18.1,18.57,18.06,18.57,17.16,17.5,17.5,0.0034,,,2.6,15.08
O:XLF160205C00024000,2016-01-08,2016-02-05,XLF,C,15.84,12.0,2.5,2.6,-14.71,YES,2.6,14.0,2.4,12.92,2.8,2.4,7.0,1452229200000000000,28.0,Weekly,18.56,18.1,18.57,18.06,18.57,17.16,17.5,17.5,0.0034,,,2.6,15.08
O:XLF160212C00022500,2016-01-11,2016-02-12,XLF,C,14.85,26.0,2.5,2.6,-18.57,YES,2.6,14.26,2.4,13.16,2.8,2.4,4.0,1452488400000000000,32.0,Weekly,18.2,18.13,18.24,17.95,18.24,16.79,16.79,16.79,0.0034,,,2.6,15.35
O:XLF160212C00022000,2016-01-11,2016-02-12,XLF,C,14.52,22.0,2.5,2.6,-20.38,YES,2.6,14.26,2.4,13.16,2.8,2.4,3.0,1452488400000000000,32.0,Weekly,18.2,18.13,18.24,17.95,18.24,16.79,16.79,16.79,0.0034,,,2.6,15.35
O:XLF160212C00024000,2016-01-11,2016-02-12,XLF,C,15.84,10.0,2.5,2.6,-13.14,YES,2.6,14.26,2.4,13.16,2.8,2.4,1.0,1452488400000000000,32.0,Weekly,18.2,18.13,18.24,17.95,18.24,16.79,16.79,16.79,0.0034,,,2.6,15.35
O:XLF160212C00023500,2016-01-11,2016-02-12,XLF,C,15.51,32.0,2.5,2.6,-14.95,YES,2.6,14.26,2.4,13.16,2.8,2.4,3.0,1452488400000000000,32.0,Weekly,18.2,18.13,18.24,17.95,18.24,16.79,16.79,16.79,0.0034,,,2.6,15.35
O:XLF160212C00022000,2016-01-12,2016-02-12,XLF,C,14.52,100.0,2.5,2.6,-20.87,YES,2.6,14.17,2.4,13.08,2.8,2.4,1.0,1452574800000000000,31.0,Weekly,18.32,18.27,18.35,18.03,18.35,16.79,16.79,16.79,0.0034,,,2.6,15.26
O:XLF160212C00022500,2016-01-12,2016-02-12,XLF,C,14.85,156.0,2.5,2.6,-19.08,YES,2.6,14.17,2.4,13.08,2.8,2.4,4.0,1452574800000000000,31.0,Weekly,18.32,18.27,18.35,18.03,18.35,16.79,16.79,16.79,0.0034,,,2.6,15.26
O:XLF160212C00024000,2016-01-12,2016-02-12,XLF,C,15.84,28.0,2.5,2.6,-13.68,YES,2.6,14.17,2.4,13.08,2.8,2.4,1.0,1452574800000000000,31.0,Weekly,18.32,18.27,18.35,18.03,18.35,16.79,16.79,16.79,0.0034,,,2.6,15.26
O:XLF160212C00021000,2016-01-13,2016-02-12,XLF,C,13.86,10.0,2.5,2.6,-24.76,YES,2.6,14.11,2.4,13.03,2.8,2.4,1.0,1452661200000000000,30.0,Weekly,18.34,17.79,18.42,17.71,18.42,16.79,16.79,16.79,0.0034,,,2.6,15.2
O:XLF160212C00021500,2016-01-13,2016-02-12,XLF,C,14.19,1.0,2.5,2.6,-22.97,YES,2.6,14.11,2.4,13.03,2.8,2.4,1.0,1452661200000000000,30.0,Weekly,18.34,17.79,18.42,17.71,18.42,16.79,16.79,16.79,0.0034,,,2.6,15.2
O:XLF160212C00023000,2016-01-13,2016-02-12,XLF,C,15.18,33.0,2.5,2.6,-17.59,YES,2.6,14.11,2.4,13.03,2.8,2.4,4.0,1452661200000000000,30.0,Weekly,18.34,17.79,18.42,17.71,18.42,16.79,16.79,16.79,0.0034,,,2.6,15.2
O:XLF160212C00022000,2016-01-14,2016-02-12,XLF,C,14.52,60.0,2.5,2.6,-19.76,YES,2.6,14.37,2.4,13.26,2.8,2.4,8.0,1452747600000000000,29.0,Weekly,17.83,17.95,18.1,17.66,18.1,16.79,16.79,16.79,0.0034,,,2.6,15.47
O:XLF160212C00022500,2016-01-14,2016-02-12,XLF,C,14.85,195.0,2.5,2.6,-17.94,YES,2.6,14.37,2.4,13.26,2.8,2.4,7.0,1452747600000000000,29.0,Weekly,17.83,17.95,18.1,17.66,18.1,16.79,16.79,16.79,0.0034,,,2.6,15.47
O:XLF160212C00023000,2016-01-14,2016-02-12,XLF,C,15.18,56.0,2.5,2.6,-16.12,YES,2.6,14.37,2.4,13.26,2.8,2.4,6.0,1452747600000000000,29.0,Weekly,17.83,17.95,18.1,17.66,18.1,16.79,16.79,16.79,0.0034,,,2.6,15.47
O:XLF160212C00021500,2016-01-15,2016-02-12,XLF,C,14.19,31.0,2.5,2.6,-19.51,YES,2.6,14.75,2.4,13.61,2.8,2.4,2.0,1452834000000000000,28.0,Weekly,17.34,17.55,17.63,17.31,17.63,16.79,16.79,16.79,0.0034,,,2.6,15.88
O:XLF160212C00022000,2016-01-15,2016-02-12,XLF,C,14.52,40.0,2.5,2.6,-17.64,YES,2.6,14.75,2.4,13.61,2.8,2.4,4.0,1452834000000000000,28.0,Weekly,17.34,17.55,17.63,17.31,17.63,16.79,16.79,16.79,0.0034,,,2.6,15.88
O:XLF160226C00021000,2016-01-25,2016-02-26,XLF,C,13.86,20.0,2.5,2.6,-20.45,YES,2.6,14.92,2.4,13.78,2.8,2.4,7.0,1453698000000000000,32.0,Weekly,17.36,17.08,17.42,17.04,17.42,17.47,17.62,17.62,0.0034,,,2.6,16.07
O:XLF160226C00020500,2016-01-25,2016-02-26,XLF,C,13.53,1.0,2.5,2.6,-22.34,YES,2.6,14.92,2.4,13.78,2.8,2.4,1.0,1453698000000000000,32.0,Weekly,17.36,17.08,17.42,17.04,17.42,17.47,17.62,17.62,0.0034,,,2.6,16.07
O:XLF160226C00023000,2016-01-25,2016-02-26,XLF,C,15.18,8.0,2.5,2.6,-12.87,YES,2.6,14.92,2.4,13.78,2.8,2.4,1.0,1453698000000000000,32.0,Weekly,17.36,17.08,17.42,17.04,17.42,17.47,17.62,17.62,0.0034,,,2.6,16.07
O:XLF160226C00022000,2016-01-25,2016-02-26,XLF,C,14.52,23.0,2.5,2.6,-16.66,YES,2.6,14.92,2.4,13.78,2.8,2.4,3.0,1453698000000000000,32.0,Weekly,17.36,17.08,17.42,17.04,17.42,17.47,17.62,17.62,0.0034,,,2.6,16.07
O:XLF160226C00021000,2016-01-26,2016-02-26,XLF,C,13.86,32.0,2.5,2.6,-20.42,YES,2.6,14.93,2.4,13.78,2.8,2.4,5.0,1453784400000000000,31.0,Weekly,17.15,17.37,17.42,17.12,17.42,17.47,17.62,17.62,0.0034,,,2.6,16.08
O:XLF160226C00021500,2016-01-26,2016-02-26,XLF,C,14.19,1.0,2.5,2.6,-18.53,YES,2.6,14.93,2.4,13.78,2.8,2.4,1.0,1453784400000000000,31.0,Weekly,17.15,17.37,17.42,17.12,17.42,17.47,17.62,17.62,0.0034,,,2.6,16.08
O:XLF160226C00022500,2016-01-26,2016-02-26,XLF,C,14.85,18.0,2.5,2.6,-14.74,YES,2.6,14.93,2.4,13.78,2.8,2.4,1.0,1453784400000000000,31.0,Weekly,17.15,17.37,17.42,17.12,17.42,17.47,17.62,17.62,0.0034,,,2.6,16.08
O:XLF160226C00021000,2016-01-27,2016-02-26,XLF,C,13.86,29.0,2.5,2.6,-21.27,YES,2.6,14.77,2.4,13.63,2.8,2.4,8.0,1453870800000000000,30.0,Weekly,17.31,17.3,17.61,17.18,17.61,17.47,17.62,17.62,0.0034,,,2.6,15.9
O:XLF160226C00021500,2016-01-27,2016-02-26,XLF,C,14.19,13.0,2.5,2.6,-19.4,YES,2.6,14.77,2.4,13.63,2.8,2.4,1.0,1453870800000000000,30.0,Weekly,17.31,17.3,17.61,17.18,17.61,17.47,17.62,17.62,0.0034,,,2.6,15.9
O:XLF160226C00022000,2016-01-27,2016-02-26,XLF,C,14.52,1.0,2.5,2.6,-17.52,YES,2.6,14.77,2.4,13.63,2.8,2.4,1.0,1453870800000000000,30.0,Weekly,17.31,17.3,17.61,17.18,17.61,17.47,17.62,17.62,0.0034,,,2.6,15.9
O:XLF160226C00022500,2016-01-27,2016-02-26,XLF,C,14.85,20.0,2.5,2.6,-15.65,YES,2.6,14.77,2.4,13.63,2.8,2.4,1.0,1453870800000000000,30.0,Weekly,17.31,17.3,17.61,17.18,17.61,17.47,17.62,17.62,0.0034,,,2.6,15.9
O:XLF160226C00023000,2016-01-27,2016-02-26,XLF,C,15.18,1.0,2.5,2.6,-13.77,YES,2.6,14.77,2.4,13.63,2.8,2.4,1.0,1453870800000000000,30.0,Weekly,17.31,17.3,17.61,17.18,17.61,17.47,17.62,17.62,0.0034,,,2.6,15.9
O:XLF160226C00021000,2016-01-28,2016-02-26,XLF,C,13.86,20.0,2.5,2.6,-20.76,YES,2.6,14.87,2.4,13.72,2.8,2.4,2.0,1453957200000000000,29.0,Weekly,17.41,17.31,17.49,17.19,17.49,17.47,17.62,17.62,0.0034,,,2.6,16.01
O:XLF160226C00021500,2016-01-28,2016-02-26,XLF,C,14.19,30.0,2.5,2.6,-18.87,YES,2.6,14.87,2.4,13.72,2.8,2.4,3.0,1453957200000000000,29.0,Weekly,17.41,17.31,17.49,17.19,17.49,17.47,17.62,17.62,0.0034,,,2.6,16.01
O:XLF160226C00022000,2016-01-29,2016-02-26,XLF,C,14.52,10.0,2.5,2.6,-18.43,YES,2.6,14.61,2.4,13.48,2.8,2.4,1.0,1454043600000000000,28.0,Weekly,17.43,17.79,17.8,17.38,17.8,17.47,17.62,17.62,0.0034,,,2.6,15.73
O:XLF160226C00022500,2016-01-29,2016-02-26,XLF,C,14.85,16.0,2.5,2.6,-16.58,YES,2.6,14.61,2.4,13.48,2.8,2.4,2.0,1454043600000000000,28.0,Weekly,17.43,17.79,17.8,17.38,17.8,17.47,17.62,17.62,0.0034,,,2.6,15.73
O:XLF160226C00021000,2016-01-29,2016-02-26,XLF,C,13.86,16.0,2.5,2.6,-22.14,YES,2.6,14.61,2.4,13.48,2.8,2.4,6.0,1454043600000000000,28.0,Weekly,17.43,17.79,17.8,17.38,17.8,17.47,17.62,17.62,0.0034,,,2.6,15.73
O:XLF160304C00022000,2016-02-01,2016-03-04,XLF,C,14.52,3.0,2.5,2.6,-18.47,YES,2.6,14.6,2.4,13.48,2.8,2.4,3.0,1454302800000000000,32.0,Weekly,17.71,17.72,17.81,17.59,17.81,18.25,18.34,18.34,0.0038,,,2.6,15.72
O:XLF160304C00022500,2016-02-01,2016-03-04,XLF,C,14.85,1.0,2.5,2.6,-16.62,YES,2.6,14.6,2.4,13.48,2.8,2.4,1.0,1454302800000000000,32.0,Weekly,17.71,17.72,17.81,17.59,17.81,18.25,18.34,18.34,0.0038,,,2.6,15.72
O:XLF160304C00023500,2016-02-01,2016-03-04,XLF,C,15.51,2.0,2.5,2.6,-12.91,YES,2.6,14.6,2.4,13.48,2.8,2.4,2.0,1454302800000000000,32.0,Weekly,17.71,17.72,17.81,17.59,17.81,18.25,18.34,18.34,0.0038,,,2.6,15.72
O:XLF160304C00021500,2016-02-02,2016-03-04,XLF,C,14.19,3.0,2.5,2.6,-18.87,YES,2.6,14.87,2.4,13.72,2.8,2.4,2.0,1454389200000000000,31.0,Weekly,17.47,17.23,17.49,17.19,17.49,18.25,18.34,18.34,0.0038,,,2.6,16.01
O:XLF160304C00022000,2016-02-02,2016-03-04,XLF,C,14.52,2.0,2.5,2.6,-16.98,YES,2.6,14.87,2.4,13.72,2.8,2.4,1.0,1454389200000000000,31.0,Weekly,17.47,17.23,17.49,17.19,17.49,18.25,18.34,18.34,0.0038,,,2.6,16.01
O:XLF160304C00021000,2016-02-02,2016-03-04,XLF,C,13.86,1441.0,2.5,2.6,-20.76,YES,2.6,14.87,2.4,13.72,2.8,2.4,23.0,1454389200000000000,31.0,Weekly,17.47,17.23,17.49,17.19,17.49,18.25,18.34,18.34,0.0038,,,2.6,16.01
O:XLF160304C00024000,2016-02-02,2016-03-04,XLF,C,15.84,3.0,2.5,2.6,-9.44,YES,2.6,14.87,2.4,13.72,2.8,2.4,2.0,1454389200000000000,31.0,Weekly,17.47,17.23,17.49,17.19,17.49,18.25,18.34,18.34,0.0038,,,2.6,16.01
O:XLF160304C00021000,2016-02-03,2016-03-04,XLF,C,13.86,13.0,2.5,2.6,-20.01,YES,2.6,15.01,2.4,13.85,2.8,2.4,2.0,1454475600000000000,30.0,Weekly,17.33,17.24,17.33,16.75,17.33,18.25,18.34,18.34,0.0038,,,2.6,16.16
O:XLF160304C00021500,2016-02-03,2016-03-04,XLF,C,14.19,43.0,2.5,2.6,-18.1,YES,2.6,15.01,2.4,13.85,2.8,2.4,4.0,1454475600000000000,30.0,Weekly,17.33,17.24,17.33,16.75,17.33,18.25,18.34,18.34,0.0038,,,2.6,16.16
O:XLF160304C00021500,2016-02-04,2016-03-04,XLF,C,14.19,3.0,2.5,2.6,-18.98,YES,2.6,14.84,2.4,13.7,2.8,2.4,3.0,1454562000000000000,29.0,Weekly,17.14,17.39,17.51,17.14,17.51,18.25,18.34,18.34,0.0038,,,2.6,15.99
O:XLF160304C00022000,2016-02-04,2016-03-04,XLF,C,14.52,35.0,2.5,2.6,-17.1,YES,2.6,14.84,2.4,13.7,2.8,2.4,4.0,1454562000000000000,29.0,Weekly,17.14,17.39,17.51,17.14,17.51,18.25,18.34,18.34,0.0038,,,2.6,15.99
O:XLF160304C00021000,2016-02-05,2016-03-04,XLF,C,13.86,65.0,2.5,2.6,-20.79,YES,2.6,14.86,2.4,13.72,2.8,2.4,4.0,1454648400000000000,28.0,Weekly,17.41,17.16,17.5,17.11,17.5,18.25,18.34,18.34,0.0038,,,2.6,16.0
O:XLF160304C00021500,2016-02-05,2016-03-04,XLF,C,14.19,2.0,2.5,2.6,-18.91,YES,2.6,14.86,2.4,13.72,2.8,2.4,1.0,1454648400000000000,28.0,Weekly,17.41,17.16,17.5,17.11,17.5,18.25,18.34,18.34,0.0038,,,2.6,16.0
O:XLF160304C00022500,2016-02-05,2016-03-04,XLF,C,14.85,3.0,2.5,2.6,-15.14,YES,2.6,14.86,2.4,13.72,2.8,2.4,1.0,1454648400000000000,28.0,Weekly,17.41,17.16,17.5,17.11,17.5,18.25,18.34,18.34,0.0038,,,2.6,16.0
O:XLF160311C00019000,2016-02-08,2016-03-11,XLF,C,12.54,40.0,2.5,2.6,-26.12,YES,2.6,15.32,2.4,14.14,2.8,2.4,1.0,1454907600000000000,32.0,Weekly,16.92,16.73,16.97,16.5,16.97,18.42,18.45,18.45,0.0038,,,2.6,16.5
O:XLF160311C00021000,2016-02-08,2016-03-11,XLF,C,13.86,14.0,2.5,2.6,-18.35,YES,2.6,15.32,2.4,14.14,2.8,2.4,2.0,1454907600000000000,32.0,Weekly,16.92,16.73,16.97,16.5,16.97,18.42,18.45,18.45,0.0038,,,2.6,16.5
O:XLF160311C00021500,2016-02-08,2016-03-11,XLF,C,14.19,85.0,2.5,2.6,-16.4,YES,2.6,15.32,2.4,14.14,2.8,2.4,3.0,1454907600000000000,32.0,Weekly,16.92,16.73,16.97,16.5,16.97,18.42,18.45,18.45,0.0038,,,2.6,16.5
O:XLF160311C00022000,2016-02-08,2016-03-11,XLF,C,14.52,15.0,2.5,2.6,-14.46,YES,2.6,15.32,2.4,14.14,2.8,2.4,1.0,1454907600000000000,32.0,Weekly,16.92,16.73,16.97,16.5,16.97,18.42,18.45,18.45,0.0038,,,2.6,16.5
O:XLF160311C00023000,2016-02-08,2016-03-11,XLF,C,15.18,27.0,2.5,2.6,-10.57,YES,2.6,15.32,2.4,14.14,2.8,2.4,1.0,1454907600000000000,32.0,Weekly,16.92,16.73,16.97,16.5,16.97,18.42,18.45,18.45,0.0038,,,2.6,16.5
O:XLF160311C00020500,2016-02-09,2016-03-11,XLF,C,13.53,52.0,2.5,2.6,-19.55,YES,2.6,15.46,2.4,14.27,2.8,2.4,2.0,1454994000000000000,31.0,Weekly,16.4,16.7,16.82,16.4,16.82,18.42,18.45,18.45,0.0038,,,2.6,16.65
O:XLF160311C00019500,2016-02-09,2016-03-11,XLF,C,12.87,1.0,2.5,2.6,-23.48,YES,2.6,15.46,2.4,14.27,2.8,2.4,1.0,1454994000000000000,31.0,Weekly,16.4,16.7,16.82,16.4,16.82,18.42,18.45,18.45,0.0038,,,2.6,16.65
O:XLF160311C00020000,2016-02-09,2016-03-11,XLF,C,13.2,48.0,2.5,2.6,-21.52,YES,2.6,15.46,2.4,14.27,2.8,2.4,1.0,1454994000000000000,31.0,Weekly,16.4,16.7,16.82,16.4,16.82,18.42,18.45,18.45,0.0038,,,2.6,16.65
O:XLF160311C00021500,2016-02-09,2016-03-11,XLF,C,14.19,48.0,2.5,2.6,-15.63,YES,2.6,15.46,2.4,14.27,2.8,2.4,2.0,1454994000000000000,31.0,Weekly,16.4,16.7,16.82,16.4,16.82,18.42,18.45,18.45,0.0038,,,2.6,16.65
O:XLF160311C00022000,2016-02-09,2016-03-11,XLF,C,14.52,10.0,2.5,2.6,-13.67,YES,2.6,15.46,2.4,14.27,2.8,2.4,1.0,1454994000000000000,31.0,Weekly,16.4,16.7,16.82,16.4,16.82,18.42,18.45,18.45,0.0038,,,2.6,16.65
O:XLF160311C00021000,2016-02-09,2016-03-11,XLF,C,13.86,4.0,2.5,2.6,-17.59,YES,2.6,15.46,2.4,14.27,2.8,2.4,1.0,1454994000000000000,31.0,Weekly,16.4,16.7,16.82,16.4,16.82,18.42,18.45,18.45,0.0038,,,2.6,16.65
O:XLF160311C00021000,2016-02-10,2016-03-11,XLF,C,13.86,13.0,2.5,2.6,-18.58,YES,2.6,15.27,2.4,14.1,2.8,2.4,2.0,1455080400000000000,30.0,Weekly,16.83,16.61,17.02,16.61,17.02,18.42,18.45,18.45,0.0038,,,2.6,16.45
O:XLF160311C00021500,2016-02-10,2016-03-11,XLF,C,14.19,5.0,2.5,2.6,-16.64,YES,2.6,15.27,2.4,14.1,2.8,2.4,1.0,1455080400000000000,30.0,Weekly,16.83,16.61,17.02,16.61,17.02,18.42,18.45,18.45,0.0038,,,2.6,16.45
O:XLF160311C00021500,2016-02-11,2016-03-11,XLF,C,14.19,66.0,2.5,2.6,-12.87,YES,2.6,15.96,2.4,14.74,2.8,2.4,3.0,1455166800000000000,29.0,Weekly,16.17,16.11,16.29,16.0,16.29,18.42,18.45,18.45,0.0038,,,2.6,17.19
O:XLF160311C00022000,2016-02-11,2016-03-11,XLF,C,14.52,1.0,2.5,2.6,-10.84,YES,2.6,15.96,2.4,14.74,2.8,2.4,1.0,1455166800000000000,29.0,Weekly,16.17,16.11,16.29,16.0,16.29,18.42,18.45,18.45,0.0038,,,2.6,17.19
O:XLF160311C00019500,2016-02-11,2016-03-11,XLF,C,12.87,45.0,2.5,2.6,-20.98,YES,2.6,15.96,2.4,14.74,2.8,2.4,5.0,1455166800000000000,29.0,Weekly,16.17,16.11,16.29,16.0,16.29,18.42,18.45,18.45,0.0038,,,2.6,17.19
O:XLF160311C00020000,2016-02-11,2016-03-11,XLF,C,13.2,2.0,2.5,2.6,-18.95,YES,2.6,15.96,2.4,14.74,2.8,2.4,2.0,1455166800000000000,29.0,Weekly,16.17,16.11,16.29,16.0,16.29,18.42,18.45,18.45,0.0038,,,2.6,17.19
O:XLF160311C00020500,2016-02-11,2016-03-11,XLF,C,13.53,10.0,2.5,2.6,-16.92,YES,2.6,15.96,2.4,14.74,2.8,2.4,1.0,1455166800000000000,29.0,Weekly,16.17,16.11,16.29,16.0,16.29,18.42,18.45,18.45,0.0038,,,2.6,17.19
O:XLF160311C00021000,2016-02-11,2016-03-11,XLF,C,13.86,1.0,2.5,2.6,-14.9,YES,2.6,15.96,2.4,14.74,2.8,2.4,1.0,1455166800000000000,29.0,Weekly,16.17,16.11,16.29,16.0,16.29,18.42,18.45,18.45,0.0038,,,2.6,17.19
O:XLF160311C00019500,2016-02-12,2016-03-11,XLF,C,12.87,3.0,2.5,2.6,-23.33,YES,2.6,15.49,2.4,14.3,2.8,2.4,1.0,1455253200000000000,28.0,Weekly,16.49,16.79,16.79,16.41,16.79,18.42,18.45,18.45,0.0038,,,2.6,16.68
O:XLF160311C00020500,2016-02-12,2016-03-11,XLF,C,13.53,12.0,2.5,2.6,-19.4,YES,2.6,15.49,2.4,14.3,2.8,2.4,3.0,1455253200000000000,28.0,Weekly,16.49,16.79,16.79,16.41,16.79,18.42,18.45,18.45,0.0038,,,2.6,16.68
O:XLF160311C00021000,2016-02-12,2016-03-11,XLF,C,13.86,6.0,2.5,2.6,-17.43,YES,2.6,15.49,2.4,14.3,2.8,2.4,2.0,1455253200000000000,28.0,Weekly,16.49,16.79,16.79,16.41,16.79,18.42,18.45,18.45,0.0038,,,2.6,16.68
O:XLF160311C00021500,2016-02-12,2016-03-11,XLF,C,14.19,35.0,2.5,2.6,-15.46,YES,2.6,15.49,2.4,14.3,2.8,2.4,4.0,1455253200000000000,28.0,Weekly,16.49,16.79,16.79,16.41,16.79,18.42,18.45,18.45,0.0038,,,2.6,16.68
O:XLF160401C00021500,2016-02-29,2016-04-01,XLF,C,14.19,137.0,2.5,2.6,-19.1,YES,2.6,14.82,2.4,13.68,2.8,2.4,6.0,1456722000000000000,32.0,Weekly,17.45,17.28,17.54,17.27,17.54,18.6,18.62,18.62,0.0038,,,2.6,15.96
O:XLF160401C00022000,2016-02-29,2016-04-01,XLF,C,14.52,22.0,2.5,2.6,-17.21,YES,2.6,14.82,2.4,13.68,2.8,2.4,5.0,1456722000000000000,32.0,Weekly,17.45,17.28,17.54,17.27,17.54,18.6,18.62,18.62,0.0038,,,2.6,15.96
