ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:AMAT210108C00075000,2021-01-04,2021-01-08,AMAT,C,75.0,2,3.06,3.05,-16.01,YES,3.06,3.42,3.05,3.42,3.06,3.05,2,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,3.06,3.43,,
O:AMAT210108C00080000,2021-01-04,2021-01-08,AMAT,C,80.0,9,2.19,1.88,-10.41,YES,2.04,2.28,1.88,2.11,2.2,1.88,7,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,2.04,2.46,,
O:AMAT210108C00081000,2021-01-04,2021-01-08,AMAT,C,81.0,25,1.96,1.96,-9.29,YES,1.96,2.19,1.96,2.19,1.96,1.96,1,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,1.96,2.19,,
O:AMAT210108C00082000,2021-01-04,2021-01-08,AMAT,C,82.0,1,1.32,1.32,-8.17,YES,1.32,1.48,1.32,1.48,1.32,1.32,1,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,1.32,1.48,,
O:AMAT210108C00082500,2021-01-04,2021-01-08,AMAT,C,82.5,9,1.3,1.68,-7.61,YES,1.49,1.67,1.3,1.46,1.68,1.3,3,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,1.49,1.88,,
O:AMAT210108C00083000,2021-01-04,2021-01-08,AMAT,C,83.0,2,0.98,0.98,-7.05,YES,0.98,1.1,0.98,1.1,0.98,0.98,2,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,0.98,1.1,,
O:AMAT210108C00083500,2021-01-04,2021-01-08,AMAT,C,83.5,10,1.29,1.3,-6.49,YES,1.3,1.45,1.29,1.44,1.3,1.29,4,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,1.3,1.46,,
O:AMAT210108C00084000,2021-01-04,2021-01-08,AMAT,C,84.0,6,1.08,0.85,-5.94,YES,0.96,1.08,0.85,0.95,1.08,0.85,2,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,0.96,1.21,,
O:AMAT210108C00084500,2021-01-04,2021-01-08,AMAT,C,84.5,4,1.0,0.86,-5.38,YES,0.97,1.09,0.86,0.96,1.08,0.86,3,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,0.97,1.21,,
O:AMAT210108C00085000,2021-01-04,2021-01-08,AMAT,C,85.0,67,0.71,0.62,-4.82,YES,0.88,0.99,0.62,0.69,1.15,0.62,23,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,0.88,1.29,,
O:AMAT210108C00085500,2021-01-04,2021-01-08,AMAT,C,85.5,22,0.82,0.55,-4.26,YES,0.78,0.87,0.55,0.62,1.0,0.55,15,1609736400000000000,4,87.24,86.87,89.3,86.15,89.3,95.56,97.8,97.8,0.0009,0.78,1.12,,
