ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:AMAT180105C00049000,2018-01-02,2018-01-05,AMAT,C,3.27,14,0.94,0.92,-93.84,YES,0.93,1.75,0.92,1.73,0.94,0.92,2,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.93,1.77,,
O:AMAT180105C00050000,2018-01-02,2018-01-05,AMAT,C,3.33,30,0.41,0.75,-93.72,YES,0.58,1.09,0.41,0.77,0.75,0.41,5,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.58,1.41,,
O:AMAT180105C00051000,2018-01-02,2018-01-05,AMAT,C,3.4,34,0.24,0.5,-93.59,YES,0.37,0.7,0.24,0.45,0.5,0.24,11,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.37,0.94,,
O:AMAT180105C00051500,2018-01-02,2018-01-05,AMAT,C,3.43,162,0.16,0.38,-93.54,YES,0.26,0.48,0.13,0.25,0.38,0.13,30,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.26,0.72,,
O:AMAT180105C00052000,2018-01-02,2018-01-05,AMAT,C,3.47,400,0.1,0.3,-93.46,YES,0.19,0.36,0.08,0.15,0.3,0.08,53,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.19,0.57,,
O:AMAT180105C00052500,2018-01-02,2018-01-05,AMAT,C,3.5,433,0.07,0.19,-93.4,YES,0.13,0.25,0.07,0.13,0.19,0.07,48,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.13,0.36,,
O:AMAT180105C00053000,2018-01-02,2018-01-05,AMAT,C,3.53,932,0.04,0.14,-93.35,YES,0.09,0.17,0.04,0.08,0.14,0.04,95,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.09,0.26,,
O:AMAT180105C00053500,2018-01-02,2018-01-05,AMAT,C,3.57,613,0.02,0.08,-93.27,YES,0.05,0.09,0.02,0.04,0.08,0.02,59,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.05,0.15,,
O:AMAT180105C00054000,2018-01-02,2018-01-05,AMAT,C,3.6,411,0.06,0.04,-93.22,YES,0.04,0.08,0.02,0.04,0.06,0.02,36,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.04,0.11,,
O:AMAT180105C00054500,2018-01-02,2018-01-05,AMAT,C,3.63,74,0.02,0.02,-93.16,YES,0.02,0.04,0.02,0.04,0.02,0.02,6,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.02,0.04,,
O:AMAT180105C00055000,2018-01-02,2018-01-05,AMAT,C,3.67,60,0.01,0.01,-93.08,YES,0.02,0.03,0.01,0.02,0.02,0.01,3,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.02,0.04,,
O:AMAT180105C00056000,2018-01-02,2018-01-05,AMAT,C,3.73,13,0.0,0.01,-92.97,YES,0.0,0.01,0.0,0.0,0.01,0.0,4,1514869200000000000,3,51.68,53.04,53.06,51.22,53.06,54.6,54.91,54.91,0.0141,0.0,0.02,,
