ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:AMAT160108C00018000,2016-01-04,2016-01-08,AMAT,C,1.2,21,0.11,0.12,,NO,0.11,,0.11,,0.12,0.11,2,1451883600000000000,4,,,,,,,,,0.0034,0.11,,,
O:AMAT160108C00018500,2016-01-04,2016-01-08,AMAT,C,1.23,158,0.05,0.04,,NO,0.05,,0.04,,0.06,0.04,13,1451883600000000000,4,,,,,,,,,0.0034,0.05,,,
O:AMAT160108C00020000,2016-01-04,2016-01-08,AMAT,C,1.33,1,0.0,0.0,,NO,0.0,,0.0,,0.0,0.0,1,1451883600000000000,4,,,,,,,,,0.0034,0.0,,,
O:AMAT160115C00013000,2016-01-11,2016-01-15,AMAT,C,0.87,5,0.94,0.94,-94.9,YES,0.94,5.51,0.94,5.51,0.94,0.94,1,1452488400000000000,4,16.98,16.68,17.05,16.4,17.05,16.08,16.42,16.42,0.0034,0.94,5.51,,
O:AMAT160115C00015000,2016-01-11,2016-01-15,AMAT,C,1.0,12,0.51,0.46,-94.13,YES,0.48,2.84,0.46,2.7,0.51,0.46,3,1452488400000000000,4,16.98,16.68,17.05,16.4,17.05,16.08,16.42,16.42,0.0034,0.48,2.99,,
O:AMAT160115C00016000,2016-01-11,2016-01-15,AMAT,C,1.07,53,0.14,0.18,-93.72,YES,0.16,0.94,0.14,0.82,0.18,0.14,6,1452488400000000000,4,16.98,16.68,17.05,16.4,17.05,16.08,16.42,16.42,0.0034,0.16,1.06,,
O:AMAT160115C00016500,2016-01-11,2016-01-15,AMAT,C,1.1,470,0.11,0.1,-93.55,YES,0.09,0.53,0.07,0.41,0.11,0.07,52,1452488400000000000,4,16.98,16.68,17.05,16.4,17.05,16.08,16.42,16.42,0.0034,0.09,0.65,,
O:AMAT160115C00017000,2016-01-11,2016-01-15,AMAT,C,1.13,9591,0.08,0.04,-93.37,YES,0.05,0.29,0.02,0.12,0.08,0.02,81,1452488400000000000,4,16.98,16.68,17.05,16.4,17.05,16.08,16.42,16.42,0.0034,0.05,0.47,,
O:AMAT160115C00017500,2016-01-11,2016-01-15,AMAT,C,1.17,30,0.02,0.01,-93.14,YES,0.02,0.09,0.01,0.06,0.02,0.01,4,1452488400000000000,4,16.98,16.68,17.05,16.4,17.05,16.08,16.42,16.42,0.0034,0.02,0.12,,
O:AMAT160115C00018000,2016-01-11,2016-01-15,AMAT,C,1.2,97,0.01,0.0,-92.96,YES,0.0,0.03,0.0,0.0,0.01,0.0,10,1452488400000000000,4,16.98,16.68,17.05,16.4,17.05,16.08,16.42,16.42,0.0034,0.0,0.06,,
