ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:KO210219C00027500,2021-01-19,2021-02-19,KO,C,27.5,1,20.9,20.9,-43.92,YES,20.9,42.62,20.9,42.62,20.9,20.9,1,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,20.9,42.62,,
O:KO210219C00040000,2021-01-19,2021-02-19,KO,C,40.0,5,8.64,8.64,-18.43,YES,8.64,17.62,8.64,17.62,8.64,8.64,1,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,8.64,17.62,,
O:KO210219C00043500,2021-01-19,2021-02-19,KO,C,43.5,1,5.02,5.02,-11.3,YES,5.02,10.24,5.02,10.24,5.02,5.02,1,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,5.02,10.24,,
O:KO210219C00044500,2021-01-19,2021-02-19,KO,C,44.5,27,4.25,4.3,-9.26,YES,4.28,8.72,4.25,8.67,4.3,4.25,5,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,4.28,8.77,,
O:KO210219C00045000,2021-01-19,2021-02-19,KO,C,45.0,6,4.05,3.85,-8.24,YES,3.86,7.88,3.68,7.5,4.05,3.68,6,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,3.86,8.26,,
O:KO210219C00045500,2021-01-19,2021-02-19,KO,C,45.5,17,3.3,3.4,-7.22,YES,3.36,6.84,3.3,6.73,3.41,3.3,8,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,3.36,6.95,,
O:KO210219C00046000,2021-01-19,2021-02-19,KO,C,46.0,8,2.91,2.86,-6.2,YES,2.88,5.88,2.86,5.83,2.91,2.86,5,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,2.88,5.93,,
O:KO210219C00046500,2021-01-19,2021-02-19,KO,C,46.5,11,2.61,2.57,-5.18,YES,2.59,5.28,2.57,5.24,2.61,2.57,2,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,2.59,5.32,0.11,0.95
O:KO210219C00047000,2021-01-19,2021-02-19,KO,C,47.0,8,2.32,2.11,-4.16,YES,2.2,4.49,2.06,4.2,2.34,2.06,5,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,2.2,4.77,0.11,0.9
O:KO210219C00047500,2021-01-19,2021-02-19,KO,C,47.5,447,2.14,1.88,-3.14,YES,1.94,3.96,1.74,3.55,2.14,1.74,90,1611032400000000000,31,Monthly,48.74,48.51,49.04,48.24,49.04,50.11,50.82,50.82,0.0009,1.94,4.36,0.16,0.74
