ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:UBER210108C00040000,2021-01-04,2021-01-08,UBER,C,400.0,5,10.25,11.2,764.53,NO,10.72,20.5,10.25,19.59,11.2,10.25,2,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,10.72,21.41
O:UBER210108C00042000,2021-01-04,2021-01-08,UBER,C,420.0,4,8.25,8.25,802.75,NO,8.25,15.77,8.25,15.77,8.25,8.25,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,8.25,15.77
O:UBER210108C00043000,2021-01-04,2021-01-08,UBER,C,430.0,1,6.8,6.8,821.87,NO,6.8,13.0,6.8,13.0,6.8,6.8,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,6.8,13.0
O:UBER210108C00045000,2021-01-04,2021-01-08,UBER,C,450.0,21,6.22,6.26,860.09,NO,5.68,10.86,5.1,9.75,6.26,5.1,4,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,5.68,11.96
O:UBER210108C00045500,2021-01-04,2021-01-08,UBER,C,455.0,1,5.4,5.4,869.65,NO,5.4,10.32,5.4,10.32,5.4,5.4,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,5.4,10.32
O:UBER210108C00046000,2021-01-04,2021-01-08,UBER,C,460.0,2,4.95,4.95,879.2,NO,4.95,9.46,4.95,9.46,4.95,4.95,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,4.95,9.46
O:UBER210108C00047000,2021-01-04,2021-01-08,UBER,C,470.0,30,4.75,4.15,898.32,NO,4.45,8.51,4.15,7.93,4.75,4.15,5,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,4.45,9.08
O:UBER210108C00048000,2021-01-04,2021-01-08,UBER,C,480.0,17,2.65,3.19,917.43,NO,3.08,5.88,2.65,5.06,3.5,2.65,6,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,3.08,6.69
O:UBER210108C00048500,2021-01-04,2021-01-08,UBER,C,485.0,39,3.3,2.79,926.99,NO,2.68,5.13,2.07,3.96,3.3,2.07,21,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,2.68,6.31
O:UBER210108C00049000,2021-01-04,2021-01-08,UBER,C,490.0,99,2.68,2.52,936.54,NO,2.22,4.23,1.75,3.34,2.68,1.75,43,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,2.22,5.12
O:UBER210108C00049500,2021-01-04,2021-01-08,UBER,C,495.0,173,2.89,2.15,946.1,NO,2.22,4.24,1.44,2.75,3.0,1.44,76,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,2.22,5.73
O:UBER210108C00050000,2021-01-04,2021-01-08,UBER,C,500.0,523,2.14,1.9,955.66,NO,1.66,3.16,1.17,2.24,2.14,1.17,115,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,1.66,4.09
O:UBER210108C00050500,2021-01-04,2021-01-08,UBER,C,505.0,464,2.04,1.59,965.21,NO,1.5,2.87,0.96,1.83,2.04,0.96,147,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,1.5,3.9
O:UBER210108C00051000,2021-01-04,2021-01-08,UBER,C,510.0,1308,1.78,1.26,974.77,NO,1.38,2.63,0.75,1.43,2.0,0.75,264,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,1.38,3.82
O:UBER210108C00051500,2021-01-04,2021-01-08,UBER,C,515.0,886,1.49,1.04,984.33,NO,1.07,2.05,0.59,1.13,1.55,0.59,224,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,1.07,2.96
O:UBER210108C00052000,2021-01-04,2021-01-08,UBER,C,520.0,930,1.26,0.8,993.88,NO,0.9,1.72,0.46,0.88,1.34,0.46,227,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.9,2.56
O:UBER210108C00052500,2021-01-04,2021-01-08,UBER,C,525.0,470,1.02,0.64,1003.44,NO,0.74,1.42,0.36,0.69,1.13,0.36,159,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.74,2.16
O:UBER210108C00053000,2021-01-04,2021-01-08,UBER,C,530.0,1933,0.76,0.51,1013.0,NO,0.6,1.16,0.29,0.55,0.92,0.29,306,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.6,1.76
O:UBER210108C00053500,2021-01-04,2021-01-08,UBER,C,535.0,278,0.65,0.39,1022.55,NO,0.44,0.85,0.22,0.42,0.67,0.22,88,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.44,1.28
O:UBER210108C00054000,2021-01-04,2021-01-08,UBER,C,540.0,666,0.51,0.29,1032.11,NO,0.36,0.69,0.16,0.31,0.56,0.16,173,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.36,1.07
O:UBER210108C00054500,2021-01-04,2021-01-08,UBER,C,545.0,88,0.42,0.22,1041.67,NO,0.3,0.56,0.15,0.29,0.44,0.15,47,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.3,0.84
O:UBER210108C00055000,2021-01-04,2021-01-08,UBER,C,550.0,1193,0.29,0.17,1051.22,NO,0.23,0.44,0.1,0.19,0.36,0.1,224,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.23,0.69
O:UBER210108C00055500,2021-01-04,2021-01-08,UBER,C,555.0,112,0.25,0.12,1060.78,NO,0.16,0.32,0.08,0.15,0.25,0.08,33,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.16,0.48
O:UBER210108C00056000,2021-01-04,2021-01-08,UBER,C,560.0,180,0.17,0.08,1070.34,NO,0.14,0.26,0.07,0.13,0.2,0.07,47,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.14,0.38
O:UBER210108C00056500,2021-01-04,2021-01-08,UBER,C,565.0,29,0.1,0.08,1079.89,NO,0.08,0.14,0.05,0.1,0.1,0.05,21,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.08,0.19
O:UBER210108C00057000,2021-01-04,2021-01-08,UBER,C,570.0,82,0.09,0.06,1089.45,NO,0.08,0.14,0.04,0.08,0.11,0.04,24,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.08,0.21
O:UBER210108C00058000,2021-01-04,2021-01-08,UBER,C,580.0,240,0.06,0.03,1108.56,NO,0.04,0.09,0.03,0.06,0.06,0.03,28,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.04,0.11
O:UBER210108C00059000,2021-01-04,2021-01-08,UBER,C,590.0,178,0.04,0.03,1127.68,NO,0.03,0.06,0.02,0.04,0.04,0.02,18,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.03,0.08
O:UBER210108C00060000,2021-01-04,2021-01-08,UBER,C,600.0,7,0.03,0.02,1146.79,NO,0.02,0.04,0.01,0.02,0.03,0.01,7,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.02,0.06
O:UBER210108C00061000,2021-01-04,2021-01-08,UBER,C,610.0,5,0.03,0.02,1165.9,NO,0.02,0.05,0.02,0.04,0.03,0.02,2,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.02,0.06
O:UBER210108C00062000,2021-01-04,2021-01-08,UBER,C,620.0,3,0.04,0.01,1185.02,NO,0.02,0.05,0.01,0.02,0.04,0.01,2,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.02,0.08
O:UBER210108C00065000,2021-01-04,2021-01-08,UBER,C,650.0,1,0.01,0.01,1242.35,NO,0.01,0.02,0.01,0.02,0.01,0.01,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.01,0.02
O:UBER210108C00070000,2021-01-04,2021-01-08,UBER,C,700.0,3,0.01,0.01,1337.92,NO,0.01,0.02,0.01,0.02,0.01,0.01,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.01,0.02
O:UBER210129C00040000,2021-01-25,2021-01-29,UBER,C,400.0,1,11.05,11.05,733.68,NO,11.05,20.27,11.05,20.27,11.05,11.05,1,1611550800000000000,4,Weekly,54.5,54.29,54.52,49.65,54.52,50.93,51.49,51.49,0.0009,11.05,20.27
O:UBER210129C00045000,2021-01-25,2021-01-29,UBER,C,450.0,23,8.45,8.54,825.39,NO,6.94,12.74,5.35,9.81,8.54,5.35,18,1611550800000000000,4,Weekly,54.5,54.29,54.52,49.65,54.52,50.93,51.49,51.49,0.0009,6.94,15.66
O:UBER210129C00046500,2021-01-25,2021-01-29,UBER,C,465.0,10,4.8,5.0,852.9,NO,4.97,9.13,4.8,8.8,5.15,4.8,6,1611550800000000000,4,Weekly,54.5,54.29,54.52,49.65,54.52,50.93,51.49,51.49,0.0009,4.97,9.45
O:UBER210129C00047000,2021-01-25,2021-01-29,UBER,C,470.0,39,7.9,7.15,862.07,NO,5.7,10.45,3.5,6.42,7.9,3.5,20,1611550800000000000,4,Weekly,54.5,54.29,54.52,49.65,54.52,50.93,51.49,51.49,0.0009,5.7,14.49
O:UBER210129C00047500,2021-01-25,2021-01-29,UBER,C,475.0,6,4.15,4.15,871.24,NO,4.15,7.61,4.15,7.61,4.15,4.15,1,1611550800000000000,4,Weekly,54.5,54.29,54.52,49.65,54.52,50.93,51.49,51.49,0.0009,4.15,7.61
O:UBER210129C00048000,2021-01-25,2021-01-29,UBER,C,480.0,138,5.3,6.35,880.41,NO,4.53,8.31,2.71,4.97,6.35,2.71,42,1611550800000000000,4,Weekly,54.5,54.29,54.52,49.65,54.52,50.93,51.49,51.49,0.0009,4.53,11.65
O:UBER210129C00048500,2021-01-25,2021-01-29,UBER,C,485.0,11,4.0,3.2,889.58,NO,3.55,6.51,3.1,5.69,4.0,3.1,5,1611550800000000000,4,Weekly,54.5,54.29,54.52,49.65,54.52,50.93,51.49,51.49,0.0009,3.55,7.34
