ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category
O:ADBE190111C00180000,2019-01-07,2019-01-11,ADBE,C,1800.0,14,47.85,50.95,50.95,47.85,3,1546837200000000000,4,Weekly
O:ADBE190111C00197500,2019-01-07,2019-01-11,ADBE,C,1975.0,3,31.3,31.3,31.3,31.3,1,1546837200000000000,4,Weekly
O:ADBE190111C00207500,2019-01-07,2019-01-11,ADBE,C,2075.0,2,23.3,23.4,23.4,23.3,2,1546837200000000000,4,Weekly
O:ADBE190111C00215000,2019-01-07,2019-01-11,ADBE,C,2150.0,4,15.0,15.86,15.86,15.0,4,1546837200000000000,4,Weekly
O:ADBE190111C00217500,2019-01-07,2019-01-11,ADBE,C,2175.0,15,12.65,13.35,15.2,12.65,6,1546837200000000000,4,Weekly
O:ADBE190111C00220000,2019-01-07,2019-01-11,ADBE,C,2200.0,24,10.95,10.67,13.25,10.4,17,1546837200000000000,4,Weekly
O:ADBE190111C00222500,2019-01-07,2019-01-11,ADBE,C,2225.0,41,8.45,9.25,10.24,7.71,12,1546837200000000000,4,Weekly
O:ADBE190111C00225000,2019-01-07,2019-01-11,ADBE,C,2250.0,330,6.66,6.5,9.05,6.0,65,1546837200000000000,4,Weekly
O:ADBE190111C00227500,2019-01-07,2019-01-11,ADBE,C,2275.0,32,4.8,5.5,6.81,4.75,27,1546837200000000000,4,Weekly
O:ADBE190111C00230000,2019-01-07,2019-01-11,ADBE,C,2300.0,178,4.05,4.0,5.5,3.45,76,1546837200000000000,4,Weekly
O:ADBE190111C00232500,2019-01-07,2019-01-11,ADBE,C,2325.0,101,2.67,2.65,4.05,2.4,37,1546837200000000000,4,Weekly
O:ADBE190111C00235000,2019-01-07,2019-01-11,ADBE,C,2350.0,920,1.7,1.73,2.78,1.6,174,1546837200000000000,4,Weekly
O:ADBE190111C00237500,2019-01-07,2019-01-11,ADBE,C,2375.0,171,1.37,1.24,2.0,1.05,42,1546837200000000000,4,Weekly
O:ADBE190111C00240000,2019-01-07,2019-01-11,ADBE,C,2400.0,295,0.39,0.75,1.32,0.39,101,1546837200000000000,4,Weekly
O:ADBE190111C00242500,2019-01-07,2019-01-11,ADBE,C,2425.0,133,0.38,0.49,0.82,0.38,30,1546837200000000000,4,Weekly
O:ADBE190111C00245000,2019-01-07,2019-01-11,ADBE,C,2450.0,79,0.27,0.26,0.54,0.23,35,1546837200000000000,4,Weekly
