ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:SOFI220107C00010000,2022-01-03,2022-01-07,SOFI,C,10.0,24,1.46,1.44,62.0,YES,1.43,8.87,1.4,8.68,1.46,1.4,4,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,1.43,9.05,,
O:SOFI220107C00010500,2022-01-03,2022-01-07,SOFI,C,10.5,4,1.29,1.29,65.1,YES,1.29,8.0,1.29,8.0,1.29,1.29,2,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,1.29,8.0,,
O:SOFI220107C00011500,2022-01-03,2022-01-07,SOFI,C,11.5,10,1.05,1.05,71.3,YES,1.05,6.51,1.05,6.51,1.05,1.05,1,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,1.05,6.51,,
O:SOFI220107C00012500,2022-01-03,2022-01-07,SOFI,C,12.5,2,0.88,0.82,77.5,YES,0.85,5.27,0.82,5.08,0.88,0.82,2,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.85,5.46,,
O:SOFI220107C00013000,2022-01-03,2022-01-07,SOFI,C,13.0,323,0.69,0.71,80.6,YES,0.68,4.25,0.65,4.03,0.72,0.65,43,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.68,4.46,,
O:SOFI220107C00013500,2022-01-03,2022-01-07,SOFI,C,13.5,22,0.57,0.57,83.69,YES,0.57,3.56,0.57,3.53,0.58,0.57,5,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.57,3.6,,
O:SOFI220107C00014000,2022-01-03,2022-01-07,SOFI,C,14.0,168,0.46,0.42,86.79,YES,0.46,2.85,0.42,2.6,0.5,0.42,45,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.46,3.1,,
O:SOFI220107C00014500,2022-01-03,2022-01-07,SOFI,C,14.5,77,0.41,0.32,89.89,NO,0.36,2.2,0.3,1.86,0.41,0.3,38,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.36,2.54,,
O:SOFI220107C00015000,2022-01-03,2022-01-07,SOFI,C,15.0,673,0.31,0.22,92.99,NO,0.26,1.58,0.19,1.18,0.32,0.19,137,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.26,1.98,,
O:SOFI220107C00015500,2022-01-03,2022-01-07,SOFI,C,15.5,1729,0.21,0.14,96.09,NO,0.17,1.05,0.12,0.74,0.22,0.12,341,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.17,1.36,,
O:SOFI220107C00016000,2022-01-03,2022-01-07,SOFI,C,16.0,13547,0.14,0.08,99.19,NO,0.12,0.71,0.07,0.43,0.16,0.07,2013,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.12,0.99,,
O:SOFI220107C00016500,2022-01-03,2022-01-07,SOFI,C,16.5,7693,0.09,0.04,102.29,NO,0.07,0.43,0.04,0.25,0.1,0.04,1398,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.07,0.62,0.2378,0.178
O:SOFI220107C00017000,2022-01-03,2022-01-07,SOFI,C,17.0,7922,0.05,0.02,105.39,NO,0.04,0.25,0.02,0.12,0.06,0.02,1116,1641186000000000000,4,Weekly,16.1,15.68,16.13,15.45,16.13,13.74,14.4,14.4,0.0008,0.04,0.37,0.3473,0.0718
