ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:SOFI230106C00001000,2023-01-03,2023-01-06,SOFI,C,1.0,3,0.91,0.91,21.05,YES,0.91,19.16,0.91,19.16,0.91,0.91,1,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.91,19.16
O:SOFI230106C00003000,2023-01-03,2023-01-06,SOFI,C,3.0,226,0.43,0.38,63.16,YES,0.4,8.42,0.37,7.79,0.43,0.37,10,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.4,9.05
O:SOFI230106C00003500,2023-01-03,2023-01-06,SOFI,C,3.5,3,0.3,0.28,73.68,YES,0.29,6.11,0.28,5.89,0.3,0.28,3,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.29,6.32
O:SOFI230106C00004000,2023-01-03,2023-01-06,SOFI,C,4.0,555,0.15,0.12,84.21,YES,0.15,3.16,0.12,2.53,0.18,0.12,66,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.15,3.79
O:SOFI230106C00004500,2023-01-03,2023-01-06,SOFI,C,4.5,16873,0.05,0.03,94.74,YES,0.04,0.95,0.02,0.42,0.07,0.02,675,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.04,1.47
O:SOFI230106C00005000,2023-01-03,2023-01-06,SOFI,C,5.0,13246,0.01,0.0,105.26,NO,0.0,0.11,0.0,0.0,0.01,0.0,734,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.0,0.21
O:SOFI230106C00005500,2023-01-03,2023-01-06,SOFI,C,5.5,575,0.0,0.0,115.79,NO,0.0,0.0,0.0,0.0,0.0,0.0,131,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.0,0.0
O:SOFI230106C00006000,2023-01-03,2023-01-06,SOFI,C,6.0,17,0.0,0.0,126.32,NO,0.0,0.11,0.0,0.0,0.01,0.0,6,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.0,0.21
O:SOFI230106C00006500,2023-01-03,2023-01-06,SOFI,C,6.5,16,0.0,0.01,136.84,NO,0.0,0.11,0.0,0.0,0.01,0.0,6,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.0,0.21
O:SOFI230106C00007000,2023-01-03,2023-01-06,SOFI,C,7.0,18,0.0,0.0,147.37,NO,0.0,0.11,0.0,0.0,0.01,0.0,6,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.0,0.21
O:SOFI230106C00007500,2023-01-03,2023-01-06,SOFI,C,7.5,30,0.0,0.01,157.89,NO,0.0,0.11,0.0,0.0,0.01,0.0,8,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.0,0.21
O:SOFI230106C00008000,2023-01-03,2023-01-06,SOFI,C,8.0,44,0.0,0.01,168.42,NO,0.0,0.11,0.0,0.0,0.01,0.0,11,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.0,0.21
O:SOFI230106C00008500,2023-01-03,2023-01-06,SOFI,C,8.5,48,0.01,0.01,178.95,NO,0.0,0.11,0.0,0.0,0.01,0.0,13,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.0,0.21
O:SOFI230106C00009000,2023-01-03,2023-01-06,SOFI,C,9.0,20,0.01,0.01,189.47,NO,0.0,0.11,0.0,0.0,0.01,0.0,6,1672722000000000000,3,Weekly,4.65,4.5,4.75,4.43,4.75,4.62,4.7,4.7,0.0433,0.0,0.21
O:SOFI230113C00002000,2023-01-09,2023-01-13,SOFI,C,2.0,2,0.7,0.7,40.0,YES,0.7,14.0,0.7,14.0,0.7,0.7,1,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.7,14.0
O:SOFI230113C00003000,2023-01-09,2023-01-13,SOFI,C,3.0,127,0.43,0.5,60.0,YES,0.46,9.3,0.43,8.6,0.5,0.43,13,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.46,10.0
O:SOFI230113C00003500,2023-01-09,2023-01-13,SOFI,C,3.5,8,0.32,0.36,70.0,YES,0.34,6.8,0.32,6.4,0.36,0.32,3,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.34,7.2
O:SOFI230113C00004000,2023-01-09,2023-01-13,SOFI,C,4.0,530,0.18,0.23,80.0,YES,0.21,4.2,0.18,3.6,0.24,0.18,69,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.21,4.8
O:SOFI230113C00004500,2023-01-09,2023-01-13,SOFI,C,4.5,4187,0.06,0.09,90.0,YES,0.1,1.9,0.06,1.2,0.13,0.06,470,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.1,2.6
O:SOFI230113C00005000,2023-01-09,2023-01-13,SOFI,C,5.0,21248,0.01,0.02,100.0,NO,0.02,0.5,0.01,0.2,0.04,0.01,1649,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.02,0.8
O:SOFI230113C00005500,2023-01-09,2023-01-13,SOFI,C,5.5,3764,0.0,0.0,110.0,NO,0.0,0.1,0.0,0.0,0.01,0.0,430,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.0,0.2
O:SOFI230113C00006000,2023-01-09,2023-01-13,SOFI,C,6.0,2224,0.0,0.0,120.0,NO,0.0,0.0,0.0,0.0,0.0,0.0,257,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.0,0.0
O:SOFI230113C00006500,2023-01-09,2023-01-13,SOFI,C,6.5,1928,0.0,0.0,130.0,NO,0.0,0.1,0.0,0.0,0.01,0.0,184,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.0,0.2
O:SOFI230113C00007000,2023-01-09,2023-01-13,SOFI,C,7.0,4,0.0,0.0,140.0,NO,0.0,0.0,0.0,0.0,0.0,0.0,2,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.0,0.0
O:SOFI230113C00007500,2023-01-09,2023-01-13,SOFI,C,7.5,9,0.0,0.0,150.0,NO,0.0,0.1,0.0,0.0,0.01,0.0,3,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.0,0.2
O:SOFI230113C00008000,2023-01-09,2023-01-13,SOFI,C,8.0,16,0.01,0.0,160.0,NO,0.0,0.1,0.0,0.0,0.01,0.0,4,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.0,0.2
O:SOFI230113C00008500,2023-01-09,2023-01-13,SOFI,C,8.5,16,0.01,0.0,170.0,NO,0.0,0.1,0.0,0.0,0.01,0.0,4,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.0,0.2
O:SOFI230113C00009000,2023-01-09,2023-01-13,SOFI,C,9.0,8,0.01,0.01,180.0,NO,0.01,0.2,0.01,0.2,0.01,0.01,2,1673240400000000000,4,Weekly,4.67,4.82,5.0,4.67,5.0,5.44,5.49,5.49,0.0433,0.01,0.2
O:SOFI230120C00001000,2023-01-17,2023-01-20,SOFI,C,1.0,6,1.12,1.16,17.48,YES,1.14,19.93,1.12,19.58,1.16,1.12,4,1673931600000000000,3,Weekly,5.45,5.64,5.72,5.36,5.72,5.67,5.75,5.75,0.0433,1.14,20.28
