ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:SOFI250110C00017000,2025-01-06,2025-01-10,SOFI,C,17.0,7750,0.01,0.01,0.01,0.0,666,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250110C00017500,2025-01-06,2025-01-10,SOFI,C,17.5,1672,0.0,0.0,0.01,0.0,168,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250110C00018000,2025-01-06,2025-01-10,SOFI,C,18.0,2891,0.0,0.0,0.0,0.0,247,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250110C00018500,2025-01-06,2025-01-10,SOFI,C,18.5,403,0.0,0.0,0.0,0.0,78,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250110C00019000,2025-01-06,2025-01-10,SOFI,C,19.0,154,0.0,0.0,0.0,0.0,36,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250110C00019500,2025-01-06,2025-01-10,SOFI,C,19.5,29,0.0,0.0,0.0,0.0,9,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250110C00020000,2025-01-06,2025-01-10,SOFI,C,20.0,30,0.0,0.0,0.02,0.0,11,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250110C00020500,2025-01-06,2025-01-10,SOFI,C,20.5,10,0.0,0.0,0.0,0.0,1,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250110C00022000,2025-01-06,2025-01-10,SOFI,C,22.0,50,0.0,0.0,0.0,0.0,1,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250110C00024000,2025-01-06,2025-01-10,SOFI,C,24.0,4,0.0,0.0,0.0,0.0,2,1736139600000000000,4,Weekly,15.2,15.29,15.48,14.89,15.48,14.15,14.28,14.28
O:SOFI250117C00001500,2025-01-13,2025-01-17,SOFI,C,1.5,3,2.82,2.82,2.82,2.82,3,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00003000,2025-01-13,2025-01-17,SOFI,C,3.0,1,2.74,2.74,2.74,2.74,1,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00003500,2025-01-13,2025-01-17,SOFI,C,3.5,1,2.58,2.58,2.58,2.58,1,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00004000,2025-01-13,2025-01-17,SOFI,C,4.0,40,2.4,2.51,2.51,2.4,8,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00004500,2025-01-13,2025-01-17,SOFI,C,4.5,21,2.26,2.38,2.38,2.26,2,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00005000,2025-01-13,2025-01-17,SOFI,C,5.0,95,2.18,2.26,2.26,2.17,18,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00005500,2025-01-13,2025-01-17,SOFI,C,5.5,137,2.08,2.11,2.12,2.05,18,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00007000,2025-01-13,2025-01-17,SOFI,C,7.0,129,1.68,1.76,1.77,1.68,41,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00008000,2025-01-13,2025-01-17,SOFI,C,8.0,194,1.46,1.51,1.52,1.44,27,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00009000,2025-01-13,2025-01-17,SOFI,C,9.0,266,1.14,1.27,1.27,1.14,32,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00009500,2025-01-13,2025-01-17,SOFI,C,9.5,1,1.12,1.12,1.12,1.12,1,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00010000,2025-01-13,2025-01-17,SOFI,C,10.0,1122,0.92,1.02,1.02,0.92,224,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00010500,2025-01-13,2025-01-17,SOFI,C,10.5,11,0.84,0.88,0.89,0.84,9,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00011000,2025-01-13,2025-01-17,SOFI,C,11.0,225,0.64,0.78,0.78,0.64,48,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00011500,2025-01-13,2025-01-17,SOFI,C,11.5,6,0.55,0.64,0.64,0.55,3,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00012000,2025-01-13,2025-01-17,SOFI,C,12.0,1515,0.42,0.52,0.52,0.42,169,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00012500,2025-01-13,2025-01-17,SOFI,C,12.5,238,0.31,0.4,0.4,0.31,55,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00013000,2025-01-13,2025-01-17,SOFI,C,13.0,739,0.21,0.29,0.29,0.19,185,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00013500,2025-01-13,2025-01-17,SOFI,C,13.5,1282,0.13,0.19,0.2,0.11,340,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00014000,2025-01-13,2025-01-17,SOFI,C,14.0,8608,0.07,0.11,0.13,0.06,1450,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00014500,2025-01-13,2025-01-17,SOFI,C,14.5,7549,0.04,0.06,0.07,0.03,1197,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00015000,2025-01-13,2025-01-17,SOFI,C,15.0,17293,0.04,0.03,0.04,0.01,1780,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00015500,2025-01-13,2025-01-17,SOFI,C,15.5,4933,0.02,0.01,0.02,0.01,636,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00016000,2025-01-13,2025-01-17,SOFI,C,16.0,7642,0.0,0.0,0.02,0.0,768,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00016500,2025-01-13,2025-01-17,SOFI,C,16.5,1548,0.01,0.0,0.01,0.0,200,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00017000,2025-01-13,2025-01-17,SOFI,C,17.0,1836,0.0,0.0,0.03,0.0,268,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00017500,2025-01-13,2025-01-17,SOFI,C,17.5,479,0.0,0.0,0.01,0.0,53,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00018000,2025-01-13,2025-01-17,SOFI,C,18.0,2683,0.0,0.0,0.0,0.0,273,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00018500,2025-01-13,2025-01-17,SOFI,C,18.5,113,0.0,0.0,0.0,0.0,15,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00019000,2025-01-13,2025-01-17,SOFI,C,19.0,618,0.0,0.0,0.0,0.0,49,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00019500,2025-01-13,2025-01-17,SOFI,C,19.5,6,0.0,0.0,0.0,0.0,5,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00020000,2025-01-13,2025-01-17,SOFI,C,20.0,195,0.0,0.0,0.0,0.0,35,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00020500,2025-01-13,2025-01-17,SOFI,C,20.5,5,0.0,0.0,0.0,0.0,1,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00021000,2025-01-13,2025-01-17,SOFI,C,21.0,168,0.0,0.0,0.01,0.0,34,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00022000,2025-01-13,2025-01-17,SOFI,C,22.0,16,0.0,0.0,0.0,0.0,8,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00023000,2025-01-13,2025-01-17,SOFI,C,23.0,17,0.0,0.0,0.0,0.0,3,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00025000,2025-01-13,2025-01-17,SOFI,C,25.0,31,0.0,0.0,0.0,0.0,3,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250117C00028000,2025-01-13,2025-01-17,SOFI,C,28.0,4,0.0,0.0,0.0,0.0,4,1736744400000000000,4,Weekly,13.64,14.07,14.08,13.6,14.08,16.5,16.73,16.73
O:SOFI250124C00005000,2025-01-21,2025-01-24,SOFI,C,5.0,372,3.05,3.23,3.23,3.0,23,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00006000,2025-01-21,2025-01-24,SOFI,C,6.0,360,2.76,2.91,2.95,2.76,12,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00007000,2025-01-21,2025-01-24,SOFI,C,7.0,371,2.5,2.7,2.74,2.5,14,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00007500,2025-01-21,2025-01-24,SOFI,C,7.5,330,2.39,2.58,2.58,2.39,11,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00008000,2025-01-21,2025-01-24,SOFI,C,8.0,390,2.28,2.46,2.5,2.28,13,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00008500,2025-01-21,2025-01-24,SOFI,C,8.5,360,2.16,2.36,2.36,2.14,12,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00009000,2025-01-21,2025-01-24,SOFI,C,9.0,355,2.1,2.2,2.2,2.03,17,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00010000,2025-01-21,2025-01-24,SOFI,C,10.0,71,1.84,1.98,2.01,1.74,18,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00010500,2025-01-21,2025-01-24,SOFI,C,10.5,6,1.44,1.87,1.87,1.44,6,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00011000,2025-01-21,2025-01-24,SOFI,C,11.0,19,1.51,1.76,1.76,1.51,9,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00011500,2025-01-21,2025-01-24,SOFI,C,11.5,2,1.52,1.55,1.55,1.52,2,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00012000,2025-01-21,2025-01-24,SOFI,C,12.0,132,1.31,1.48,1.48,1.24,20,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00012500,2025-01-21,2025-01-24,SOFI,C,12.5,91,1.24,1.4,1.4,1.19,13,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00013000,2025-01-21,2025-01-24,SOFI,C,13.0,164,1.0,1.23,1.25,0.86,42,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00013500,2025-01-21,2025-01-24,SOFI,C,13.5,42,0.9,1.1,1.15,0.88,29,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00014000,2025-01-21,2025-01-24,SOFI,C,14.0,262,0.75,0.99,1.04,0.74,118,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00014500,2025-01-21,2025-01-24,SOFI,C,14.5,254,0.58,0.85,0.89,0.52,152,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00015000,2025-01-21,2025-01-24,SOFI,C,15.0,2610,0.49,0.73,0.79,0.46,512,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00015500,2025-01-21,2025-01-24,SOFI,C,15.5,6432,0.38,0.61,0.66,0.33,614,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00016000,2025-01-21,2025-01-24,SOFI,C,16.0,5494,0.27,0.48,0.54,0.22,1197,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00016500,2025-01-21,2025-01-24,SOFI,C,16.5,8492,0.18,0.36,0.41,0.15,1654,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00017000,2025-01-21,2025-01-24,SOFI,C,17.0,14852,0.1,0.26,0.32,0.09,2843,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00017500,2025-01-21,2025-01-24,SOFI,C,17.5,21933,0.06,0.17,0.22,0.06,3354,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00018000,2025-01-21,2025-01-24,SOFI,C,18.0,27176,0.03,0.1,0.13,0.02,3534,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00018500,2025-01-21,2025-01-24,SOFI,C,18.5,18814,0.02,0.06,0.1,0.02,1905,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00019000,2025-01-21,2025-01-24,SOFI,C,19.0,13959,0.01,0.03,0.05,0.01,1229,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00019500,2025-01-21,2025-01-24,SOFI,C,19.5,5306,0.01,0.02,0.03,0.01,555,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00020000,2025-01-21,2025-01-24,SOFI,C,20.0,12814,0.01,0.01,0.02,0.0,903,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00020500,2025-01-21,2025-01-24,SOFI,C,20.5,689,0.01,0.01,0.01,0.0,113,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00021000,2025-01-21,2025-01-24,SOFI,C,21.0,2072,0.0,0.0,0.01,0.0,146,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00021500,2025-01-21,2025-01-24,SOFI,C,21.5,40,0.0,0.0,0.01,0.0,11,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00022000,2025-01-21,2025-01-24,SOFI,C,22.0,798,0.0,0.0,0.0,0.0,71,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00022500,2025-01-21,2025-01-24,SOFI,C,22.5,20,0.0,0.0,0.0,0.0,8,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00023000,2025-01-21,2025-01-24,SOFI,C,23.0,102,0.0,0.0,0.0,0.0,10,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00024000,2025-01-21,2025-01-24,SOFI,C,24.0,10,0.0,0.0,0.0,0.0,1,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00024500,2025-01-21,2025-01-24,SOFI,C,24.5,26,0.0,0.01,0.01,0.0,10,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250124C00025000,2025-01-21,2025-01-24,SOFI,C,25.0,156,0.0,0.0,0.0,0.0,26,1737435600000000000,3,Weekly,17.0,17.9,18.1,16.89,18.1,17.92,18.42,18.42
O:SOFI250131C00005000,2025-01-27,2025-01-31,SOFI,C,5.0,5,2.68,2.82,2.82,2.61,5,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00006000,2025-01-27,2025-01-31,SOFI,C,6.0,1,2.45,2.45,2.45,2.45,1,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00007000,2025-01-27,2025-01-31,SOFI,C,7.0,2,2.28,2.28,2.28,2.28,1,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00007500,2025-01-27,2025-01-31,SOFI,C,7.5,30,2.29,2.29,2.29,2.29,1,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00008000,2025-01-27,2025-01-31,SOFI,C,8.0,6,2.26,1.94,2.26,1.94,2,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00009000,2025-01-27,2025-01-31,SOFI,C,9.0,9,2.01,1.74,2.01,1.69,3,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00009500,2025-01-27,2025-01-31,SOFI,C,9.5,3,1.64,1.66,1.66,1.64,2,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00010000,2025-01-27,2025-01-31,SOFI,C,10.0,175,1.44,1.52,1.64,1.44,30,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00010500,2025-01-27,2025-01-31,SOFI,C,10.5,53,1.32,1.49,1.49,1.32,15,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00011000,2025-01-27,2025-01-31,SOFI,C,11.0,34,1.3,1.31,1.34,1.19,8,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00011500,2025-01-27,2025-01-31,SOFI,C,11.5,18,1.12,1.19,1.2,1.08,5,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00012000,2025-01-27,2025-01-31,SOFI,C,12.0,80,1.06,1.05,1.15,0.94,25,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00012500,2025-01-27,2025-01-31,SOFI,C,12.5,147,0.76,0.86,1.01,0.76,25,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00013000,2025-01-27,2025-01-31,SOFI,C,13.0,145,1.04,0.78,1.04,0.5,45,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00013500,2025-01-27,2025-01-31,SOFI,C,13.5,380,0.65,0.69,0.69,0.55,63,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00014000,2025-01-27,2025-01-31,SOFI,C,14.0,1046,0.52,0.57,0.68,0.42,199,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00014500,2025-01-27,2025-01-31,SOFI,C,14.5,1622,0.4,0.42,0.55,0.29,278,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00015000,2025-01-27,2025-01-31,SOFI,C,15.0,5893,0.33,0.3,0.44,0.23,646,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00015500,2025-01-27,2025-01-31,SOFI,C,15.5,5156,0.23,0.21,0.34,0.16,1061,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00016000,2025-01-27,2025-01-31,SOFI,C,16.0,25311,0.24,0.13,0.26,0.1,3913,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00016500,2025-01-27,2025-01-31,SOFI,C,16.5,25332,0.15,0.08,0.18,0.06,3936,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00017000,2025-01-27,2025-01-31,SOFI,C,17.0,37105,0.1,0.04,0.12,0.02,3676,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00017500,2025-01-27,2025-01-31,SOFI,C,17.5,14728,0.06,0.03,0.08,0.0,1739,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00018000,2025-01-27,2025-01-31,SOFI,C,18.0,28794,0.05,0.02,0.11,0.0,3162,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00018500,2025-01-27,2025-01-31,SOFI,C,18.5,12658,0.02,0.02,0.06,0.0,1414,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
O:SOFI250131C00019000,2025-01-27,2025-01-31,SOFI,C,19.0,11315,0.01,0.01,0.04,0.0,1387,1737954000000000000,4,Weekly,15.93,16.08,16.98,15.55,16.98,15.78,16.57,16.57
