ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category
O:V180112C00110000,2018-01-08,2018-01-12,V,C,1100.0,6,8.93,9.37,10.19,8.93,4,1515387600000000000,4.0,Weekly
O:V180112C00112000,2018-01-08,2018-01-12,V,C,1120.0,24,7.71,6.86,7.76,6.86,8,1515387600000000000,4.0,Weekly
O:V180112C00113000,2018-01-08,2018-01-12,V,C,1130.0,23,6.22,6.39,7.48,6.22,8,1515387600000000000,4.0,Weekly
O:V180112C00114000,2018-01-08,2018-01-12,V,C,1140.0,14,5.45,5.85,6.43,5.38,5,1515387600000000000,4.0,Weekly
O:V180112C00115000,2018-01-08,2018-01-12,V,C,1150.0,89,4.55,4.42,5.61,4.42,62,1515387600000000000,4.0,Weekly
O:V180112C00116000,2018-01-08,2018-01-12,V,C,1160.0,161,3.4,4.53,4.53,3.33,11,1515387600000000000,4.0,Weekly
O:V180112C00117000,2018-01-08,2018-01-12,V,C,1170.0,148,2.33,2.68,3.65,2.33,71,1515387600000000000,4.0,Weekly
O:V180112C00118000,2018-01-08,2018-01-12,V,C,1180.0,178,1.46,1.79,2.94,1.46,36,1515387600000000000,4.0,Weekly
O:V180112C00119000,2018-01-08,2018-01-12,V,C,1190.0,263,0.75,1.12,1.85,0.66,81,1515387600000000000,4.0,Weekly
O:V180112C00120000,2018-01-08,2018-01-12,V,C,1200.0,501,0.57,0.63,1.13,0.5,93,1515387600000000000,4.0,Weekly
O:V180112C00121000,2018-01-08,2018-01-12,V,C,1210.0,3141,0.3,0.31,0.72,0.24,191,1515387600000000000,4.0,Weekly
O:V180112C00122000,2018-01-08,2018-01-12,V,C,1220.0,2718,0.11,0.17,0.38,0.11,131,1515387600000000000,4.0,Weekly
O:V180112C00123000,2018-01-08,2018-01-12,V,C,1230.0,614,0.17,0.07,0.18,0.07,85,1515387600000000000,4.0,Weekly
O:V180112C00124000,2018-01-08,2018-01-12,V,C,1240.0,13,0.06,0.08,0.08,0.06,4,1515387600000000000,4.0,Weekly
O:V180112P00098000,2018-01-08,2018-01-12,V,P,980.0,99,0.01,0.01,0.01,0.01,5,1515387600000000000,4.0,Weekly
O:V180112P00098500,2018-01-08,2018-01-12,V,P,985.0,85,0.01,0.01,0.01,0.01,2,1515387600000000000,4.0,Weekly
O:V180112P00101000,2018-01-08,2018-01-12,V,P,1010.0,20,0.01,0.01,0.01,0.01,1,1515387600000000000,4.0,Weekly
O:V180112P00102000,2018-01-08,2018-01-12,V,P,1020.0,430,0.01,0.02,0.02,0.01,19,1515387600000000000,4.0,Weekly
O:V180112P00103000,2018-01-08,2018-01-12,V,P,1030.0,1,0.02,0.02,0.02,0.02,1,1515387600000000000,4.0,Weekly
O:V180112P00104000,2018-01-08,2018-01-12,V,P,1040.0,544,0.01,0.02,0.02,0.01,17,1515387600000000000,4.0,Weekly
O:V180112P00105000,2018-01-08,2018-01-12,V,P,1050.0,2,0.01,0.02,0.02,0.01,2,1515387600000000000,4.0,Weekly
O:V180112P00109000,2018-01-08,2018-01-12,V,P,1090.0,2,0.02,0.02,0.02,0.02,2,1515387600000000000,4.0,Weekly
O:V180112P00111000,2018-01-08,2018-01-12,V,P,1110.0,11,0.03,0.03,0.04,0.03,5,1515387600000000000,4.0,Weekly
O:V180112P00112000,2018-01-08,2018-01-12,V,P,1120.0,64,0.05,0.04,0.05,0.04,12,1515387600000000000,4.0,Weekly
O:V180112P00113000,2018-01-08,2018-01-12,V,P,1130.0,39,0.06,0.06,0.06,0.05,11,1515387600000000000,4.0,Weekly
O:V180112P00114000,2018-01-08,2018-01-12,V,P,1140.0,274,0.05,0.05,0.06,0.05,54,1515387600000000000,4.0,Weekly
O:V180112P00115000,2018-01-08,2018-01-12,V,P,1150.0,9,0.1,0.09,0.1,0.07,5,1515387600000000000,4.0,Weekly
O:V180112P00116000,2018-01-08,2018-01-12,V,P,1160.0,113,0.23,0.11,0.23,0.08,20,1515387600000000000,4.0,Weekly
O:V180112P00117000,2018-01-08,2018-01-12,V,P,1170.0,353,0.31,0.2,0.31,0.16,47,1515387600000000000,4.0,Weekly
O:V180112P00118000,2018-01-08,2018-01-12,V,P,1180.0,474,0.6,0.4,0.6,0.23,53,1515387600000000000,4.0,Weekly
O:V180112P00119000,2018-01-08,2018-01-12,V,P,1190.0,460,0.79,0.72,1.12,0.42,76,1515387600000000000,4.0,Weekly
O:V180112P00120000,2018-01-08,2018-01-12,V,P,1200.0,419,1.45,1.24,1.45,0.73,73,1515387600000000000,4.0,Weekly
