ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:V170113C00078500,2017-01-09,2017-01-13,V,C,78.5,10,3.5,3.5,-4.79,NO,3.5,4.24,3.5,4.24,3.5,3.5,1,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,3.5,4.24
O:V170113C00079500,2017-01-09,2017-01-13,V,C,79.5,3,2.63,3.43,-3.58,NO,2.86,3.47,2.29,2.78,3.43,2.29,3,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,2.86,4.16
O:V170113C00080000,2017-01-09,2017-01-13,V,C,80.0,34,2.21,2.04,-2.97,NO,2.12,2.57,1.9,2.3,2.34,1.9,7,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,2.12,2.84
O:V170113C00080500,2017-01-09,2017-01-13,V,C,80.5,8,1.76,1.65,-2.37,NO,1.72,2.09,1.64,1.99,1.81,1.64,7,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,1.72,2.2
O:V170113C00081000,2017-01-09,2017-01-13,V,C,81.0,6,1.2,1.08,-1.76,NO,1.12,1.36,1.05,1.27,1.2,1.05,4,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,1.12,1.46
O:V170113C00081500,2017-01-09,2017-01-13,V,C,81.5,38,0.95,0.85,-1.15,NO,0.84,1.02,0.7,0.85,0.99,0.7,11,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,0.84,1.2
O:V170113C00082000,2017-01-09,2017-01-13,V,C,82.0,271,0.67,1.58,-0.55,NO,1.01,1.22,0.44,0.53,1.58,0.44,47,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,1.01,1.92
O:V170113C00082500,2017-01-09,2017-01-13,V,C,82.5,222,0.4,0.32,0.06,NO,0.38,0.46,0.26,0.32,0.5,0.26,40,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,0.38,0.61
O:V170113C00083000,2017-01-09,2017-01-13,V,C,83.0,60,0.36,0.17,0.67,NO,0.26,0.32,0.17,0.21,0.36,0.17,17,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,0.26,0.44
O:V170113C00083500,2017-01-09,2017-01-13,V,C,83.5,361,0.2,0.11,1.27,NO,0.17,0.21,0.1,0.12,0.24,0.1,14,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,0.17,0.29
O:V170113C00084000,2017-01-09,2017-01-13,V,C,84.0,82,0.08,0.06,1.88,NO,0.08,0.1,0.06,0.07,0.1,0.06,11,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,0.08,0.12
O:V170113C00084500,2017-01-09,2017-01-13,V,C,84.5,12,0.03,0.03,2.49,NO,0.03,0.04,0.03,0.04,0.03,0.03,4,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,0.03,0.04
O:V170113C00085000,2017-01-09,2017-01-13,V,C,85.0,30,0.03,0.03,3.09,NO,0.03,0.04,0.03,0.04,0.03,0.03,1,1483938000000000000,4.0,Weekly,82.28,81.75,82.45,81.65,82.45,81.17,81.85,81.85,0.0065,0.03,0.04
O:V170127C00075000,2017-01-23,2017-01-27,V,C,75.0,1,6.7,6.7,-8.87,NO,6.7,8.14,6.7,8.14,6.7,6.7,1,1485147600000000000,4.0,Weekly,81.7,82.15,82.3,81.5,82.3,83.77,83.8,83.8,0.0065,6.7,8.14
O:V170127C00079000,2017-01-23,2017-01-27,V,C,79.0,4,2.65,2.63,-4.01,NO,2.64,3.21,2.63,3.2,2.65,2.63,2,1485147600000000000,4.0,Weekly,81.7,82.15,82.3,81.5,82.3,83.77,83.8,83.8,0.0065,2.64,3.22
O:V170127C00079500,2017-01-23,2017-01-27,V,C,79.5,3,2.48,2.37,-3.4,NO,2.42,2.95,2.37,2.88,2.48,2.37,3,1485147600000000000,4.0,Weekly,81.7,82.15,82.3,81.5,82.3,83.77,83.8,83.8,0.0065,2.42,3.01
O:V170127C00080000,2017-01-23,2017-01-27,V,C,80.0,110,1.97,2.09,-2.79,NO,1.9,2.31,1.7,2.07,2.11,1.7,15,1485147600000000000,4.0,Weekly,81.7,82.15,82.3,81.5,82.3,83.77,83.8,83.8,0.0065,1.9,2.56
O:V170127C00080500,2017-01-23,2017-01-27,V,C,80.5,33,1.3,1.87,-2.19,NO,1.58,1.93,1.3,1.58,1.87,1.3,13,1485147600000000000,4.0,Weekly,81.7,82.15,82.3,81.5,82.3,83.77,83.8,83.8,0.0065,1.58,2.27
O:V170127C00081000,2017-01-23,2017-01-27,V,C,81.0,50,1.16,1.4,-1.58,NO,1.15,1.4,0.9,1.09,1.4,0.9,21,1485147600000000000,4.0,Weekly,81.7,82.15,82.3,81.5,82.3,83.77,83.8,83.8,0.0065,1.15,1.7
O:V170127C00081500,2017-01-23,2017-01-27,V,C,81.5,39,0.66,0.95,-0.97,NO,0.82,1.0,0.64,0.78,1.0,0.64,13,1485147600000000000,4.0,Weekly,81.7,82.15,82.3,81.5,82.3,83.77,83.8,83.8,0.0065,0.82,1.22
O:V170127C00082000,2017-01-23,2017-01-27,V,C,82.0,592,0.55,0.65,-0.36,NO,0.5,0.61,0.36,0.44,0.65,0.36,71,1485147600000000000,4.0,Weekly,81.7,82.15,82.3,81.5,82.3,83.77,83.8,83.8,0.0065,0.5,0.79
