ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:SOFI230217C00003000,2023-01-17,2023-02-17,SOFI,C,30.0,1,2.63,2.63,524.48,NO,2.63,45.98,2.63,45.98,2.63,2.63,1,1673931600000000000,31,Monthly,5.45,5.64,5.72,5.36,5.72,6.62,6.96,6.96,0.0433,2.63,45.98
O:SOFI230217C00004000,2023-01-17,2023-02-17,SOFI,C,40.0,22,1.5,1.72,699.3,NO,1.64,28.67,1.5,26.22,1.78,1.5,11,1673931600000000000,31,Monthly,5.45,5.64,5.72,5.36,5.72,6.62,6.96,6.96,0.0433,1.64,31.12
O:SOFI230217C00005000,2023-01-17,2023-02-17,SOFI,C,50.0,558,0.73,0.9,874.13,NO,0.82,14.34,0.7,12.24,0.94,0.7,127,1673931600000000000,31,Monthly,5.45,5.64,5.72,5.36,5.72,6.62,6.96,6.96,0.0433,0.82,16.43
O:SOFI230217C00006000,2023-01-17,2023-02-17,SOFI,C,60.0,2654,0.28,0.34,1048.95,NO,0.32,5.59,0.25,4.37,0.39,0.25,309,1673931600000000000,31,Monthly,5.45,5.64,5.72,5.36,5.72,6.62,6.96,6.96,0.0433,0.32,6.82
O:SOFI230217C00007000,2023-01-17,2023-02-17,SOFI,C,70.0,1305,0.08,0.1,1223.78,NO,0.1,1.75,0.08,1.4,0.12,0.08,128,1673931600000000000,31,Monthly,5.45,5.64,5.72,5.36,5.72,6.62,6.96,6.96,0.0433,0.1,2.1
O:SOFI230217C00008000,2023-01-17,2023-02-17,SOFI,C,80.0,161,0.04,0.04,1398.6,NO,0.04,0.61,0.03,0.52,0.04,0.03,29,1673931600000000000,31,Monthly,5.45,5.64,5.72,5.36,5.72,6.62,6.96,6.96,0.0433,0.04,0.7
O:SOFI230217C00009000,2023-01-17,2023-02-17,SOFI,C,90.0,117,0.03,0.02,1573.43,NO,0.02,0.44,0.02,0.35,0.03,0.02,15,1673931600000000000,31,Monthly,5.45,5.64,5.72,5.36,5.72,6.62,6.96,6.96,0.0433,0.02,0.52
O:SOFI230217C00003000,2023-01-18,2023-02-17,SOFI,C,30.0,6,2.61,2.58,526.32,NO,2.6,45.53,2.58,45.26,2.61,2.58,2,1674018000000000000,30,Monthly,5.65,5.56,5.7,5.48,5.7,6.62,6.96,6.96,0.0433,2.6,45.79
O:SOFI230217C00004000,2023-01-18,2023-02-17,SOFI,C,40.0,24,1.75,1.75,701.75,NO,1.68,29.39,1.59,27.89,1.76,1.59,16,1674018000000000000,30,Monthly,5.65,5.56,5.7,5.48,5.7,6.62,6.96,6.96,0.0433,1.68,30.88
O:SOFI230217C00005000,2023-01-18,2023-02-17,SOFI,C,50.0,605,0.89,0.81,877.19,NO,0.84,14.74,0.76,13.33,0.92,0.76,107,1674018000000000000,30,Monthly,5.65,5.56,5.7,5.48,5.7,6.62,6.96,6.96,0.0433,0.84,16.14
O:SOFI230217C00006000,2023-01-18,2023-02-17,SOFI,C,60.0,1645,0.39,0.32,1052.63,NO,0.34,5.88,0.28,4.91,0.39,0.28,214,1674018000000000000,30,Monthly,5.65,5.56,5.7,5.48,5.7,6.62,6.96,6.96,0.0433,0.34,6.84
O:SOFI230217C00007000,2023-01-18,2023-02-17,SOFI,C,70.0,684,0.11,0.1,1228.07,NO,0.1,1.84,0.09,1.58,0.12,0.09,67,1674018000000000000,30,Monthly,5.65,5.56,5.7,5.48,5.7,6.62,6.96,6.96,0.0433,0.1,2.11
O:SOFI230217C00008000,2023-01-18,2023-02-17,SOFI,C,80.0,470,0.05,0.04,1403.51,NO,0.04,0.7,0.03,0.53,0.05,0.03,48,1674018000000000000,30,Monthly,5.65,5.56,5.7,5.48,5.7,6.62,6.96,6.96,0.0433,0.04,0.88
O:SOFI230217C00009000,2023-01-18,2023-02-17,SOFI,C,90.0,8,0.02,0.02,1578.95,NO,0.02,0.35,0.02,0.35,0.02,0.02,5,1674018000000000000,30,Monthly,5.65,5.56,5.7,5.48,5.7,6.62,6.96,6.96,0.0433,0.02,0.35
O:SOFI230217C00002000,2023-01-19,2023-02-17,SOFI,C,20.0,8,3.45,3.45,361.66,NO,3.45,62.39,3.45,62.39,3.45,3.45,5,1674104400000000000,29,Monthly,5.41,5.41,5.53,5.31,5.53,6.62,6.96,6.96,0.0433,3.45,62.39
O:SOFI230217C00003000,2023-01-19,2023-02-17,SOFI,C,30.0,44,2.36,2.45,542.5,NO,2.43,43.94,2.36,42.68,2.5,2.36,9,1674104400000000000,29,Monthly,5.41,5.41,5.53,5.31,5.53,6.62,6.96,6.96,0.0433,2.43,45.21
O:SOFI230217C00004000,2023-01-19,2023-02-17,SOFI,C,40.0,66,1.5,1.5,723.33,NO,1.5,27.22,1.48,26.76,1.53,1.48,7,1674104400000000000,29,Monthly,5.41,5.41,5.53,5.31,5.53,6.62,6.96,6.96,0.0433,1.5,27.67
O:SOFI230217C00005000,2023-01-19,2023-02-17,SOFI,C,50.0,810,0.69,0.74,904.16,NO,0.74,13.38,0.67,12.12,0.81,0.67,59,1674104400000000000,29,Monthly,5.41,5.41,5.53,5.31,5.53,6.62,6.96,6.96,0.0433,0.74,14.65
O:SOFI230217C00006000,2023-01-19,2023-02-17,SOFI,C,60.0,4191,0.24,0.27,1084.99,NO,0.28,4.97,0.24,4.34,0.31,0.24,242,1674104400000000000,29,Monthly,5.41,5.41,5.53,5.31,5.53,6.62,6.96,6.96,0.0433,0.28,5.61
O:SOFI230217C00007000,2023-01-19,2023-02-17,SOFI,C,70.0,433,0.07,0.08,1265.82,NO,0.09,1.63,0.07,1.27,0.11,0.07,43,1674104400000000000,29,Monthly,5.41,5.41,5.53,5.31,5.53,6.62,6.96,6.96,0.0433,0.09,1.99
O:SOFI230217C00008000,2023-01-19,2023-02-17,SOFI,C,80.0,12,0.03,0.03,1446.65,NO,0.04,0.63,0.03,0.54,0.04,0.03,3,1674104400000000000,29,Monthly,5.41,5.41,5.53,5.31,5.53,6.62,6.96,6.96,0.0433,0.04,0.72
O:SOFI230217C00009000,2023-01-19,2023-02-17,SOFI,C,90.0,1,0.02,0.02,1627.49,NO,0.02,0.36,0.02,0.36,0.02,0.02,1,1674104400000000000,29,Monthly,5.41,5.41,5.53,5.31,5.53,6.62,6.96,6.96,0.0433,0.02,0.36
O:SOFI230217C00001000,2023-01-20,2023-02-17,SOFI,C,10.0,7,4.55,4.55,173.91,NO,4.55,79.13,4.55,79.13,4.55,4.55,2,1674190800000000000,28,Monthly,5.48,5.67,5.75,5.43,5.75,6.62,6.96,6.96,0.0433,4.55,79.13
O:SOFI230217C00002000,2023-01-20,2023-02-17,SOFI,C,20.0,28,3.5,3.5,347.83,NO,3.5,60.87,3.5,60.87,3.5,3.5,9,1674190800000000000,28,Monthly,5.48,5.67,5.75,5.43,5.75,6.62,6.96,6.96,0.0433,3.5,60.87
O:SOFI230217C00003000,2023-01-20,2023-02-17,SOFI,C,30.0,102,2.58,2.75,521.74,NO,2.66,46.35,2.58,44.87,2.75,2.58,6,1674190800000000000,28,Monthly,5.48,5.67,5.75,5.43,5.75,6.62,6.96,6.96,0.0433,2.66,47.83
O:SOFI230217C00004000,2023-01-20,2023-02-17,SOFI,C,40.0,49,1.57,1.8,695.65,NO,1.68,29.3,1.57,27.3,1.8,1.57,9,1674190800000000000,28,Monthly,5.48,5.67,5.75,5.43,5.75,6.62,6.96,6.96,0.0433,1.68,31.3
