ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:XOM170106C00085500,2017-01-03,2017-01-06,XOM,C,85.5,1,1.37,1.37,-6.39,YES,1.37,1.5,1.37,1.5,1.37,1.37,1,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,1.37,1.5,,
O:XOM170106C00086000,2017-01-03,2017-01-06,XOM,C,86.0,28,1.24,1.09,-5.85,YES,1.15,1.26,1.06,1.16,1.24,1.06,4,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,1.15,1.36,,
O:XOM170106C00086500,2017-01-03,2017-01-06,XOM,C,86.5,1,1.11,1.11,-5.3,YES,1.11,1.22,1.11,1.22,1.11,1.11,1,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,1.11,1.22,,
O:XOM170106C00087500,2017-01-03,2017-01-06,XOM,C,87.5,71,0.91,0.7,-4.2,YES,0.8,0.88,0.7,0.77,0.91,0.7,6,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.8,1.0,,
O:XOM170106C00088000,2017-01-03,2017-01-06,XOM,C,88.0,1,0.58,0.58,-3.66,YES,0.58,0.63,0.58,0.63,0.58,0.58,1,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.58,0.63,,
O:XOM170106C00088500,2017-01-03,2017-01-06,XOM,C,88.5,25,0.66,0.51,-3.11,YES,0.58,0.64,0.51,0.56,0.66,0.51,3,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.58,0.72,,
O:XOM170106C00089000,2017-01-03,2017-01-06,XOM,C,89.0,1442,0.51,0.48,-2.56,NO,0.46,0.5,0.39,0.43,0.52,0.39,106,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.46,0.57,,
O:XOM170106C00089500,2017-01-03,2017-01-06,XOM,C,89.5,75,0.41,0.38,-2.01,NO,0.34,0.37,0.27,0.3,0.41,0.27,23,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.34,0.45,,
O:XOM170106C00090000,2017-01-03,2017-01-06,XOM,C,90.0,842,0.33,0.27,-1.47,NO,0.24,0.27,0.16,0.18,0.33,0.16,66,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.24,0.36,,
O:XOM170106C00090500,2017-01-03,2017-01-06,XOM,C,90.5,343,0.21,0.18,-0.92,NO,0.17,0.19,0.11,0.12,0.23,0.11,66,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.17,0.25,,
O:XOM170106C00091000,2017-01-03,2017-01-06,XOM,C,91.0,2479,0.12,0.1,-0.37,NO,0.11,0.12,0.06,0.07,0.16,0.06,185,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.11,0.18,,
O:XOM170106C00091500,2017-01-03,2017-01-06,XOM,C,91.5,627,1.22,0.05,0.18,NO,0.62,0.67,0.01,0.01,1.22,0.01,66,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.62,1.34,0.0335,0.2876
O:XOM170106C00092000,2017-01-03,2017-01-06,XOM,C,92.0,175,0.05,0.03,0.72,NO,0.04,0.04,0.02,0.02,0.05,0.02,23,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.04,0.05,0.0653,0.1131
O:XOM170106C00092500,2017-01-03,2017-01-06,XOM,C,92.5,135,1.19,0.02,1.27,NO,0.6,0.66,0.01,0.01,1.19,0.01,14,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.6,1.3,0.09,0.0612
O:XOM170106C00093000,2017-01-03,2017-01-06,XOM,C,93.0,1,0.0,0.0,1.82,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.0,0.0,,
O:XOM170106C00093500,2017-01-03,2017-01-06,XOM,C,93.5,1,0.01,0.01,2.36,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.01,0.01,0.1304,0.024
O:XOM170106C00094000,2017-01-03,2017-01-06,XOM,C,94.0,3,0.0,0.0,2.91,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.0,0.0,,
O:XOM170106C00095000,2017-01-03,2017-01-06,XOM,C,95.0,6,0.01,0.0,4.01,NO,0.0,0.01,0.0,0.0,0.01,0.0,2,1483419600000000000,3,Weekly,90.94,90.89,91.34,90.15,91.34,88.5,88.98,88.98,0.0065,0.0,0.01,,
O:XOM170113C00075000,2017-01-09,2017-01-13,XOM,C,75.0,1,2.91,2.91,-14.99,YES,2.91,3.3,2.91,3.3,2.91,2.91,1,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,2.91,3.3,,
O:XOM170113C00084000,2017-01-09,2017-01-13,XOM,C,84.0,1,0.74,0.74,-4.78,YES,0.74,0.84,0.74,0.84,0.74,0.74,1,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.74,0.84,,
O:XOM170113C00085000,2017-01-09,2017-01-13,XOM,C,85.0,32,0.64,0.57,-3.65,YES,0.56,0.63,0.48,0.54,0.64,0.48,9,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.56,0.73,,
O:XOM170113C00085500,2017-01-09,2017-01-13,XOM,C,85.5,41,0.47,0.44,-3.08,YES,0.44,0.49,0.39,0.44,0.48,0.39,11,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.44,0.54,,
O:XOM170113C00086000,2017-01-09,2017-01-13,XOM,C,86.0,547,0.5,0.36,-2.52,YES,0.38,0.43,0.26,0.29,0.5,0.26,95,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.38,0.57,,
O:XOM170113C00086500,2017-01-09,2017-01-13,XOM,C,86.5,276,0.38,0.27,-1.95,YES,0.28,0.32,0.18,0.2,0.38,0.18,45,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.28,0.43,,
O:XOM170113C00087000,2017-01-09,2017-01-13,XOM,C,87.0,2963,0.29,0.18,-1.38,NO,0.2,0.23,0.12,0.14,0.29,0.12,238,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.2,0.33,,
O:XOM170113C00087500,2017-01-09,2017-01-13,XOM,C,87.5,1355,0.2,0.12,-0.82,NO,0.14,0.15,0.07,0.08,0.2,0.07,97,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.14,0.23,,
O:XOM170113C00088000,2017-01-09,2017-01-13,XOM,C,88.0,814,0.14,0.07,-0.25,NO,0.09,0.1,0.04,0.05,0.14,0.04,55,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.09,0.16,,
O:XOM170113C00088500,2017-01-09,2017-01-13,XOM,C,88.5,303,0.08,0.04,0.32,NO,0.06,0.06,0.02,0.02,0.09,0.02,33,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.06,0.1,0.0366,0.2086
O:XOM170113C00089000,2017-01-09,2017-01-13,XOM,C,89.0,549,0.05,0.02,0.88,NO,0.04,0.04,0.02,0.02,0.05,0.02,43,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.04,0.06,0.0594,0.0796
O:XOM170113C00089500,2017-01-09,2017-01-13,XOM,C,89.5,838,0.01,0.01,1.45,NO,0.02,0.02,0.01,0.01,0.02,0.01,39,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.02,0.02,0.0759,0.0354
O:XOM170113C00090000,2017-01-09,2017-01-13,XOM,C,90.0,251,0.02,0.0,2.02,NO,0.01,0.01,0.0,0.0,0.02,0.0,22,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.01,0.02,0.09954803179711233,0.02773087542340445
O:XOM170113C00090500,2017-01-09,2017-01-13,XOM,C,90.5,182,0.01,0.01,2.58,NO,0.0,0.01,0.0,0.0,0.01,0.0,12,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.0,0.01,0.1222,0.023
O:XOM170113C00091000,2017-01-09,2017-01-13,XOM,C,91.0,21,0.02,0.01,3.15,NO,0.01,0.01,0.0,0.0,0.02,0.0,5,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.01,0.02,0.1442,0.0198
O:XOM170113C00092000,2017-01-09,2017-01-13,XOM,C,92.0,43,0.01,0.0,4.28,NO,0.0,0.01,0.0,0.0,0.01,0.0,3,1483938000000000000,4,Weekly,88.22,87.04,88.22,86.55,88.22,86.35,86.68,86.68,0.0065,0.0,0.01,,
O:XOM170120C00050000,2017-01-17,2017-01-20,XOM,C,50.0,31,9.23,9.31,-42.79,YES,9.27,10.61,9.23,10.56,9.31,9.23,3,1484629200000000000,3,Weekly,86.58,87.36,87.39,86.25,87.39,85.89,85.96,85.96,0.0065,9.27,10.65,,
O:XOM170120C00065000,2017-01-17,2017-01-20,XOM,C,65.0,1,5.5,5.5,-25.62,YES,5.5,6.29,5.5,6.29,5.5,5.5,1,1484629200000000000,3,Weekly,86.58,87.36,87.39,86.25,87.39,85.89,85.96,85.96,0.0065,5.5,6.29,,
O:XOM170120C00067500,2017-01-17,2017-01-20,XOM,C,67.5,1,4.86,4.86,-22.76,YES,4.86,5.56,4.86,5.56,4.86,4.86,1,1484629200000000000,3,Weekly,86.58,87.36,87.39,86.25,87.39,85.89,85.96,85.96,0.0065,4.86,5.56,,
