ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:XOM180105C00065000,2018-01-02,2018-01-05,XOM,C,65.0,2,5.0,5.0,-23.71,YES,5.0,5.87,5.0,5.87,5.0,5.0,1,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,5.0,5.87,,
O:XOM180105C00075000,2018-01-02,2018-01-05,XOM,C,75.0,6,2.2,2.2,-11.97,YES,2.2,2.58,2.2,2.58,2.2,2.2,1,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,2.2,2.58,,
O:XOM180105C00079000,2018-01-02,2018-01-05,XOM,C,79.0,10,1.2,1.2,-7.28,YES,1.2,1.41,1.2,1.41,1.2,1.2,1,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,1.2,1.41,,
O:XOM180105C00079500,2018-01-02,2018-01-05,XOM,C,79.5,37,1.1,1.26,-6.69,YES,1.16,1.36,1.06,1.24,1.26,1.06,6,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,1.16,1.48,,
O:XOM180105C00080000,2018-01-02,2018-01-05,XOM,C,80.0,62,0.98,1.15,-6.1,YES,1.05,1.23,0.95,1.12,1.15,0.95,9,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,1.05,1.35,,
O:XOM180105C00081000,2018-01-02,2018-01-05,XOM,C,81.0,23,0.68,0.94,-4.93,YES,0.81,0.95,0.68,0.8,0.94,0.68,8,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.81,1.1,,
O:XOM180105C00081500,2018-01-02,2018-01-05,XOM,C,81.5,69,0.6,0.85,-4.34,YES,0.72,0.85,0.6,0.7,0.85,0.6,9,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.72,1.0,,
O:XOM180105C00082000,2018-01-02,2018-01-05,XOM,C,82.0,5,0.5,0.58,-3.76,YES,0.54,0.63,0.5,0.59,0.58,0.5,3,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.54,0.68,,
O:XOM180105C00082500,2018-01-02,2018-01-05,XOM,C,82.5,38,0.53,0.62,-3.17,YES,0.57,0.67,0.53,0.62,0.62,0.53,7,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.57,0.73,,
O:XOM180105C00083000,2018-01-02,2018-01-05,XOM,C,83.0,235,0.24,0.48,-2.58,YES,0.35,0.41,0.22,0.26,0.48,0.22,17,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.35,0.56,,
O:XOM180105C00083500,2018-01-02,2018-01-05,XOM,C,83.5,122,0.15,0.39,-2.0,YES,0.26,0.31,0.14,0.16,0.39,0.14,11,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.26,0.46,,
O:XOM180105C00084000,2018-01-02,2018-01-05,XOM,C,84.0,1697,0.09,0.29,-1.41,YES,0.18,0.21,0.06,0.07,0.3,0.06,121,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.18,0.35,,
O:XOM180105C00084500,2018-01-02,2018-01-05,XOM,C,84.5,2743,0.04,0.2,-0.82,YES,0.12,0.13,0.03,0.04,0.2,0.03,113,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.12,0.23,,
O:XOM180105C00085000,2018-01-02,2018-01-05,XOM,C,85.0,3484,0.01,0.1,-0.23,YES,0.06,0.08,0.01,0.01,0.12,0.01,205,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.06,0.14,,
O:XOM180105C00085500,2018-01-02,2018-01-05,XOM,C,85.5,890,0.02,0.06,0.35,YES,0.04,0.05,0.02,0.02,0.06,0.02,71,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.04,0.07,0.0539,0.2425
O:XOM180105C00086000,2018-01-02,2018-01-05,XOM,C,86.0,233,0.01,0.02,0.94,YES,0.02,0.02,0.01,0.01,0.02,0.01,15,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.02,0.02,0.0721,0.0785
O:XOM180105C00086500,2018-01-02,2018-01-05,XOM,C,86.5,86,0.01,0.01,1.53,YES,0.0,0.01,0.0,0.0,0.01,0.0,6,1514869200000000000,3,Weekly,83.82,85.03,85.2,83.66,85.2,86.75,86.88,86.88,0.0141,0.0,0.01,0.0917,0.035
O:XOM180112C00081000,2018-01-08,2018-01-12,XOM,C,81.0,1,1.51,1.51,-7.06,YES,1.51,1.73,1.51,1.73,1.51,1.51,1,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,1.51,1.73,,
O:XOM180112C00082000,2018-01-08,2018-01-12,XOM,C,82.0,13,1.19,1.26,-5.91,YES,1.23,1.41,1.19,1.37,1.26,1.19,2,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,1.23,1.45,,
O:XOM180112C00082500,2018-01-08,2018-01-12,XOM,C,82.5,9,1.09,1.09,-5.34,YES,1.09,1.25,1.09,1.25,1.09,1.09,1,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,1.09,1.25,,
O:XOM180112C00083500,2018-01-08,2018-01-12,XOM,C,83.5,7,0.85,0.85,-4.19,YES,0.85,0.98,0.85,0.98,0.85,0.85,2,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.85,0.98,,
O:XOM180112C00084000,2018-01-08,2018-01-12,XOM,C,84.0,485,0.71,0.75,-3.61,YES,0.72,0.83,0.7,0.8,0.75,0.7,11,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.72,0.86,,
O:XOM180112C00084500,2018-01-08,2018-01-12,XOM,C,84.5,25,0.59,0.59,-3.04,YES,0.59,0.68,0.59,0.68,0.59,0.59,2,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.59,0.68,,
O:XOM180112C00085000,2018-01-08,2018-01-12,XOM,C,85.0,20,0.46,0.55,-2.47,YES,0.5,0.58,0.46,0.53,0.55,0.46,6,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.5,0.63,,
O:XOM180112C00085500,2018-01-08,2018-01-12,XOM,C,85.5,39,0.33,0.4,-1.89,YES,0.37,0.42,0.33,0.38,0.41,0.33,7,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.37,0.47,,
O:XOM180112C00086000,2018-01-08,2018-01-12,XOM,C,86.0,138,0.29,0.29,-1.32,YES,0.27,0.31,0.24,0.28,0.3,0.24,23,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.27,0.34,,
O:XOM180112C00086500,2018-01-08,2018-01-12,XOM,C,86.5,158,0.2,0.2,-0.75,YES,0.17,0.2,0.14,0.16,0.2,0.14,53,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.17,0.23,,
O:XOM180112C00087000,2018-01-08,2018-01-12,XOM,C,87.0,4555,0.1,0.12,-0.17,YES,0.11,0.13,0.08,0.09,0.14,0.08,382,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.11,0.16,,
O:XOM180112C00087500,2018-01-08,2018-01-12,XOM,C,87.5,284,0.05,0.06,0.4,YES,0.06,0.06,0.03,0.03,0.08,0.03,30,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.06,0.09,0.0495,0.2278
O:XOM180112C00088000,2018-01-08,2018-01-12,XOM,C,88.0,457,0.03,0.03,0.98,NO,0.02,0.03,0.02,0.02,0.03,0.02,17,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.02,0.03,0.0706,0.0976
O:XOM180112C00088500,2018-01-08,2018-01-12,XOM,C,88.5,30,0.01,0.01,1.55,NO,0.01,0.01,0.01,0.01,0.01,0.01,12,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.01,0.01,0.0799,0.0341
O:XOM180112C00089000,2018-01-08,2018-01-12,XOM,C,89.0,5,0.01,0.01,2.12,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1515387600000000000,4,Weekly,86.7,87.14,87.15,86.6,87.15,87.52,87.99,87.99,0.0141,0.01,0.01,0.1037,0.027
O:XOM180119C00060000,2018-01-16,2018-01-19,XOM,C,60.0,1,6.75,6.75,-31.63,YES,6.75,7.69,6.75,7.69,6.75,6.75,1,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,6.75,7.69,,
O:XOM180119C00062500,2018-01-16,2018-01-19,XOM,C,62.5,10,6.24,6.24,-28.78,YES,6.24,7.11,6.24,7.11,6.24,6.24,1,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,6.24,7.11,,
O:XOM180119C00065000,2018-01-16,2018-01-19,XOM,C,65.0,103,5.61,5.52,-25.93,YES,5.56,6.34,5.52,6.29,5.61,5.52,5,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,5.56,6.39,,
O:XOM180119C00070000,2018-01-16,2018-01-19,XOM,C,70.0,8,4.28,4.29,-20.24,YES,4.27,4.87,4.25,4.84,4.29,4.25,3,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,4.27,4.89,,
O:XOM180119C00075000,2018-01-16,2018-01-19,XOM,C,75.0,34,3.12,2.99,-14.54,YES,3.02,3.44,2.91,3.32,3.12,2.91,8,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,3.02,3.56,,
O:XOM180119C00079000,2018-01-16,2018-01-19,XOM,C,79.0,17,1.96,1.96,-9.98,YES,1.96,2.23,1.96,2.23,1.96,1.96,1,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,1.96,2.23,,
O:XOM180119C00080000,2018-01-16,2018-01-19,XOM,C,80.0,348,1.94,1.73,-8.84,YES,1.82,2.07,1.69,1.93,1.94,1.69,33,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,1.82,2.21,,
O:XOM180119C00081000,2018-01-16,2018-01-19,XOM,C,81.0,13,1.46,1.46,-7.7,YES,1.46,1.66,1.46,1.66,1.46,1.46,1,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,1.46,1.66,,
O:XOM180119C00082000,2018-01-16,2018-01-19,XOM,C,82.0,92,1.31,1.31,-6.56,YES,1.31,1.49,1.31,1.49,1.31,1.31,1,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,1.31,1.49,,
O:XOM180119C00082500,2018-01-16,2018-01-19,XOM,C,82.5,818,1.29,1.11,-5.99,YES,1.17,1.33,1.05,1.2,1.29,1.05,69,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,1.17,1.47,,
O:XOM180119C00083000,2018-01-16,2018-01-19,XOM,C,83.0,32,1.1,0.96,-5.42,YES,1.03,1.17,0.96,1.09,1.1,0.96,7,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,1.03,1.25,,
O:XOM180119C00083500,2018-01-16,2018-01-19,XOM,C,83.5,39,0.88,0.84,-4.85,YES,0.84,0.96,0.81,0.92,0.88,0.81,3,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,0.84,1.0,,
O:XOM180119C00084000,2018-01-16,2018-01-19,XOM,C,84.0,406,0.81,0.75,-4.28,YES,0.74,0.84,0.67,0.76,0.81,0.67,21,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,0.74,0.92,,
O:XOM180119C00084500,2018-01-16,2018-01-19,XOM,C,84.5,343,0.72,0.64,-3.71,YES,0.65,0.74,0.57,0.65,0.73,0.57,29,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,0.65,0.83,,
O:XOM180119C00085000,2018-01-16,2018-01-19,XOM,C,85.0,1450,0.65,0.5,-3.14,YES,0.54,0.62,0.43,0.49,0.65,0.43,186,1516078800000000000,3,Weekly,87.74,86.97,87.76,86.6,87.76,87.15,87.76,87.76,0.0141,0.54,0.74,,
