ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:XOM190215C00065000,2019-01-14,2019-02-15,XOM,C,65.0,30,6.9,6.9,-9.45,YES,6.9,9.61,6.9,9.61,6.9,6.9,4,1547442000000000000,32,Monthly,71.21,71.63,71.78,71.12,71.78,77.71,77.76,77.76,0.024,6.9,9.61,0.0,1.0
O:XOM190215C00067500,2019-01-14,2019-02-15,XOM,C,67.5,16,4.4,4.7,-5.96,YES,4.55,6.34,4.4,6.13,4.7,4.4,7,1547442000000000000,32,Monthly,71.21,71.63,71.78,71.12,71.78,77.71,77.76,77.76,0.024,4.55,6.55,0.2,0.86
O:XOM190215C00070000,2019-01-14,2019-02-15,XOM,C,70.0,91,2.88,2.82,-2.48,YES,2.76,3.85,2.55,3.55,2.98,2.55,16,1547442000000000000,32,Monthly,71.21,71.63,71.78,71.12,71.78,77.71,77.76,77.76,0.024,2.76,4.15,0.2,0.67
O:XOM190215C00072500,2019-01-14,2019-02-15,XOM,C,72.5,309,1.31,1.35,1.0,YES,1.37,1.91,1.26,1.76,1.48,1.26,74,1547442000000000000,32,Monthly,71.21,71.63,71.78,71.12,71.78,77.71,77.76,77.76,0.024,1.37,2.06,0.19,0.43
O:XOM190215C00075000,2019-01-14,2019-02-15,XOM,C,75.0,273,0.51,0.51,4.49,YES,0.52,0.72,0.44,0.61,0.59,0.44,59,1547442000000000000,32,Monthly,71.21,71.63,71.78,71.12,71.78,77.71,77.76,77.76,0.024,0.52,0.82,0.18,0.21
O:XOM190215C00077500,2019-01-14,2019-02-15,XOM,C,77.5,202,0.18,0.14,7.97,YES,0.16,0.23,0.14,0.2,0.19,0.14,15,1547442000000000000,32,Monthly,71.21,71.63,71.78,71.12,71.78,77.71,77.76,77.76,0.024,0.16,0.26,0.18,0.08
O:XOM190215C00080000,2019-01-14,2019-02-15,XOM,C,80.0,517,0.07,0.05,11.45,NO,0.06,0.09,0.05,0.07,0.08,0.05,5,1547442000000000000,32,Monthly,71.21,71.63,71.78,71.12,71.78,77.71,77.76,77.76,0.024,0.06,0.11,0.19,0.03
O:XOM190215C00082500,2019-01-14,2019-02-15,XOM,C,82.5,9,0.02,0.03,14.93,NO,0.02,0.03,0.01,0.01,0.03,0.01,5,1547442000000000000,32,Monthly,71.21,71.63,71.78,71.12,71.78,77.71,77.76,77.76,0.024,0.02,0.04,0.22,0.02
O:XOM190215C00055000,2019-01-15,2019-02-15,XOM,C,55.0,10,16.7,16.7,-23.99,YES,16.7,23.08,16.7,23.08,16.7,16.7,1,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,16.7,23.08,,
O:XOM190215C00060000,2019-01-15,2019-02-15,XOM,C,60.0,8,11.8,11.8,-17.08,YES,11.8,16.31,11.8,16.31,11.8,11.8,2,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,11.8,16.31,,
O:XOM190215C00062500,2019-01-15,2019-02-15,XOM,C,62.5,7,9.35,9.35,-13.63,YES,9.35,12.92,9.35,12.92,9.35,9.35,2,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,9.35,12.92,,
O:XOM190215C00065000,2019-01-15,2019-02-15,XOM,C,65.0,4,6.82,6.96,-10.17,YES,6.89,9.52,6.82,9.43,6.96,6.82,2,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,6.89,9.62,,
O:XOM190215C00067500,2019-01-15,2019-02-15,XOM,C,67.5,1,4.75,4.75,-6.72,YES,4.75,6.56,4.75,6.56,4.75,4.75,1,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,4.75,6.56,,
O:XOM190215C00070000,2019-01-15,2019-02-15,XOM,C,70.0,205,3.24,2.79,-3.26,YES,2.92,4.04,2.6,3.59,3.24,2.6,53,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,2.92,4.48,0.14,0.81
O:XOM190215C00072500,2019-01-15,2019-02-15,XOM,C,72.5,140,1.51,1.19,0.19,YES,1.41,1.95,1.19,1.64,1.63,1.19,24,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,1.41,2.25,0.14,0.49
O:XOM190215C00075000,2019-01-15,2019-02-15,XOM,C,75.0,437,0.54,0.45,3.65,YES,0.54,0.74,0.43,0.59,0.64,0.43,42,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,0.54,0.88,0.16,0.22
O:XOM190215C00077500,2019-01-15,2019-02-15,XOM,C,77.5,419,0.17,0.13,7.1,YES,0.14,0.19,0.11,0.15,0.17,0.11,25,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,0.14,0.23,0.16,0.08
O:XOM190215C00080000,2019-01-15,2019-02-15,XOM,C,80.0,102,0.05,0.04,10.56,NO,0.05,0.07,0.04,0.06,0.06,0.04,4,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,0.05,0.08,0.18,0.03
O:XOM190215C00082500,2019-01-15,2019-02-15,XOM,C,82.5,11,0.03,0.02,14.01,NO,0.02,0.03,0.02,0.03,0.03,0.02,7,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,0.02,0.04,0.2,0.01
O:XOM190215C00087500,2019-01-15,2019-02-15,XOM,C,87.5,10,0.01,0.01,20.92,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,0.01,0.01,0.25,0.0
O:XOM190215C00090000,2019-01-15,2019-02-15,XOM,C,90.0,10,0.01,0.01,24.38,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1547528400000000000,31,Monthly,71.95,71.67,72.36,71.32,72.36,77.71,77.76,77.76,0.024,0.01,0.01,0.29,0.0
O:XOM190215C00040000,2019-01-16,2019-02-15,XOM,C,40.0,1,31.9,31.9,-44.74,YES,31.9,44.08,31.9,44.08,31.9,31.9,1,1547614800000000000,30,Monthly,71.42,71.64,72.38,71.31,72.38,77.71,77.76,77.76,0.024,31.9,44.08,,
O:XOM190215C00065000,2019-01-16,2019-02-15,XOM,C,65.0,29,7.25,7.25,-10.2,YES,7.25,10.02,7.25,10.02,7.25,7.25,1,1547614800000000000,30,Monthly,71.42,71.64,72.38,71.31,72.38,77.71,77.76,77.76,0.024,7.25,10.02,,
O:XOM190215C00067500,2019-01-16,2019-02-15,XOM,C,67.5,16,4.9,4.85,-6.74,YES,4.88,6.74,4.85,6.7,4.9,4.85,4,1547614800000000000,30,Monthly,71.42,71.64,72.38,71.31,72.38,77.71,77.76,77.76,0.024,4.88,6.77,,
O:XOM190215C00070000,2019-01-16,2019-02-15,XOM,C,70.0,110,2.9,2.8,-3.29,YES,2.91,4.02,2.77,3.83,3.05,2.77,18,1547614800000000000,30,Monthly,71.42,71.64,72.38,71.31,72.38,77.71,77.76,77.76,0.024,2.91,4.21,0.14,0.81
O:XOM190215C00072500,2019-01-16,2019-02-15,XOM,C,72.5,406,1.14,1.34,0.17,YES,1.34,1.85,1.14,1.58,1.54,1.14,44,1547614800000000000,30,Monthly,71.42,71.64,72.38,71.31,72.38,77.71,77.76,77.76,0.024,1.34,2.13,0.16,0.49
O:XOM190215C00075000,2019-01-16,2019-02-15,XOM,C,75.0,402,0.45,0.45,3.62,YES,0.51,0.7,0.45,0.62,0.57,0.45,59,1547614800000000000,30,Monthly,71.42,71.64,72.38,71.31,72.38,77.71,77.76,77.76,0.024,0.51,0.79,0.16,0.22
