ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:XOM200221C00055000,2020-01-21,2020-02-21,XOM,C,55.0,31,13.4,12.66,-19.61,NO,13.08,19.12,12.66,18.5,13.5,12.66,5,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,13.08,19.73
O:XOM200221C00062000,2020-01-21,2020-02-21,XOM,C,62.0,4,6.15,6.15,-9.38,NO,6.15,8.99,6.15,8.99,6.15,6.15,1,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,6.15,8.99
O:XOM200221C00063000,2020-01-21,2020-02-21,XOM,C,63.0,3,5.05,4.8,-7.92,NO,4.92,7.2,4.8,7.02,5.05,4.8,2,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,4.92,7.38
O:XOM200221C00065000,2020-01-21,2020-02-21,XOM,C,65.0,19,3.65,3.1,-5.0,NO,3.34,4.87,3.02,4.41,3.65,3.02,6,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,3.34,5.33
O:XOM200221C00066000,2020-01-21,2020-02-21,XOM,C,66.0,73,2.71,2.21,-3.54,NO,2.46,3.6,2.21,3.23,2.71,2.21,9,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,2.46,3.96
O:XOM200221C00066500,2020-01-21,2020-02-21,XOM,C,66.5,13,1.99,1.92,-2.81,NO,1.94,2.84,1.9,2.78,1.99,1.9,3,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,1.94,2.91
O:XOM200221C00067000,2020-01-21,2020-02-21,XOM,C,67.0,101,2.09,1.58,-2.08,NO,1.84,2.68,1.58,2.31,2.09,1.58,54,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,1.84,3.05
O:XOM200221C00067500,2020-01-21,2020-02-21,XOM,C,67.5,292,1.73,1.32,-1.34,NO,1.49,2.18,1.25,1.83,1.73,1.25,53,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,1.49,2.53
O:XOM200221C00068000,2020-01-21,2020-02-21,XOM,C,68.0,471,1.43,1.03,-0.61,NO,1.23,1.8,1.02,1.49,1.44,1.02,103,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,1.23,2.1
O:XOM200221C00068500,2020-01-21,2020-02-21,XOM,C,68.5,311,1.16,0.81,0.12,NO,0.99,1.45,0.81,1.18,1.17,0.81,77,1579582800000000000,31,Monthly,68.38,67.58,68.42,67.51,68.42,59.13,59.51,59.51,0.0155,0.99,1.71
