ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:ORCL180126C00051500,2018-01-22,2018-01-26,ORCL,C,51.5,25,0.01,0.02,1.5,YES,0.02,0.03,0.01,0.02,0.02,0.01,5,1516597200000000000,4,50.43,50.71,50.74,50.27,50.74,52.75,52.75,52.75,0.0141,0.02,0.04
O:ORCL180126C00052000,2018-01-22,2018-01-26,ORCL,C,52.0,1,0.0,0.0,2.48,YES,0.0,0.0,0.0,0.0,0.0,0.0,1,1516597200000000000,4,50.43,50.71,50.74,50.27,50.74,52.75,52.75,52.75,0.0141,0.0,0.0
O:ORCL180202C00043000,2018-01-29,2018-02-02,ORCL,C,43.0,3,2.29,2.29,-18.55,YES,2.29,4.34,2.29,4.34,2.29,2.29,1,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,2.29,4.34
O:ORCL180202C00046000,2018-01-29,2018-02-02,ORCL,C,46.0,2,1.62,1.62,-12.86,YES,1.62,3.07,1.62,3.07,1.62,1.62,1,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,1.62,3.07
O:ORCL180202C00047000,2018-01-29,2018-02-02,ORCL,C,47.0,7,1.38,1.36,-10.97,YES,1.37,2.6,1.36,2.58,1.38,1.36,2,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,1.37,2.61
O:ORCL180202C00048000,2018-01-29,2018-02-02,ORCL,C,48.0,1349,1.19,1.0,-9.07,YES,1.1,2.07,1.0,1.89,1.19,1.0,6,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,1.1,2.25
O:ORCL180202C00049000,2018-01-29,2018-02-02,ORCL,C,49.0,14,0.87,0.87,-7.18,YES,0.88,1.66,0.87,1.65,0.88,0.87,3,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.88,1.67
O:ORCL180202C00050000,2018-01-29,2018-02-02,ORCL,C,50.0,52,0.62,0.54,-5.29,YES,0.58,1.1,0.54,1.02,0.62,0.54,3,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.58,1.17
O:ORCL180202C00050500,2018-01-29,2018-02-02,ORCL,C,50.5,4,0.52,0.5,-4.34,YES,0.51,0.97,0.5,0.95,0.52,0.5,2,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.51,0.99
O:ORCL180202C00051000,2018-01-29,2018-02-02,ORCL,C,51.0,23,0.42,0.34,-3.39,YES,0.38,0.72,0.34,0.64,0.42,0.34,7,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.38,0.8
O:ORCL180202C00051500,2018-01-29,2018-02-02,ORCL,C,51.5,343,0.33,0.2,-2.44,YES,0.26,0.49,0.19,0.36,0.33,0.19,12,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.26,0.63
O:ORCL180202C00052000,2018-01-29,2018-02-02,ORCL,C,52.0,348,0.2,0.13,-1.5,YES,0.16,0.29,0.11,0.21,0.2,0.11,37,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.16,0.38
O:ORCL180202C00052500,2018-01-29,2018-02-02,ORCL,C,52.5,736,0.12,0.06,-0.55,YES,0.1,0.19,0.06,0.11,0.14,0.06,56,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.1,0.27
O:ORCL180202C00053000,2018-01-29,2018-02-02,ORCL,C,53.0,338,0.08,0.03,0.4,YES,0.06,0.1,0.03,0.06,0.08,0.03,21,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.06,0.15
O:ORCL180202C00053500,2018-01-29,2018-02-02,ORCL,C,53.5,34,0.04,0.03,1.34,YES,0.04,0.07,0.03,0.06,0.04,0.03,2,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.04,0.08
O:ORCL180202C00054000,2018-01-29,2018-02-02,ORCL,C,54.0,16,0.02,0.01,2.29,YES,0.02,0.03,0.01,0.02,0.02,0.01,3,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.02,0.04
O:ORCL180202C00054500,2018-01-29,2018-02-02,ORCL,C,54.5,34,0.01,0.01,3.24,YES,0.01,0.02,0.01,0.02,0.01,0.01,3,1517202000000000000,4,52.67,51.94,52.79,51.88,52.79,50.13,51.41,51.41,0.0141,0.01,0.02
O:ORCL180209C00047000,2018-02-05,2018-02-09,ORCL,C,47.0,1,0.6,0.6,-7.3,YES,0.6,1.18,0.6,1.18,0.6,0.6,1,1517806800000000000,4,50.04,48.09,50.7,48.06,50.7,47.73,48.15,48.15,0.0142,0.6,1.18
O:ORCL180209C00048000,2018-02-05,2018-02-09,ORCL,C,48.0,1,0.66,0.66,-5.33,YES,0.66,1.3,0.66,1.3,0.66,0.66,1,1517806800000000000,4,50.04,48.09,50.7,48.06,50.7,47.73,48.15,48.15,0.0142,0.66,1.3
O:ORCL180209C00049000,2018-02-05,2018-02-09,ORCL,C,49.0,5,0.18,0.15,-3.35,YES,0.16,0.33,0.15,0.3,0.18,0.15,2,1517806800000000000,4,50.04,48.09,50.7,48.06,50.7,47.73,48.15,48.15,0.0142,0.16,0.36
O:ORCL180209C00049500,2018-02-05,2018-02-09,ORCL,C,49.5,85,0.22,0.09,-2.37,YES,0.2,0.4,0.09,0.18,0.32,0.09,14,1517806800000000000,4,50.04,48.09,50.7,48.06,50.7,47.73,48.15,48.15,0.0142,0.2,0.63
O:ORCL180209C00050000,2018-02-05,2018-02-09,ORCL,C,50.0,4044,0.12,0.04,-1.38,YES,0.13,0.26,0.04,0.08,0.22,0.04,163,1517806800000000000,4,50.04,48.09,50.7,48.06,50.7,47.73,48.15,48.15,0.0142,0.13,0.43
O:ORCL180209C00050500,2018-02-05,2018-02-09,ORCL,C,50.5,189,0.09,0.04,-0.39,YES,0.09,0.18,0.04,0.08,0.14,0.04,25,1517806800000000000,4,50.04,48.09,50.7,48.06,50.7,47.73,48.15,48.15,0.0142,0.09,0.28
O:ORCL180209C00051000,2018-02-05,2018-02-09,ORCL,C,51.0,444,0.05,0.03,0.59,YES,0.05,0.1,0.02,0.04,0.08,0.02,34,1517806800000000000,4,50.04,48.09,50.7,48.06,50.7,47.73,48.15,48.15,0.0142,0.05,0.16
O:ORCL180209C00051500,2018-02-05,2018-02-09,ORCL,C,51.5,35,0.03,0.02,1.58,YES,0.02,0.05,0.02,0.04,0.03,0.02,12,1517806800000000000,4,50.04,48.09,50.7,48.06,50.7,47.73,48.15,48.15,0.0142,0.02,0.06
O:ORCL180209C00052000,2018-02-05,2018-02-09,ORCL,C,52.0,227,0.02,0.01,2.56,YES,0.02,0.03,0.01,0.02,0.02,0.01,7,1517806800000000000,4,50.04,48.09,50.7,48.06,50.7,47.73,48.15,48.15,0.0142,0.02,0.04
O:ORCL180216C00043000,2018-02-12,2018-02-16,ORCL,C,43.0,5,1.25,1.25,-11.32,YES,1.25,2.58,1.25,2.58,1.25,1.25,1,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,1.25,2.58
O:ORCL180216C00046000,2018-02-12,2018-02-16,ORCL,C,46.0,100,0.59,0.59,-5.14,YES,0.59,1.22,0.59,1.22,0.59,0.59,1,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.59,1.22
O:ORCL180216C00047000,2018-02-12,2018-02-16,ORCL,C,47.0,73,0.39,0.38,-3.07,YES,0.36,0.73,0.32,0.66,0.39,0.32,16,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.36,0.8
O:ORCL180216C00047500,2018-02-12,2018-02-16,ORCL,C,47.5,33,0.24,0.26,-2.04,YES,0.25,0.52,0.22,0.45,0.28,0.22,5,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.25,0.58
O:ORCL180216C00048000,2018-02-12,2018-02-16,ORCL,C,48.0,99,0.23,0.16,-1.01,YES,0.19,0.39,0.15,0.31,0.23,0.15,12,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.19,0.47
O:ORCL180216C00048500,2018-02-12,2018-02-16,ORCL,C,48.5,190,0.16,0.12,0.02,YES,0.14,0.3,0.12,0.25,0.17,0.12,11,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.14,0.35
O:ORCL180216C00049000,2018-02-12,2018-02-16,ORCL,C,49.0,2200,0.08,0.06,1.05,YES,0.08,0.16,0.06,0.12,0.1,0.06,297,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.08,0.21
O:ORCL180216C00049500,2018-02-12,2018-02-16,ORCL,C,49.5,50,0.06,0.03,2.08,YES,0.05,0.1,0.03,0.06,0.07,0.03,14,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.05,0.14
O:ORCL180216C00050000,2018-02-12,2018-02-16,ORCL,C,50.0,204,0.08,0.02,3.11,YES,0.05,0.1,0.02,0.04,0.08,0.02,22,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.05,0.16
O:ORCL180216C00050500,2018-02-12,2018-02-16,ORCL,C,50.5,5,0.01,0.01,4.15,YES,0.01,0.02,0.01,0.02,0.01,0.01,2,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.01,0.02
O:ORCL180216C00051000,2018-02-12,2018-02-16,ORCL,C,51.0,12,0.01,0.0,5.18,YES,0.0,0.01,0.0,0.0,0.01,0.0,2,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.0,0.02
O:ORCL180216C00051500,2018-02-12,2018-02-16,ORCL,C,51.5,5,0.0,0.0,6.21,YES,0.0,0.0,0.0,0.0,0.0,0.0,1,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.0,0.0
O:ORCL180216C00052000,2018-02-12,2018-02-16,ORCL,C,52.0,102,0.0,0.0,7.24,YES,0.0,0.0,0.0,0.0,0.0,0.0,4,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.0,0.0
O:ORCL180216C00052500,2018-02-12,2018-02-16,ORCL,C,52.5,2,0.0,0.0,8.27,YES,0.0,0.0,0.0,0.0,0.0,0.0,1,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.0,0.0
O:ORCL180216C00053000,2018-02-12,2018-02-16,ORCL,C,53.0,4,0.01,0.01,9.3,YES,0.01,0.02,0.01,0.02,0.01,0.01,1,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.01,0.02
O:ORCL180216C00055000,2018-02-12,2018-02-16,ORCL,C,55.0,4,0.0,0.0,13.43,YES,0.0,0.0,0.0,0.0,0.0,0.0,1,1518411600000000000,4,48.22,48.15,48.49,47.72,48.49,50.71,51.14,51.14,0.0142,0.0,0.0
O:ORCL180223C00049000,2018-02-20,2018-02-23,ORCL,C,49.0,4,0.28,0.28,-2.6,YES,0.28,0.56,0.28,0.56,0.28,0.28,1,1519102800000000000,3,50.2,49.89,50.31,49.66,50.31,50.5,50.57,50.57,0.0142,0.28,0.56
O:ORCL180223C00049500,2018-02-20,2018-02-23,ORCL,C,49.5,106,0.23,0.19,-1.61,YES,0.22,0.43,0.19,0.38,0.24,0.19,8,1519102800000000000,3,50.2,49.89,50.31,49.66,50.31,50.5,50.57,50.57,0.0142,0.22,0.48
O:ORCL180223C00050000,2018-02-20,2018-02-23,ORCL,C,50.0,337,0.18,0.09,-0.62,YES,0.14,0.27,0.09,0.18,0.18,0.09,34,1519102800000000000,3,50.2,49.89,50.31,49.66,50.31,50.5,50.57,50.57,0.0142,0.14,0.36
O:ORCL180223C00050500,2018-02-20,2018-02-23,ORCL,C,50.5,457,0.08,0.06,0.38,YES,0.06,0.13,0.04,0.08,0.09,0.04,64,1519102800000000000,3,50.2,49.89,50.31,49.66,50.31,50.5,50.57,50.57,0.0142,0.06,0.18
O:ORCL180223C00051000,2018-02-20,2018-02-23,ORCL,C,51.0,297,0.08,0.02,1.37,YES,0.05,0.1,0.02,0.04,0.08,0.02,22,1519102800000000000,3,50.2,49.89,50.31,49.66,50.31,50.5,50.57,50.57,0.0142,0.05,0.16
O:ORCL180223C00052000,2018-02-20,2018-02-23,ORCL,C,52.0,3,0.01,0.01,3.36,YES,0.01,0.02,0.01,0.02,0.01,0.01,1,1519102800000000000,3,50.2,49.89,50.31,49.66,50.31,50.5,50.57,50.57,0.0142,0.01,0.02
O:ORCL180302C00048000,2018-02-26,2018-03-02,ORCL,C,48.0,2,0.7,0.81,-6.36,YES,0.76,1.47,0.7,1.37,0.81,0.7,2,1519621200000000000,4,50.59,51.17,51.26,50.5,51.26,50.32,50.4,50.4,0.0142,0.76,1.58
O:ORCL180302C00049000,2018-02-26,2018-03-02,ORCL,C,49.0,31,0.47,0.46,-4.41,YES,0.46,0.91,0.46,0.9,0.47,0.46,2,1519621200000000000,4,50.59,51.17,51.26,50.5,51.26,50.32,50.4,50.4,0.0142,0.46,0.92
O:ORCL180302C00050000,2018-02-26,2018-03-02,ORCL,C,50.0,2,0.28,0.28,-2.46,YES,0.28,0.55,0.28,0.55,0.28,0.28,2,1519621200000000000,4,50.59,51.17,51.26,50.5,51.26,50.32,50.4,50.4,0.0142,0.28,0.55
O:ORCL180302C00050500,2018-02-26,2018-03-02,ORCL,C,50.5,103,0.14,0.2,-1.48,YES,0.17,0.33,0.14,0.27,0.2,0.14,6,1519621200000000000,4,50.59,51.17,51.26,50.5,51.26,50.32,50.4,50.4,0.0142,0.17,0.39
