ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:ORCL200110C00051500,2020-01-06,2020-01-10,ORCL,C,51.5,6,0.54,0.54,-4.98,YES,0.54,1.0,0.54,1.0,0.54,0.54,1,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.54,1.0,,
O:ORCL200110C00052000,2020-01-06,2020-01-10,ORCL,C,52.0,1,0.48,0.48,-4.06,YES,0.48,0.89,0.48,0.89,0.48,0.48,1,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.48,0.89,,
O:ORCL200110C00052500,2020-01-06,2020-01-10,ORCL,C,52.5,30,0.34,0.37,-3.14,YES,0.36,0.65,0.34,0.63,0.37,0.34,7,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.36,0.68,,
O:ORCL200110C00053000,2020-01-06,2020-01-10,ORCL,C,53.0,7,0.18,0.25,-2.21,YES,0.24,0.44,0.18,0.33,0.3,0.18,3,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.24,0.55,,
O:ORCL200110C00053500,2020-01-06,2020-01-10,ORCL,C,53.5,69,0.1,0.16,-1.29,YES,0.14,0.26,0.1,0.18,0.18,0.1,10,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.14,0.33,,
O:ORCL200110C00054000,2020-01-06,2020-01-10,ORCL,C,54.0,361,0.04,0.08,-0.37,YES,0.07,0.13,0.04,0.07,0.1,0.04,66,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.07,0.18,,
O:ORCL200110C00054500,2020-01-06,2020-01-10,ORCL,C,54.5,123,0.03,0.03,0.55,YES,0.04,0.06,0.02,0.04,0.05,0.02,28,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.04,0.09,0.0551,0.1763
O:ORCL200110C00055000,2020-01-06,2020-01-10,ORCL,C,55.0,46,0.01,0.01,1.48,NO,0.02,0.03,0.01,0.02,0.02,0.01,6,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.02,0.04,0.084,0.0494
O:ORCL200110C00055500,2020-01-06,2020-01-10,ORCL,C,55.5,60,0.01,0.0,2.4,NO,0.0,0.01,0.0,0.0,0.01,0.0,8,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.0,0.02,,
O:ORCL200110C00056000,2020-01-06,2020-01-10,ORCL,C,56.0,10,0.0,0.0,3.32,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.0,0.0,,
O:ORCL200110C00056500,2020-01-06,2020-01-10,ORCL,C,56.5,13,0.0,0.0,4.24,NO,0.0,0.0,0.0,0.0,0.0,0.0,2,1578286800000000000,4,53.36,54.04,54.2,53.35,54.2,54.45,54.65,54.65,0.0155,0.0,0.0,,
O:ORCL200117C00030000,2020-01-13,2020-01-17,ORCL,C,30.0,56,6.1,6.12,-45.25,YES,6.14,11.22,6.1,11.13,6.19,6.1,28,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,6.14,11.3,,
O:ORCL200117C00033000,2020-01-13,2020-01-17,ORCL,C,33.0,13,5.36,5.39,-39.77,YES,5.4,9.86,5.36,9.78,5.44,5.36,8,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,5.4,9.93,,
O:ORCL200117C00035000,2020-01-13,2020-01-17,ORCL,C,35.0,2,4.91,4.91,-36.12,YES,4.91,8.96,4.91,8.96,4.91,4.91,1,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,4.91,8.96,,
O:ORCL200117C00038000,2020-01-13,2020-01-17,ORCL,C,38.0,2,4.14,4.14,-30.64,YES,4.14,7.56,4.14,7.56,4.14,4.14,1,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,4.14,7.56,,
O:ORCL200117C00040000,2020-01-13,2020-01-17,ORCL,C,40.0,25,3.66,3.62,-26.99,YES,3.64,6.64,3.62,6.61,3.66,3.62,5,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,3.64,6.68,,
O:ORCL200117C00043000,2020-01-13,2020-01-17,ORCL,C,43.0,5,2.89,2.89,-21.52,YES,2.89,5.27,2.89,5.27,2.89,2.89,1,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,2.89,5.27,,
O:ORCL200117C00045000,2020-01-13,2020-01-17,ORCL,C,45.0,2,2.4,2.4,-17.87,YES,2.4,4.38,2.4,4.38,2.4,2.4,1,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,2.4,4.38,,
O:ORCL200117C00047000,2020-01-13,2020-01-17,ORCL,C,47.0,2,1.93,1.93,-14.22,YES,1.93,3.52,1.93,3.52,1.93,1.93,2,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,1.93,3.52,,
O:ORCL200117C00050000,2020-01-13,2020-01-17,ORCL,C,50.0,86,1.1,1.14,-8.74,YES,1.14,2.08,1.09,1.99,1.19,1.09,30,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,1.14,2.17,,
O:ORCL200117C00050500,2020-01-13,2020-01-17,ORCL,C,50.5,30,1.01,1.01,-7.83,YES,1.01,1.84,1.01,1.84,1.01,1.01,1,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,1.01,1.84,,
O:ORCL200117C00052500,2020-01-13,2020-01-17,ORCL,C,52.5,39,0.51,0.55,-4.18,YES,0.54,0.99,0.51,0.93,0.57,0.51,16,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.54,1.04,,
O:ORCL200117C00053000,2020-01-13,2020-01-17,ORCL,C,53.0,23,0.42,0.44,-3.27,YES,0.43,0.78,0.42,0.77,0.44,0.42,5,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.43,0.8,,
O:ORCL200117C00053500,2020-01-13,2020-01-17,ORCL,C,53.5,18,0.29,0.29,-2.35,YES,0.3,0.55,0.29,0.53,0.31,0.29,5,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.3,0.57,,
O:ORCL200117C00054000,2020-01-13,2020-01-17,ORCL,C,54.0,134,0.2,0.18,-1.44,YES,0.2,0.37,0.18,0.33,0.23,0.18,24,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.2,0.42,,
O:ORCL200117C00054500,2020-01-13,2020-01-17,ORCL,C,54.5,53,0.11,0.1,-0.53,YES,0.12,0.21,0.09,0.16,0.14,0.09,14,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.12,0.26,,
O:ORCL200117C00055000,2020-01-13,2020-01-17,ORCL,C,55.0,2415,0.06,0.04,0.38,YES,0.06,0.1,0.04,0.07,0.07,0.04,214,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.06,0.13,0.0494,0.2388
O:ORCL200117C00055500,2020-01-13,2020-01-17,ORCL,C,55.5,52,0.02,0.02,1.3,YES,0.02,0.05,0.02,0.04,0.03,0.02,17,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.02,0.05,0.0886,0.0846
O:ORCL200117C00056000,2020-01-13,2020-01-17,ORCL,C,56.0,29,0.01,0.0,2.21,NO,0.0,0.01,0.0,0.0,0.01,0.0,5,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.0,0.02,,
O:ORCL200117C00057500,2020-01-13,2020-01-17,ORCL,C,57.5,161,0.0,0.0,4.95,NO,0.0,0.0,0.0,0.0,0.0,0.0,26,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.0,0.0,,
O:ORCL200117C00059000,2020-01-13,2020-01-17,ORCL,C,59.0,1,0.0,0.0,7.68,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.0,0.0,,
O:ORCL200117C00060000,2020-01-13,2020-01-17,ORCL,C,60.0,6,0.0,0.0,9.51,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.0,0.0,,
O:ORCL200117C00062500,2020-01-13,2020-01-17,ORCL,C,62.5,20,0.0,0.0,14.07,NO,0.0,0.0,0.0,0.0,0.0,0.0,4,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.0,0.0,,
O:ORCL200117C00070000,2020-01-13,2020-01-17,ORCL,C,70.0,37,0.0,0.0,27.76,NO,0.0,0.0,0.0,0.0,0.0,0.0,4,1578891600000000000,4,54.46,54.58,54.79,54.36,54.79,55.13,55.69,55.69,0.0155,0.0,0.0,,
O:ORCL200124C00053500,2020-01-21,2020-01-24,ORCL,C,53.5,8,0.4,0.45,-3.36,YES,0.42,0.77,0.4,0.72,0.45,0.4,3,1579582800000000000,3,54.98,55.22,55.36,54.92,55.36,54.07,55.2,55.2,0.0155,0.42,0.81,,
O:ORCL200124C00054000,2020-01-21,2020-01-24,ORCL,C,54.0,34,0.28,0.32,-2.46,YES,0.3,0.54,0.28,0.51,0.32,0.28,4,1579582800000000000,3,54.98,55.22,55.36,54.92,55.36,54.07,55.2,55.2,0.0155,0.3,0.58,,
O:ORCL200124C00054500,2020-01-21,2020-01-24,ORCL,C,54.5,22,0.22,0.22,-1.55,YES,0.22,0.39,0.21,0.38,0.22,0.21,3,1579582800000000000,3,54.98,55.22,55.36,54.92,55.36,54.07,55.2,55.2,0.0155,0.22,0.4,,
O:ORCL200124C00055000,2020-01-21,2020-01-24,ORCL,C,55.0,453,0.11,0.11,-0.65,YES,0.1,0.19,0.08,0.14,0.13,0.08,46,1579582800000000000,3,54.98,55.22,55.36,54.92,55.36,54.07,55.2,55.2,0.0155,0.1,0.23,,
