ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:ORCL160108C00032000,2016-01-04,2016-01-08,ORCL,C,2.13,25,0.94,0.94,0.94,0.94,1,1451883600000000000,4,,,,,,,,
O:ORCL160108C00035500,2016-01-04,2016-01-08,ORCL,C,2.37,57,0.12,0.12,0.12,0.1,7,1451883600000000000,4,,,,,,,,
O:ORCL160108C00036000,2016-01-04,2016-01-08,ORCL,C,2.4,488,0.06,0.06,0.08,0.06,26,1451883600000000000,4,,,,,,,,
O:ORCL160108C00036500,2016-01-04,2016-01-08,ORCL,C,2.43,1215,0.04,0.03,0.04,0.02,27,1451883600000000000,4,,,,,,,,
O:ORCL160108C00037000,2016-01-04,2016-01-08,ORCL,C,2.47,2,0.01,0.01,0.01,0.01,1,1451883600000000000,4,,,,,,,,
O:ORCL160108C00037500,2016-01-04,2016-01-08,ORCL,C,2.5,30,0.0,0.0,0.0,0.0,2,1451883600000000000,4,,,,,,,,
O:ORCL160108C00038500,2016-01-04,2016-01-08,ORCL,C,2.57,10,0.0,0.0,0.0,0.0,1,1451883600000000000,4,,,,,,,,
O:ORCL160115C00030000,2016-01-11,2016-01-15,ORCL,C,2.0,30,1.18,1.25,1.25,1.18,3,1452488400000000000,4,34.75,34.94,35.12,34.52,35.12,34.12,34.51,34.51
O:ORCL160115C00034000,2016-01-11,2016-01-15,ORCL,C,2.27,350,0.28,0.3,0.3,0.23,16,1452488400000000000,4,34.75,34.94,35.12,34.52,35.12,34.12,34.51,34.51
O:ORCL160115C00034500,2016-01-11,2016-01-15,ORCL,C,2.3,165,0.18,0.19,0.19,0.14,15,1452488400000000000,4,34.75,34.94,35.12,34.52,35.12,34.12,34.51,34.51
O:ORCL160115C00035000,2016-01-11,2016-01-15,ORCL,C,2.33,705,0.12,0.1,0.12,0.06,37,1452488400000000000,4,34.75,34.94,35.12,34.52,35.12,34.12,34.51,34.51
O:ORCL160115C00035500,2016-01-11,2016-01-15,ORCL,C,2.37,927,0.06,0.06,0.06,0.04,36,1452488400000000000,4,34.75,34.94,35.12,34.52,35.12,34.12,34.51,34.51
O:ORCL160115C00036000,2016-01-11,2016-01-15,ORCL,C,2.4,305,0.03,0.02,0.03,0.02,25,1452488400000000000,4,34.75,34.94,35.12,34.52,35.12,34.12,34.51,34.51
O:ORCL160115C00036500,2016-01-11,2016-01-15,ORCL,C,2.43,2,0.01,0.01,0.01,0.01,1,1452488400000000000,4,34.75,34.94,35.12,34.52,35.12,34.12,34.51,34.51
