ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:ORCL220107C00075000,2022-01-03,2022-01-07,ORCL,C,75.0,1,2.92,2.92,85.29,YES,2.92,3.32,2.92,3.32,2.92,2.92,1,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,2.92,3.32
O:ORCL220107C00080000,2022-01-03,2022-01-07,ORCL,C,80.0,1,1.55,1.55,90.97,YES,1.55,1.76,1.55,1.76,1.55,1.55,1,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,1.55,1.76
O:ORCL220107C00084000,2022-01-03,2022-01-07,ORCL,C,84.0,12,0.62,0.72,95.52,YES,0.66,0.75,0.6,0.68,0.72,0.6,6,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.66,0.82
O:ORCL220107C00085000,2022-01-03,2022-01-07,ORCL,C,85.0,26,0.56,0.6,96.66,YES,0.46,0.53,0.33,0.38,0.6,0.33,11,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.46,0.68
O:ORCL220107C00086000,2022-01-03,2022-01-07,ORCL,C,86.0,783,0.29,0.49,97.79,YES,0.36,0.4,0.2,0.23,0.51,0.2,110,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.36,0.58
O:ORCL220107C00087000,2022-01-03,2022-01-07,ORCL,C,87.0,1843,0.24,0.35,98.93,YES,0.22,0.26,0.1,0.11,0.35,0.1,401,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.22,0.4
O:ORCL220107C00088000,2022-01-03,2022-01-07,ORCL,C,88.0,3679,0.14,0.2,100.07,NO,0.12,0.14,0.05,0.06,0.2,0.05,684,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.12,0.23
O:ORCL220107C00089000,2022-01-03,2022-01-07,ORCL,C,89.0,3299,0.09,0.1,101.21,NO,0.06,0.07,0.03,0.03,0.1,0.03,363,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.06,0.11
O:ORCL220107C00090000,2022-01-03,2022-01-07,ORCL,C,90.0,3325,0.05,0.06,102.34,NO,0.04,0.05,0.02,0.02,0.06,0.02,491,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.04,0.07
O:ORCL220107C00091000,2022-01-03,2022-01-07,ORCL,C,91.0,888,0.03,0.03,103.48,NO,0.02,0.02,0.01,0.01,0.03,0.01,117,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.02,0.03
O:ORCL220107C00092000,2022-01-03,2022-01-07,ORCL,C,92.0,349,0.02,0.02,104.62,NO,0.02,0.02,0.01,0.01,0.02,0.01,73,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.02,0.02
O:ORCL220107C00092500,2022-01-03,2022-01-07,ORCL,C,92.5,281,0.01,0.02,105.19,NO,0.01,0.01,0.0,0.0,0.02,0.0,42,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.01,0.02
O:ORCL220107C00093000,2022-01-03,2022-01-07,ORCL,C,93.0,180,0.01,0.01,105.75,NO,0.0,0.01,0.0,0.0,0.01,0.0,24,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.0,0.01
O:ORCL220107C00094000,2022-01-03,2022-01-07,ORCL,C,94.0,26,0.01,0.0,106.89,NO,0.0,0.01,0.0,0.0,0.01,0.0,10,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.0,0.01
O:ORCL220107C00095000,2022-01-03,2022-01-07,ORCL,C,95.0,144,0.0,0.0,108.03,NO,0.0,0.01,0.0,0.0,0.01,0.0,25,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.0,0.01
O:ORCL220107C00096000,2022-01-03,2022-01-07,ORCL,C,96.0,1,0.01,0.01,109.17,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.01,0.01
O:ORCL220107C00098000,2022-01-03,2022-01-07,ORCL,C,98.0,4,0.0,0.0,111.44,NO,0.0,0.0,0.0,0.0,0.0,0.0,4,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.0,0.0
O:ORCL220107C00099000,2022-01-03,2022-01-07,ORCL,C,99.0,21,0.0,0.0,112.58,NO,0.0,0.0,0.0,0.0,0.0,0.0,2,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.0,0.0
O:ORCL220107C00100000,2022-01-03,2022-01-07,ORCL,C,100.0,146,0.0,0.0,113.71,NO,0.0,0.0,0.0,0.0,0.0,0.0,21,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.0,0.0
O:ORCL220107C00102000,2022-01-03,2022-01-07,ORCL,C,102.0,13,0.01,0.0,115.99,NO,0.0,0.01,0.0,0.0,0.01,0.0,5,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.0,0.01
O:ORCL220107C00105000,2022-01-03,2022-01-07,ORCL,C,105.0,3,0.0,0.0,119.4,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.0,0.0
O:ORCL220107C00110000,2022-01-03,2022-01-07,ORCL,C,110.0,55,0.0,0.0,125.09,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1641186000000000000,4,87.33,87.9,87.94,85.76,87.94,87.51,88.0,88.0,0.0008,0.0,0.0
