ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:ORCL230106C00065000,2023-01-03,2023-01-06,ORCL,C,65.0,1,4.63,4.63,77.53,YES,4.63,5.52,4.63,5.52,4.63,4.63,1,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,4.63,5.52,,
O:ORCL230106C00078000,2023-01-03,2023-01-06,ORCL,C,78.0,29,1.22,1.17,93.03,YES,1.25,1.5,1.17,1.4,1.34,1.17,18,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,1.25,1.6,,
O:ORCL230106C00080000,2023-01-03,2023-01-06,ORCL,C,80.0,19,0.79,0.94,95.42,YES,0.86,1.03,0.78,0.93,0.94,0.78,16,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,0.86,1.12,,
O:ORCL230106C00081000,2023-01-03,2023-01-06,ORCL,C,81.0,916,0.64,0.69,96.61,YES,0.58,0.69,0.47,0.56,0.69,0.47,32,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,0.58,0.82,,
O:ORCL230106C00082000,2023-01-03,2023-01-06,ORCL,C,82.0,207,0.33,0.5,97.81,YES,0.41,0.49,0.3,0.36,0.52,0.3,41,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,0.41,0.62,,
O:ORCL230106C00082500,2023-01-03,2023-01-06,ORCL,C,82.5,3112,0.25,0.42,98.4,YES,0.32,0.38,0.22,0.26,0.42,0.22,86,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,0.32,0.5,,
O:ORCL230106C00083000,2023-01-03,2023-01-06,ORCL,C,83.0,567,0.23,0.33,99.0,YES,0.26,0.3,0.18,0.21,0.33,0.18,112,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,0.26,0.39,,
O:ORCL230106C00084000,2023-01-03,2023-01-06,ORCL,C,84.0,1011,0.06,0.18,100.19,YES,0.12,0.15,0.06,0.07,0.19,0.06,202,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,0.12,0.23,0.0789,0.4128
O:ORCL230106C00085000,2023-01-03,2023-01-06,ORCL,C,85.0,603,0.03,0.09,101.38,YES,0.06,0.07,0.03,0.04,0.09,0.03,154,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,0.06,0.11,0.1454,0.1534
O:ORCL230106C00086000,2023-01-03,2023-01-06,ORCL,C,86.0,151,0.01,0.04,102.58,YES,0.02,0.03,0.01,0.01,0.04,0.01,44,1672722000000000000,3,82.47,83.72,83.84,82.26,83.84,85.66,86.34,86.34,0.0433,0.02,0.05,0.1828,0.0641
