ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:WMT180112C00097000,2018-01-08,2018-01-12,WMT,C,24.25,15,1.01,1.12,1.14,1.0,8,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00097500,2018-01-08,2018-01-12,WMT,C,24.38,1,1.0,1.0,1.0,1.0,1,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00098000,2018-01-08,2018-01-12,WMT,C,24.5,28,0.68,0.9,0.9,0.68,9,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00098500,2018-01-08,2018-01-12,WMT,C,24.62,31,0.54,0.81,0.81,0.54,5,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00099000,2018-01-08,2018-01-12,WMT,C,24.75,225,0.48,0.69,0.71,0.45,23,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00099500,2018-01-08,2018-01-12,WMT,C,24.88,718,0.4,0.58,0.6,0.37,27,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00100000,2018-01-08,2018-01-12,WMT,C,25.0,969,0.3,0.49,0.5,0.26,189,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00101000,2018-01-08,2018-01-12,WMT,C,25.25,1298,0.16,0.28,0.32,0.14,229,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00102000,2018-01-08,2018-01-12,WMT,C,25.5,2554,0.12,0.16,0.2,0.08,370,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00103000,2018-01-08,2018-01-12,WMT,C,25.75,1350,0.05,0.1,0.1,0.05,117,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00104000,2018-01-08,2018-01-12,WMT,C,26.0,585,0.04,0.05,0.06,0.03,62,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00105000,2018-01-08,2018-01-12,WMT,C,26.25,294,0.03,0.04,0.04,0.02,47,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00106000,2018-01-08,2018-01-12,WMT,C,26.5,236,0.02,0.02,0.03,0.02,23,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00107000,2018-01-08,2018-01-12,WMT,C,26.75,18,0.02,0.02,0.02,0.02,2,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00108000,2018-01-08,2018-01-12,WMT,C,27.0,20,0.02,0.02,0.02,0.02,1,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00110000,2018-01-08,2018-01-12,WMT,C,27.5,97,0.01,0.01,0.01,0.0,11,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00111000,2018-01-08,2018-01-12,WMT,C,27.75,26,0.0,0.01,0.01,0.0,6,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180112C00112000,2018-01-08,2018-01-12,WMT,C,28.0,15,0.01,0.01,0.01,0.01,4,1515387600000000000,4,Weekly,33.42,33.87,33.92,33.4,33.92,33.62,33.81,33.81
O:WMT180119C00045000,2018-01-16,2018-01-19,WMT,C,11.25,6,13.9,13.98,13.98,13.9,2,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00050000,2018-01-16,2018-01-19,WMT,C,12.5,9,12.85,12.63,12.85,12.63,3,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00057500,2018-01-16,2018-01-19,WMT,C,14.38,3,11.05,10.88,11.05,10.88,3,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00060000,2018-01-16,2018-01-19,WMT,C,15.0,1,10.48,10.48,10.48,10.48,1,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00065000,2018-01-16,2018-01-19,WMT,C,16.25,3,8.95,8.95,8.95,8.95,1,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00067500,2018-01-16,2018-01-19,WMT,C,16.88,4,8.45,8.32,8.45,8.32,2,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00070000,2018-01-16,2018-01-19,WMT,C,17.5,1,7.86,7.86,7.86,7.86,1,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00072500,2018-01-16,2018-01-19,WMT,C,18.12,21,7.14,7.02,7.22,7.02,5,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00075000,2018-01-16,2018-01-19,WMT,C,18.75,202,6.62,6.44,6.62,6.44,4,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00077500,2018-01-16,2018-01-19,WMT,C,19.38,22,5.96,5.84,5.96,5.84,2,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00080000,2018-01-16,2018-01-19,WMT,C,20.0,9,5.45,5.21,5.45,5.21,4,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00082500,2018-01-16,2018-01-19,WMT,C,20.62,15,4.6,4.58,4.6,4.58,3,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00085000,2018-01-16,2018-01-19,WMT,C,21.25,65,4.03,4.02,4.03,3.97,8,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00087500,2018-01-16,2018-01-19,WMT,C,21.88,4,3.5,3.38,3.5,3.38,3,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00090000,2018-01-16,2018-01-19,WMT,C,22.5,72,2.96,2.71,2.96,2.62,14,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00092500,2018-01-16,2018-01-19,WMT,C,23.12,23,2.21,2.11,2.28,2.08,9,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00094000,2018-01-16,2018-01-19,WMT,C,23.5,11,1.83,1.68,1.83,1.68,2,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00095000,2018-01-16,2018-01-19,WMT,C,23.75,603,1.51,1.5,1.66,1.4,48,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00095500,2018-01-16,2018-01-19,WMT,C,23.88,7,1.35,1.29,1.35,1.29,2,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00096000,2018-01-16,2018-01-19,WMT,C,24.0,38,1.25,1.18,1.43,1.18,11,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00096500,2018-01-16,2018-01-19,WMT,C,24.12,2,1.1,1.04,1.1,1.04,2,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00097000,2018-01-16,2018-01-19,WMT,C,24.25,12,0.94,0.9,0.96,0.88,7,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00097500,2018-01-16,2018-01-19,WMT,C,24.38,605,0.92,0.85,1.06,0.78,39,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00098000,2018-01-16,2018-01-19,WMT,C,24.5,35,0.92,0.74,0.92,0.61,16,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00098500,2018-01-16,2018-01-19,WMT,C,24.62,279,0.78,0.61,0.85,0.56,12,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00099000,2018-01-16,2018-01-19,WMT,C,24.75,2206,0.64,0.47,0.8,0.4,390,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00099500,2018-01-16,2018-01-19,WMT,C,24.88,81,0.59,0.34,0.61,0.34,23,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00100000,2018-01-16,2018-01-19,WMT,C,25.0,2113,0.42,0.26,0.5,0.22,283,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00101000,2018-01-16,2018-01-19,WMT,C,25.25,1111,0.17,0.13,0.3,0.11,142,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00102000,2018-01-16,2018-01-19,WMT,C,25.5,2059,0.12,0.06,0.16,0.04,175,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00103000,2018-01-16,2018-01-19,WMT,C,25.75,755,0.06,0.02,0.08,0.02,65,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00104000,2018-01-16,2018-01-19,WMT,C,26.0,218,0.04,0.01,0.04,0.01,49,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00105000,2018-01-16,2018-01-19,WMT,C,26.25,222,0.02,0.01,0.02,0.01,36,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00106000,2018-01-16,2018-01-19,WMT,C,26.5,41,0.01,0.01,0.01,0.01,6,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180119C00110000,2018-01-16,2018-01-19,WMT,C,27.5,22,0.01,0.0,0.01,0.0,3,1516078800000000000,3,Weekly,33.78,33.56,33.97,33.45,33.97,34.86,34.98,34.98
O:WMT180126C00092500,2018-01-22,2018-01-26,WMT,C,23.12,1,3.05,3.05,3.05,3.05,1,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00095000,2018-01-22,2018-01-26,WMT,C,23.75,5,2.38,2.38,2.38,2.38,1,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00097500,2018-01-22,2018-01-26,WMT,C,24.38,5,1.91,1.91,1.91,1.91,1,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00099000,2018-01-22,2018-01-26,WMT,C,24.75,128,1.5,1.56,1.56,1.45,10,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00099500,2018-01-22,2018-01-26,WMT,C,24.88,13,1.33,1.3,1.33,1.3,2,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00100000,2018-01-22,2018-01-26,WMT,C,25.0,135,1.24,1.3,1.32,1.16,8,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00101000,2018-01-22,2018-01-26,WMT,C,25.25,55,0.96,1.1,1.1,0.92,15,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00102000,2018-01-22,2018-01-26,WMT,C,25.5,265,0.71,0.88,0.88,0.62,22,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00103000,2018-01-22,2018-01-26,WMT,C,25.75,197,0.5,0.64,0.64,0.47,21,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00104000,2018-01-22,2018-01-26,WMT,C,26.0,314,0.26,0.42,0.42,0.26,58,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00105000,2018-01-22,2018-01-26,WMT,C,26.25,1434,0.18,0.24,0.25,0.13,185,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00106000,2018-01-22,2018-01-26,WMT,C,26.5,676,0.11,0.13,0.13,0.09,90,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00107000,2018-01-22,2018-01-26,WMT,C,26.75,483,0.05,0.06,0.07,0.05,51,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00108000,2018-01-22,2018-01-26,WMT,C,27.0,72,0.04,0.04,0.04,0.02,17,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00109000,2018-01-22,2018-01-26,WMT,C,27.25,62,0.02,0.02,0.02,0.02,10,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00110000,2018-01-22,2018-01-26,WMT,C,27.5,31,0.01,0.01,0.01,0.01,2,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180126C00112000,2018-01-22,2018-01-26,WMT,C,28.0,100,0.01,0.01,0.01,0.01,2,1516597200000000000,4,Weekly,34.83,35.15,35.15,34.68,35.15,36.13,36.14,36.14
O:WMT180202C00095000,2018-01-29,2018-02-02,WMT,C,23.75,5,3.7,3.7,3.7,3.7,1,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00097500,2018-01-29,2018-02-02,WMT,C,24.38,2,2.71,2.71,2.71,2.71,1,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00099000,2018-01-29,2018-02-02,WMT,C,24.75,10,2.42,2.42,2.42,2.42,3,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00099500,2018-01-29,2018-02-02,WMT,C,24.88,4,2.28,2.28,2.28,2.28,1,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00100000,2018-01-29,2018-02-02,WMT,C,25.0,48,2.02,2.46,2.46,1.92,7,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00101000,2018-01-29,2018-02-02,WMT,C,25.25,6,1.9,2.15,2.15,1.9,2,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00102000,2018-01-29,2018-02-02,WMT,C,25.5,66,1.56,1.91,1.91,1.56,5,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00104000,2018-01-29,2018-02-02,WMT,C,26.0,25,1.11,1.39,1.39,1.11,5,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00105000,2018-01-29,2018-02-02,WMT,C,26.25,161,0.82,1.19,1.19,0.8,21,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00106000,2018-01-29,2018-02-02,WMT,C,26.5,240,0.61,0.88,1.02,0.59,35,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00107000,2018-01-29,2018-02-02,WMT,C,26.75,292,0.38,0.76,0.8,0.38,38,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00108000,2018-01-29,2018-02-02,WMT,C,27.0,882,0.32,0.55,0.6,0.24,98,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00109000,2018-01-29,2018-02-02,WMT,C,27.25,678,0.16,0.36,0.43,0.15,97,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00110000,2018-01-29,2018-02-02,WMT,C,27.5,753,0.1,0.27,0.3,0.08,111,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00111000,2018-01-29,2018-02-02,WMT,C,27.75,318,0.63,0.14,0.63,0.04,42,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00112000,2018-01-29,2018-02-02,WMT,C,28.0,540,0.63,0.12,0.63,0.03,28,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00113000,2018-01-29,2018-02-02,WMT,C,28.25,72,0.02,0.07,0.07,0.02,11,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00114000,2018-01-29,2018-02-02,WMT,C,28.5,3,0.02,0.07,0.07,0.02,3,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00115000,2018-01-29,2018-02-02,WMT,C,28.75,43,0.01,0.03,0.03,0.01,2,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00116000,2018-01-29,2018-02-02,WMT,C,29.0,5,0.02,0.02,0.02,0.02,1,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00117000,2018-01-29,2018-02-02,WMT,C,29.25,9,0.03,0.03,0.03,0.03,1,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00120000,2018-01-29,2018-02-02,WMT,C,30.0,1385,0.02,0.03,0.03,0.02,61,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00125000,2018-01-29,2018-02-02,WMT,C,31.25,943,0.0,0.02,0.03,0.0,36,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180202C00135000,2018-01-29,2018-02-02,WMT,C,33.75,1005,0.01,0.01,0.01,0.01,7,1517202000000000000,4,Weekly,36.04,36.52,36.66,36.0,36.66,34.83,35.49,35.49
O:WMT180209C00094000,2018-02-05,2018-02-09,WMT,C,23.5,8,2.11,2.11,2.11,2.11,1,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00097000,2018-02-05,2018-02-09,WMT,C,24.25,2,1.7,1.7,1.7,1.7,1,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00098000,2018-02-05,2018-02-09,WMT,C,24.5,5,1.41,0.74,1.58,0.74,3,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00098500,2018-02-05,2018-02-09,WMT,C,24.62,11,1.42,0.69,1.42,0.69,5,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00099000,2018-02-05,2018-02-09,WMT,C,24.75,9,1.34,0.63,1.39,0.49,5,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00099500,2018-02-05,2018-02-09,WMT,C,24.88,38,1.16,0.92,1.16,0.92,3,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00100000,2018-02-05,2018-02-09,WMT,C,25.0,74,1.12,0.42,1.12,0.25,16,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00101000,2018-02-05,2018-02-09,WMT,C,25.25,73,0.74,0.29,0.81,0.24,25,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00102000,2018-02-05,2018-02-09,WMT,C,25.5,109,0.56,0.2,0.58,0.09,32,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00103000,2018-02-05,2018-02-09,WMT,C,25.75,197,0.38,0.14,0.44,0.14,31,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00104000,2018-02-05,2018-02-09,WMT,C,26.0,695,0.24,0.17,0.35,0.05,78,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00105000,2018-02-05,2018-02-09,WMT,C,26.25,707,0.19,0.07,0.22,0.04,63,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00106000,2018-02-05,2018-02-09,WMT,C,26.5,685,0.04,0.08,0.14,0.03,66,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00107000,2018-02-05,2018-02-09,WMT,C,26.75,424,0.07,0.04,0.08,0.04,46,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00108000,2018-02-05,2018-02-09,WMT,C,27.0,371,0.02,0.03,0.06,0.02,62,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00109000,2018-02-05,2018-02-09,WMT,C,27.25,96,0.03,0.01,0.03,0.01,16,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00110000,2018-02-05,2018-02-09,WMT,C,27.5,76,0.02,0.01,0.03,0.01,13,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00111000,2018-02-05,2018-02-09,WMT,C,27.75,39,0.02,0.02,0.02,0.01,3,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00112000,2018-02-05,2018-02-09,WMT,C,28.0,5,0.01,0.01,0.01,0.01,1,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
O:WMT180209C00117000,2018-02-05,2018-02-09,WMT,C,29.25,352,0.0,0.0,0.0,0.0,15,1517806800000000000,4,Weekly,34.47,33.36,34.87,32.36,34.87,33.12,33.7,33.7
