ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:KO230113C00058000,2023-01-09,2023-01-13,KO,C,58.0,1,5.4,5.4,-8.98,NO,5.4,8.47,5.4,8.47,5.4,5.4,1,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,5.4,8.47
O:KO230113C00059000,2023-01-09,2023-01-13,KO,C,59.0,1,3.85,3.85,-7.41,NO,3.85,6.04,3.85,6.04,3.85,3.85,1,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,3.85,6.04
O:KO230113C00060000,2023-01-09,2023-01-13,KO,C,60.0,36,3.53,2.91,-5.84,NO,3.22,5.05,2.91,4.57,3.53,2.91,7,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,3.22,5.54
O:KO230113C00061000,2023-01-09,2023-01-13,KO,C,61.0,12,2.43,1.81,-4.27,NO,2.15,3.38,1.81,2.84,2.5,1.81,8,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,2.15,3.92
O:KO230113C00062000,2023-01-09,2023-01-13,KO,C,62.0,35,1.51,1.05,-2.7,NO,1.38,2.17,1.05,1.65,1.71,1.05,13,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,1.38,2.68
O:KO230113C00062500,2023-01-09,2023-01-13,KO,C,62.5,179,1.28,0.72,-1.91,NO,1.02,1.61,0.63,0.99,1.42,0.63,33,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,1.02,2.23
O:KO230113C00063000,2023-01-09,2023-01-13,KO,C,63.0,639,0.82,0.44,-1.13,NO,0.72,1.14,0.42,0.66,1.03,0.42,173,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,0.72,1.62
O:KO230113C00064000,2023-01-09,2023-01-13,KO,C,64.0,1892,0.33,0.13,0.44,NO,0.27,0.42,0.12,0.19,0.42,0.12,492,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,0.27,0.66
O:KO230113C00065000,2023-01-09,2023-01-13,KO,C,65.0,1208,0.1,0.04,2.01,NO,0.07,0.11,0.03,0.05,0.11,0.03,176,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,0.07,0.17
O:KO230113C00066000,2023-01-09,2023-01-13,KO,C,66.0,199,0.02,0.01,3.58,NO,0.02,0.03,0.01,0.02,0.03,0.01,54,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,0.02,0.05
O:KO230113C00067000,2023-01-09,2023-01-13,KO,C,67.0,5,0.03,0.01,5.15,NO,0.02,0.03,0.01,0.02,0.03,0.01,5,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,0.02,0.05
O:KO230113C00070000,2023-01-09,2023-01-13,KO,C,70.0,30,0.02,0.01,9.86,NO,0.02,0.02,0.01,0.02,0.02,0.01,4,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,0.02,0.03
O:KO230113C00074000,2023-01-09,2023-01-13,KO,C,74.0,96,0.05,0.02,16.13,NO,0.04,0.05,0.02,0.03,0.05,0.02,32,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,0.04,0.08
O:KO230113C00075000,2023-01-09,2023-01-13,KO,C,75.0,96,0.04,0.01,17.7,NO,0.02,0.04,0.01,0.02,0.04,0.01,32,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,0.02,0.06
O:KO230113C00076000,2023-01-09,2023-01-13,KO,C,76.0,1,0.01,0.01,19.27,NO,0.01,0.02,0.01,0.02,0.01,0.01,1,1673240400000000000,4,Weekly,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46,0.0433,0.01,0.02
O:KO230127C00054000,2023-01-23,2023-01-27,KO,C,54.0,4,6.42,6.42,-10.83,NO,6.42,10.6,6.42,10.6,6.42,6.42,3,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,6.42,10.6
O:KO230127C00057500,2023-01-23,2023-01-27,KO,C,57.5,1,2.9,2.9,-5.05,NO,2.9,4.79,2.9,4.79,2.9,2.9,1,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,2.9,4.79
O:KO230127C00058000,2023-01-23,2023-01-27,KO,C,58.0,12,2.33,2.48,-4.23,NO,2.42,3.99,2.33,3.85,2.5,2.33,5,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,2.42,4.13
O:KO230127C00059000,2023-01-23,2023-01-27,KO,C,59.0,41,1.56,1.38,-2.58,NO,1.46,2.4,1.29,2.13,1.62,1.29,26,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,1.46,2.67
O:KO230127C00060000,2023-01-23,2023-01-27,KO,C,60.0,3941,0.63,0.65,-0.92,NO,0.68,1.12,0.53,0.88,0.83,0.53,784,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.68,1.37
O:KO230127C00061000,2023-01-23,2023-01-27,KO,C,61.0,1799,0.19,0.19,0.73,NO,0.21,0.35,0.15,0.25,0.27,0.15,375,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.21,0.45
O:KO230127C00062000,2023-01-23,2023-01-27,KO,C,62.0,2521,0.06,0.04,2.38,NO,0.06,0.09,0.04,0.07,0.07,0.04,211,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.06,0.12
O:KO230127C00062500,2023-01-23,2023-01-27,KO,C,62.5,69,0.04,0.02,3.2,NO,0.03,0.05,0.02,0.03,0.04,0.02,37,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.03,0.07
O:KO230127C00063000,2023-01-23,2023-01-27,KO,C,63.0,636,0.01,0.02,4.03,NO,0.02,0.02,0.01,0.02,0.02,0.01,49,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.02,0.03
O:KO230127C00064000,2023-01-23,2023-01-27,KO,C,64.0,25,0.01,0.01,5.68,NO,0.03,0.05,0.01,0.02,0.05,0.01,24,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.03,0.08
O:KO230127C00065000,2023-01-23,2023-01-27,KO,C,65.0,1,0.01,0.01,7.33,NO,0.01,0.02,0.01,0.02,0.01,0.01,1,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.01,0.02
O:KO230127C00066000,2023-01-23,2023-01-27,KO,C,66.0,4,0.01,0.01,8.98,NO,0.01,0.02,0.01,0.02,0.01,0.01,3,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.01,0.02
O:KO230127C00068000,2023-01-23,2023-01-27,KO,C,68.0,1,0.01,0.01,12.29,NO,0.01,0.02,0.01,0.02,0.01,0.01,1,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.01,0.02
O:KO230127C00075000,2023-01-23,2023-01-27,KO,C,75.0,96,0.02,0.03,23.84,NO,0.04,0.06,0.02,0.03,0.05,0.02,24,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.04,0.08
O:KO230127C00076000,2023-01-23,2023-01-27,KO,C,76.0,96,0.01,0.02,25.5,NO,0.02,0.04,0.01,0.02,0.04,0.01,24,1674450000000000000,4,Weekly,60.28,60.23,60.56,60.05,60.56,60.49,60.96,60.96,0.0433,0.02,0.07
O:KO230203C00050000,2023-01-30,2023-02-03,KO,C,50.0,9,11.12,10.7,-18.26,NO,10.91,17.84,10.7,17.49,11.12,10.7,4,1675054800000000000,4,Weekly,60.54,60.64,61.17,60.46,61.17,59.83,60.42,60.42,0.0433,10.91,18.18
O:KO230203C00052000,2023-01-30,2023-02-03,KO,C,52.0,1,8.35,8.35,-14.99,NO,8.35,13.65,8.35,13.65,8.35,8.35,1,1675054800000000000,4,Weekly,60.54,60.64,61.17,60.46,61.17,59.83,60.42,60.42,0.0433,8.35,13.65
O:KO230203C00057500,2023-01-30,2023-02-03,KO,C,57.5,1,3.55,3.55,-6.0,NO,3.55,5.8,3.55,5.8,3.55,3.55,1,1675054800000000000,4,Weekly,60.54,60.64,61.17,60.46,61.17,59.83,60.42,60.42,0.0433,3.55,5.8
O:KO230203C00058000,2023-01-30,2023-02-03,KO,C,58.0,4,2.72,2.71,-5.18,NO,2.86,4.67,2.71,4.43,3.0,2.71,3,1675054800000000000,4,Weekly,60.54,60.64,61.17,60.46,61.17,59.83,60.42,60.42,0.0433,2.86,4.9
O:KO230203C00059000,2023-01-30,2023-02-03,KO,C,59.0,58,1.69,1.75,-3.55,NO,1.91,3.12,1.69,2.76,2.13,1.69,18,1675054800000000000,4,Weekly,60.54,60.64,61.17,60.46,61.17,59.83,60.42,60.42,0.0433,1.91,3.48
O:KO230203C00060000,2023-01-30,2023-02-03,KO,C,60.0,303,0.87,0.99,-1.91,NO,1.1,1.81,0.86,1.41,1.35,0.86,103,1675054800000000000,4,Weekly,60.54,60.64,61.17,60.46,61.17,59.83,60.42,60.42,0.0433,1.1,2.21
O:KO230203C00061000,2023-01-30,2023-02-03,KO,C,61.0,3266,0.13,0.37,-0.28,NO,0.38,0.62,0.13,0.21,0.63,0.13,880,1675054800000000000,4,Weekly,60.54,60.64,61.17,60.46,61.17,59.83,60.42,60.42,0.0433,0.38,1.03
O:KO230203C00062000,2023-01-30,2023-02-03,KO,C,62.0,1266,0.03,0.1,1.36,NO,0.11,0.18,0.03,0.05,0.19,0.03,308,1675054800000000000,4,Weekly,60.54,60.64,61.17,60.46,61.17,59.83,60.42,60.42,0.0433,0.11,0.31
O:KO230203C00062500,2023-01-30,2023-02-03,KO,C,62.5,255,0.04,0.05,2.17,NO,0.06,0.11,0.04,0.07,0.09,0.04,69,1675054800000000000,4,Weekly,60.54,60.64,61.17,60.46,61.17,59.83,60.42,60.42,0.0433,0.06,0.15
