ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:KO190111C00044500,2019-01-07,2019-01-11,KO,C,44.5,1,2.55,2.55,-6.81,NO,2.55,5.34,2.55,5.34,2.55,2.55,1,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,2.55,5.34
O:KO190111C00045000,2019-01-07,2019-01-11,KO,C,45.0,1,2.65,2.65,-5.76,NO,2.65,5.55,2.65,5.55,2.65,2.65,1,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,2.65,5.55
O:KO190111C00046000,2019-01-07,2019-01-11,KO,C,46.0,12,1.64,1.14,-3.66,NO,1.36,2.86,1.09,2.28,1.64,1.09,9,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,1.36,3.43
O:KO190111C00046500,2019-01-07,2019-01-11,KO,C,46.5,51,1.18,0.77,-2.62,NO,0.98,2.04,0.77,1.61,1.18,0.77,7,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,0.98,2.47
O:KO190111C00047000,2019-01-07,2019-01-11,KO,C,47.0,660,0.88,0.42,-1.57,NO,0.65,1.36,0.42,0.88,0.88,0.42,22,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,0.65,1.84
O:KO190111C00047500,2019-01-07,2019-01-11,KO,C,47.5,268,0.55,0.2,-0.52,NO,0.36,0.76,0.18,0.38,0.55,0.18,47,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,0.36,1.15
O:KO190111C00048000,2019-01-07,2019-01-11,KO,C,48.0,226,0.26,0.06,0.52,NO,0.16,0.34,0.06,0.13,0.26,0.06,55,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,0.16,0.54
O:KO190111C00048500,2019-01-07,2019-01-11,KO,C,48.5,48,0.14,0.04,1.57,NO,0.1,0.2,0.03,0.06,0.16,0.03,20,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,0.1,0.34
O:KO190111C00049000,2019-01-07,2019-01-11,KO,C,49.0,7,0.06,0.02,2.62,NO,0.04,0.08,0.02,0.04,0.06,0.02,2,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,0.04,0.13
O:KO190111C00050000,2019-01-07,2019-01-11,KO,C,50.0,1,0.01,0.01,4.71,NO,0.01,0.02,0.01,0.02,0.01,0.01,1,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,0.01,0.02
O:KO190111C00052000,2019-01-07,2019-01-11,KO,C,52.0,1,0.01,0.01,8.9,NO,0.01,0.02,0.01,0.02,0.01,0.01,1,1546837200000000000,4,Weekly,47.57,46.95,47.75,46.9,47.75,47.34,47.36,47.36,0.024,0.01,0.02
O:KO190201C00043000,2019-01-28,2019-02-01,KO,C,43.0,2,4.1,4.1,-9.09,NO,4.1,8.67,4.1,8.67,4.1,4.1,1,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,4.1,8.67
O:KO190201C00044000,2019-01-28,2019-02-01,KO,C,44.0,44,3.05,3.0,-6.98,NO,3.02,6.4,3.0,6.34,3.05,3.0,8,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,3.02,6.45
O:KO190201C00045000,2019-01-28,2019-02-01,KO,C,45.0,1,2.15,2.15,-4.86,NO,2.15,4.55,2.15,4.55,2.15,2.15,1,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,2.15,4.55
O:KO190201C00045500,2019-01-28,2019-02-01,KO,C,45.5,6,1.65,1.69,-3.81,NO,1.67,3.53,1.65,3.49,1.69,1.65,2,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,1.67,3.57
O:KO190201C00046000,2019-01-28,2019-02-01,KO,C,46.0,1,1.13,1.13,-2.75,NO,1.13,2.39,1.13,2.39,1.13,1.13,1,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,1.13,2.39
O:KO190201C00046500,2019-01-28,2019-02-01,KO,C,46.5,97,0.9,0.75,-1.69,NO,0.82,1.73,0.7,1.48,0.94,0.7,16,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,0.82,1.99
O:KO190201C00047000,2019-01-28,2019-02-01,KO,C,47.0,226,0.52,0.41,-0.63,NO,0.44,0.94,0.36,0.76,0.53,0.36,54,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,0.44,1.12
O:KO190201C00047500,2019-01-28,2019-02-01,KO,C,47.5,1047,0.25,0.18,0.42,NO,0.2,0.42,0.14,0.3,0.26,0.14,189,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,0.2,0.55
O:KO190201C00048000,2019-01-28,2019-02-01,KO,C,48.0,311,0.14,0.06,1.48,NO,0.09,0.19,0.04,0.08,0.14,0.04,41,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,0.09,0.3
O:KO190201C00048500,2019-01-28,2019-02-01,KO,C,48.5,87,0.04,0.02,2.54,NO,0.02,0.05,0.01,0.02,0.04,0.01,9,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,0.02,0.08
O:KO190201C00049000,2019-01-28,2019-02-01,KO,C,49.0,45,0.02,0.01,3.59,NO,0.02,0.03,0.01,0.02,0.02,0.01,8,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,0.02,0.04
O:KO190201C00050000,2019-01-28,2019-02-01,KO,C,50.0,15,0.01,0.01,5.71,NO,0.01,0.02,0.01,0.02,0.01,0.01,1,1548651600000000000,4,Weekly,47.22,47.17,47.3,46.94,47.3,48.7,48.78,48.78,0.024,0.01,0.02
O:KO190208C00043000,2019-02-04,2019-02-08,KO,C,43.0,3,6.24,6.24,-13.04,NO,6.24,12.62,6.24,12.62,6.24,6.24,1,1549256400000000000,4,Weekly,48.7,49.25,49.45,48.54,49.45,49.5,49.5,49.5,0.024,6.24,12.62
O:KO190208C00045000,2019-02-04,2019-02-08,KO,C,45.0,118,3.75,4.2,-9.0,NO,4.05,8.19,3.75,7.58,4.35,3.75,17,1549256400000000000,4,Weekly,48.7,49.25,49.45,48.54,49.45,49.5,49.5,49.5,0.024,4.05,8.8
O:KO190208C00047500,2019-02-04,2019-02-08,KO,C,47.5,16,1.27,1.71,-3.94,NO,1.49,3.01,1.27,2.57,1.71,1.27,5,1549256400000000000,4,Weekly,48.7,49.25,49.45,48.54,49.45,49.5,49.5,49.5,0.024,1.49,3.46
O:KO190208C00048000,2019-02-04,2019-02-08,KO,C,48.0,85,0.92,1.31,-2.93,NO,1.1,2.22,0.77,1.56,1.43,0.77,27,1549256400000000000,4,Weekly,48.7,49.25,49.45,48.54,49.45,49.5,49.5,49.5,0.024,1.1,2.89
O:KO190208C00048500,2019-02-04,2019-02-08,KO,C,48.5,124,0.46,0.8,-1.92,NO,0.7,1.43,0.4,0.81,1.01,0.4,36,1549256400000000000,4,Weekly,48.7,49.25,49.45,48.54,49.45,49.5,49.5,49.5,0.024,0.7,2.04
O:KO190208C00049000,2019-02-04,2019-02-08,KO,C,49.0,459,0.2,0.4,-0.91,NO,0.36,0.72,0.15,0.3,0.56,0.15,82,1549256400000000000,4,Weekly,48.7,49.25,49.45,48.54,49.45,49.5,49.5,49.5,0.024,0.36,1.13
O:KO190208C00049500,2019-02-04,2019-02-08,KO,C,49.5,1916,0.05,0.18,0.1,NO,0.14,0.29,0.04,0.08,0.25,0.04,161,1549256400000000000,4,Weekly,48.7,49.25,49.45,48.54,49.45,49.5,49.5,49.5,0.024,0.14,0.51
O:KO190208C00050000,2019-02-04,2019-02-08,KO,C,50.0,4243,0.03,0.05,1.11,NO,0.06,0.11,0.03,0.06,0.08,0.03,121,1549256400000000000,4,Weekly,48.7,49.25,49.45,48.54,49.45,49.5,49.5,49.5,0.024,0.06,0.16
O:KO190208C00050500,2019-02-04,2019-02-08,KO,C,50.5,25,0.02,0.02,2.12,NO,0.02,0.04,0.02,0.04,0.02,0.02,3,1549256400000000000,4,Weekly,48.7,49.25,49.45,48.54,49.45,49.5,49.5,49.5,0.024,0.02,0.04
O:KO190301C00042000,2019-02-25,2019-03-01,KO,C,42.0,2,3.3,2.92,-7.83,NO,3.11,6.82,2.92,6.41,3.3,2.92,2,1551070800000000000,4,Weekly,45.44,44.94,45.57,44.84,45.57,45.38,45.64,45.64,0.024,3.11,7.24
O:KO190301C00043000,2019-02-25,2019-03-01,KO,C,43.0,2,1.98,1.94,-5.64,NO,1.96,4.3,1.94,4.26,1.98,1.94,2,1551070800000000000,4,Weekly,45.44,44.94,45.57,44.84,45.57,45.38,45.64,45.64,0.024,1.96,4.34
O:KO190301C00043500,2019-02-25,2019-03-01,KO,C,43.5,1,1.61,1.61,-4.54,NO,1.61,3.53,1.61,3.53,1.61,1.61,1,1551070800000000000,4,Weekly,45.44,44.94,45.57,44.84,45.57,45.38,45.64,45.64,0.024,1.61,3.53
O:KO190301C00044000,2019-02-25,2019-03-01,KO,C,44.0,61,1.37,0.95,-3.45,NO,1.16,2.55,0.95,2.08,1.37,0.95,12,1551070800000000000,4,Weekly,45.44,44.94,45.57,44.84,45.57,45.38,45.64,45.64,0.024,1.16,3.01
O:KO190301C00044500,2019-02-25,2019-03-01,KO,C,44.5,92,0.97,0.55,-2.35,NO,0.76,1.67,0.55,1.21,0.97,0.55,27,1551070800000000000,4,Weekly,45.44,44.94,45.57,44.84,45.57,45.38,45.64,45.64,0.024,0.76,2.13
O:KO190301C00045000,2019-02-25,2019-03-01,KO,C,45.0,1507,0.58,0.29,-1.25,NO,0.41,0.9,0.24,0.53,0.58,0.24,153,1551070800000000000,4,Weekly,45.44,44.94,45.57,44.84,45.57,45.38,45.64,45.64,0.024,0.41,1.27
O:KO190301C00045500,2019-02-25,2019-03-01,KO,C,45.5,4218,0.34,0.1,-0.15,NO,0.22,0.48,0.08,0.18,0.36,0.08,259,1551070800000000000,4,Weekly,45.44,44.94,45.57,44.84,45.57,45.38,45.64,45.64,0.024,0.22,0.79
O:KO190301C00046000,2019-02-25,2019-03-01,KO,C,46.0,4304,0.13,0.04,0.94,NO,0.08,0.19,0.02,0.04,0.15,0.02,342,1551070800000000000,4,Weekly,45.44,44.94,45.57,44.84,45.57,45.38,45.64,45.64,0.024,0.08,0.33
