ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:LQD180119C00121000,2018-01-16,2018-01-19,LQD,C,8.07,1,0.04,0.04,-93.34,YES,0.04,0.04,0.04,0.04,0.04,0.04,1,1516078800000000000,3,121.18,120.94,121.18,120.82,121.18,119.77,120.11,120.11,0.02,0.04,0.03,,
O:LQD180216C00118000,2018-02-12,2018-02-16,LQD,C,7.87,25,0.04,0.04,-93.31,YES,0.04,0.03,0.04,0.03,0.04,0.04,1,1518411600000000000,4,117.29,117.22,117.62,117.2,117.62,117.65,117.76,117.76,0.02,0.04,0.03,,
O:LQD180216C00120000,2018-02-12,2018-02-16,LQD,C,8.0,50,0.0,0.01,-93.2,YES,0.01,0.01,0.0,0.0,0.01,0.0,2,1518411600000000000,4,117.29,117.22,117.62,117.2,117.62,117.65,117.76,117.76,0.02,0.01,0.01,,
O:LQD180420C00116000,2018-04-16,2018-04-20,LQD,C,7.73,13,0.22,0.25,-93.39,YES,0.24,0.2,0.22,0.19,0.25,0.22,2,1523851200000000000,4,116.75,116.97,116.99,116.71,116.99,115.47,115.83,115.83,0.02,0.24,0.21,,
O:LQD180720C00115000,2018-07-16,2018-07-20,LQD,C,7.67,5,0.11,0.11,-93.37,YES,0.11,0.1,0.11,0.1,0.11,0.11,1,1531713600000000000,4,115.5,115.51,115.63,115.29,115.63,115.25,115.39,115.39,0.02,0.11,0.1,,
O:LQD180817C00115000,2018-08-13,2018-08-17,LQD,C,7.67,13,0.1,0.1,-93.35,YES,0.1,0.09,0.1,0.09,0.1,0.1,4,1534132800000000000,4,115.26,115.33,115.38,115.22,115.38,115.97,116.07,116.07,0.02,0.1,0.09,,
O:LQD180921C00115000,2018-09-17,2018-09-21,LQD,C,7.67,7,0.06,0.06,-93.34,YES,0.06,0.05,0.06,0.05,0.06,0.06,3,1537156800000000000,4,114.91,115.03,115.11,114.88,115.11,114.71,114.79,114.79,0.02,0.06,0.05,,
O:LQD181019C00115000,2018-10-15,2018-10-19,LQD,C,7.67,2,0.01,0.01,-93.23,YES,0.01,0.01,0.01,0.01,0.01,0.01,2,1539576000000000000,4,113.26,113.11,113.36,113.1,113.36,112.7,112.86,112.86,0.02,0.01,0.01,,
O:LQDT181221C00007500,2018-12-17,2018-12-21,LQDT,C,0.5,1,0.01,0.01,-99.56,YES,0.01,0.01,0.01,0.01,0.01,0.01,1,1545022800000000000,4,112.77,112.85,112.98,112.77,112.98,112.33,112.68,112.68,0.02,0.01,0.01,,
O:LQD181221C00111000,2018-12-17,2018-12-21,LQD,C,7.4,14,0.46,0.45,-93.45,YES,0.45,0.4,0.45,0.4,0.46,0.45,2,1545022800000000000,4,112.77,112.85,112.98,112.77,112.98,112.33,112.68,112.68,0.02,0.45,0.41,,
O:LQD181221C00112000,2018-12-17,2018-12-21,LQD,C,7.47,79,0.21,0.22,-93.39,YES,0.22,0.19,0.2,0.17,0.23,0.2,11,1545022800000000000,4,112.77,112.85,112.98,112.77,112.98,112.33,112.68,112.68,0.02,0.22,0.2,,
O:LQD181221C00113000,2018-12-17,2018-12-21,LQD,C,7.53,2,0.02,0.02,-93.34,YES,0.02,0.02,0.02,0.02,0.02,0.02,1,1545022800000000000,4,112.77,112.85,112.98,112.77,112.98,112.33,112.68,112.68,0.02,0.02,0.02,,
O:LQD181221C00115000,2018-12-17,2018-12-21,LQD,C,7.67,2500,0.01,0.01,-93.21,YES,0.01,0.01,0.01,0.01,0.01,0.01,1,1545022800000000000,4,112.77,112.85,112.98,112.77,112.98,112.33,112.68,112.68,0.02,0.01,0.01,,
