ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:LQDT170120C00010000,2017-01-17,2017-01-20,LQDT,C,0.67,10,0.02,0.02,-99.43,YES,0.02,0.01,0.02,0.01,0.02,0.02,1,1484629200000000000,3,118.43,118.29,118.54,118.1,118.54,117.32,117.36,117.36,0.02,0.02,0.02,,
O:LQD170120C00116000,2017-01-17,2017-01-20,LQD,C,7.73,1,0.6,0.6,-93.48,YES,0.6,0.51,0.6,0.51,0.6,0.6,1,1484629200000000000,3,118.43,118.29,118.54,118.1,118.54,117.32,117.36,117.36,0.02,0.6,0.51,,
O:LQD170120C00117000,2017-01-17,2017-01-20,LQD,C,7.8,184,0.35,0.3,-93.42,YES,0.32,0.27,0.3,0.25,0.35,0.3,4,1484629200000000000,3,118.43,118.29,118.54,118.1,118.54,117.32,117.36,117.36,0.02,0.32,0.3,,
O:LQD170120C00118000,2017-01-17,2017-01-20,LQD,C,7.87,221,0.12,0.12,-93.36,YES,0.11,0.09,0.08,0.06,0.15,0.08,29,1484629200000000000,3,118.43,118.29,118.54,118.1,118.54,117.32,117.36,117.36,0.02,0.11,0.13,,
O:LQD170120C00120000,2017-01-17,2017-01-20,LQD,C,8.0,5,0.08,0.08,-93.25,YES,0.08,0.06,0.08,0.06,0.08,0.08,1,1484629200000000000,3,118.43,118.29,118.54,118.1,118.54,117.32,117.36,117.36,0.02,0.08,0.07,,
O:LQD170217C00117000,2017-02-13,2017-02-17,LQD,C,7.8,1450,0.11,0.11,-93.36,YES,0.11,0.1,0.11,0.1,0.11,0.11,1,1486962000000000000,4,117.41,117.48,117.48,117.26,117.48,117.74,117.87,117.87,0.02,0.11,0.09,,
O:LQD170317C00116000,2017-03-13,2017-03-17,LQD,C,7.73,4,0.08,0.08,-93.34,YES,0.08,0.06,0.08,0.06,0.08,0.08,1,1489377600000000000,4,115.9,115.62,116.0,115.62,116.0,116.82,116.92,116.92,0.02,0.08,0.07,,
O:LQD170421C00118000,2017-04-17,2017-04-21,LQD,C,7.87,20,0.32,0.32,-93.4,YES,0.32,0.26,0.32,0.26,0.32,0.32,2,1492401600000000000,4,119.19,118.91,119.21,118.85,119.21,119.08,119.29,119.29,0.02,0.32,0.27,,
O:LQD170421C00119000,2017-04-17,2017-04-21,LQD,C,7.93,40,0.1,0.1,-93.35,YES,0.1,0.08,0.1,0.08,0.1,0.1,2,1492401600000000000,4,119.19,118.91,119.21,118.85,119.21,119.08,119.29,119.29,0.02,0.1,0.08,,
O:LQD170421C00120000,2017-04-17,2017-04-21,LQD,C,8.0,20,0.02,0.02,-93.29,YES,0.02,0.02,0.02,0.02,0.02,0.02,2,1492401600000000000,4,119.19,118.91,119.21,118.85,119.21,119.08,119.29,119.29,0.02,0.02,0.02,,
O:LQD170616C00120000,2017-06-12,2017-06-16,LQD,C,8.0,1,0.1,0.1,-93.35,YES,0.1,0.09,0.1,0.09,0.1,0.1,1,1497240000000000000,4,119.96,120.08,120.28,119.92,120.28,120.84,120.91,120.91,0.02,0.1,0.08,,
O:LQD170721C00121000,2017-07-17,2017-07-21,LQD,C,8.07,1,0.04,0.04,-93.32,YES,0.04,0.03,0.04,0.03,0.04,0.04,1,1500264000000000000,4,120.57,120.68,120.75,120.45,120.75,121.55,121.61,121.61,0.02,0.04,0.03,,
O:LQD170818C00120000,2017-08-14,2017-08-18,LQD,C,8.0,1,0.16,0.16,-93.37,YES,0.16,0.13,0.16,0.13,0.16,0.16,1,1502683200000000000,4,120.42,120.41,120.64,120.36,120.64,120.65,121.04,121.04,0.02,0.16,0.13,,
O:LQD170818C00121000,2017-08-14,2017-08-18,LQD,C,8.07,91,0.02,0.02,-93.31,YES,0.02,0.02,0.02,0.02,0.02,0.02,2,1502683200000000000,4,120.42,120.41,120.64,120.36,120.64,120.65,121.04,121.04,0.02,0.02,0.02,,
O:LQD170915C00122000,2017-09-11,2017-09-15,LQD,C,8.13,2,0.01,0.01,-93.29,YES,0.01,0.01,0.01,0.01,0.01,0.01,1,1505102400000000000,4,120.99,120.87,121.18,120.85,121.18,121.02,121.05,121.05,0.02,0.01,0.01,,
O:LQDT171020C00005000,2017-10-16,2017-10-20,LQDT,C,0.33,1,0.28,0.28,-99.73,YES,0.28,0.23,0.28,0.23,0.28,0.28,1,1508126400000000000,4,121.54,121.41,121.56,121.29,121.56,121.06,121.16,121.16,0.02,0.28,0.23,,
O:LQD171020C00121000,2017-10-16,2017-10-20,LQD,C,8.07,3,0.12,0.12,-93.36,YES,0.12,0.1,0.12,0.1,0.12,0.12,1,1508126400000000000,4,121.54,121.41,121.56,121.29,121.56,121.06,121.16,121.16,0.02,0.12,0.1,,
O:LQD171117C00120000,2017-11-13,2017-11-17,LQD,C,8.0,6,0.07,0.07,-93.34,YES,0.07,0.06,0.07,0.06,0.07,0.07,1,1510549200000000000,4,120.1,119.91,120.12,119.9,120.12,120.46,120.58,120.58,0.02,0.07,0.06,,
