ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:LQD160219C00113000,2016-02-16,2016-02-19,LQD,C,7.53,19,0.1,0.1,-93.37,YES,0.1,0.09,0.1,0.09,0.1,0.1,2,1455598800000000000,3,113.53,112.95,113.53,112.88,113.53,113.76,113.97,113.97,0.02,0.1,0.09,,
O:LQD160219C00114000,2016-02-16,2016-02-19,LQD,C,7.6,5,0.04,0.04,-93.31,YES,0.04,0.03,0.04,0.03,0.04,0.04,1,1455598800000000000,3,113.53,112.95,113.53,112.88,113.53,113.76,113.97,113.97,0.02,0.04,0.04,,
O:LQD160219C00115000,2016-02-16,2016-02-19,LQD,C,7.67,23,0.01,0.01,-93.24,YES,0.01,0.01,0.01,0.01,0.01,0.01,4,1455598800000000000,3,113.53,112.95,113.53,112.88,113.53,113.76,113.97,113.97,0.02,0.01,0.01,,
O:LQD160318C00114000,2016-03-14,2016-03-18,LQD,C,7.6,1,0.66,0.66,-93.48,YES,0.66,0.57,0.66,0.57,0.66,0.66,1,1457928000000000000,4,116.43,116.56,116.6,116.21,116.6,117.71,117.91,117.91,0.02,0.66,0.57,,
O:LQD160318C00115000,2016-03-14,2016-03-18,LQD,C,7.67,1,0.41,0.41,-93.42,YES,0.41,0.35,0.41,0.35,0.41,0.41,1,1457928000000000000,4,116.43,116.56,116.6,116.21,116.6,117.71,117.91,117.91,0.02,0.41,0.35,,
O:LQD160318C00116000,2016-03-14,2016-03-18,LQD,C,7.73,43,0.16,0.15,-93.37,YES,0.15,0.13,0.14,0.12,0.16,0.14,8,1457928000000000000,4,116.43,116.56,116.6,116.21,116.6,117.71,117.91,117.91,0.02,0.15,0.14,,
O:LQD160318C00117000,2016-03-14,2016-03-18,LQD,C,7.8,4,0.04,0.05,-93.31,YES,0.04,0.04,0.04,0.03,0.05,0.04,3,1457928000000000000,4,116.43,116.56,116.6,116.21,116.6,117.71,117.91,117.91,0.02,0.04,0.04,,
O:LQD160318C00118000,2016-03-14,2016-03-18,LQD,C,7.87,6,0.01,0.01,-93.25,YES,0.01,0.01,0.01,0.01,0.01,0.01,1,1457928000000000000,4,116.43,116.56,116.6,116.21,116.6,117.71,117.91,117.91,0.02,0.01,0.01,,
O:LQD160617C00119000,2016-06-13,2016-06-17,LQD,C,7.93,4,0.5,0.49,-93.45,YES,0.49,0.41,0.49,0.4,0.5,0.49,2,1465790400000000000,4,121.15,120.76,121.15,120.68,121.15,120.76,121.08,121.08,0.02,0.49,0.41,,
O:LQDT160916C00007500,2016-09-12,2016-09-16,LQDT,C,0.5,10,0.59,0.59,-99.59,YES,0.59,0.48,0.59,0.48,0.59,0.59,1,1473652800000000000,4,121.72,121.83,122.06,121.55,122.06,121.73,121.82,121.82,0.02,0.59,0.48,,
