ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:LQD230317C00107000,2023-03-13,2023-03-17,LQD,C,107.0,61,0.35,0.28,-1.16,YES,0.35,0.32,0.28,0.25,0.42,0.28,25,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,,,0.35,0.39
O:LQD230317C00107500,2023-03-13,2023-03-17,LQD,C,107.5,2509,0.23,0.19,-0.7,YES,0.25,0.23,0.19,0.17,0.32,0.19,8,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,,,0.25,0.3
O:LQD230317C00108000,2023-03-13,2023-03-17,LQD,C,108.0,670,0.22,0.15,-0.24,YES,0.19,0.17,0.14,0.12,0.24,0.14,88,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,,,0.19,0.22
O:LQD230317C00108500,2023-03-13,2023-03-17,LQD,C,108.5,2510,0.16,0.1,0.23,NO,0.14,0.13,0.1,0.09,0.19,0.1,11,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.05,0.35,0.14,0.18
O:LQD230317C00109000,2023-03-13,2023-03-17,LQD,C,109.0,2026,0.12,0.11,0.69,NO,0.13,0.12,0.1,0.09,0.16,0.1,12,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.09,0.23,0.13,0.15
O:LQD230317C00109500,2023-03-13,2023-03-17,LQD,C,109.5,450,0.08,0.06,1.15,NO,0.08,0.07,0.06,0.05,0.1,0.06,12,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.1,0.14,0.08,0.09
O:LQD230317C00110000,2023-03-13,2023-03-17,LQD,C,110.0,1199,0.06,0.06,1.61,NO,0.08,0.07,0.06,0.05,0.1,0.06,65,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.12,0.11,0.08,0.09
O:LQD230317C00110500,2023-03-13,2023-03-17,LQD,C,110.5,55,0.04,0.06,2.07,NO,0.05,0.05,0.04,0.04,0.06,0.04,6,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.13,0.07,0.05,0.06
O:LQD230317C00111000,2023-03-13,2023-03-17,LQD,C,111.0,510,0.03,0.04,2.54,NO,0.04,0.04,0.02,0.02,0.06,0.02,44,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.15,0.05,0.04,0.06
O:LQD230317C00112000,2023-03-13,2023-03-17,LQD,C,112.0,4103,0.02,0.02,3.46,NO,0.02,0.02,0.02,0.01,0.02,0.02,15,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.17,0.03,0.02,0.02
O:LQD230317C00113000,2023-03-13,2023-03-17,LQD,C,113.0,7,0.01,0.02,4.38,NO,0.01,0.01,0.0,0.0,0.02,0.0,6,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.19,0.01,0.01,0.02
O:LQD230317C00114000,2023-03-13,2023-03-17,LQD,C,114.0,112,0.0,0.01,5.31,NO,0.01,0.01,0.0,0.0,0.01,0.0,11,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.21,0.01,0.01,0.01
O:LQD230317C00116000,2023-03-13,2023-03-17,LQD,C,116.0,1,0.01,0.01,7.15,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.28,0.01,0.01,0.01
O:LQD230317C00117000,2023-03-13,2023-03-17,LQD,C,117.0,3,0.01,0.01,8.08,NO,0.01,0.01,0.01,0.01,0.01,0.01,2,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.3,0.01,0.01,0.01
O:LQD230317C00118000,2023-03-13,2023-03-17,LQD,C,118.0,6,0.01,0.01,9.0,NO,0.0,0.0,0.0,0.0,0.01,0.0,5,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.31,0.0,0.0,0.01
O:LQD230317C00119000,2023-03-13,2023-03-17,LQD,C,119.0,1,0.0,0.0,9.93,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1678680000000000000,4,107.4,106.91,108.26,106.49,108.26,107.99,108.42,108.42,0.02,0.32,0.0,0.0,0.0
O:LQD230324C00107000,2023-03-20,2023-03-24,LQD,C,107.0,50,0.33,0.33,-1.18,YES,0.33,0.3,0.33,0.3,0.33,0.33,1,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,,,0.33,0.3
O:LQD230324C00107500,2023-03-20,2023-03-24,LQD,C,107.5,42,0.26,0.24,-0.72,YES,0.25,0.23,0.24,0.22,0.26,0.24,3,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,,,0.25,0.24
O:LQD230324C00108000,2023-03-20,2023-03-24,LQD,C,108.0,726,0.22,0.18,-0.26,YES,0.21,0.19,0.18,0.17,0.23,0.18,114,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,,,0.21,0.21
O:LQD230324C00108500,2023-03-20,2023-03-24,LQD,C,108.5,11,0.15,0.17,0.2,NO,0.16,0.15,0.15,0.14,0.17,0.15,2,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,0.05,0.37,0.16,0.16
O:LQD230324C00109000,2023-03-20,2023-03-24,LQD,C,109.0,46,0.1,0.11,0.66,NO,0.12,0.11,0.1,0.09,0.13,0.1,10,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,0.08,0.22,0.12,0.12
O:LQD230324C00109500,2023-03-20,2023-03-24,LQD,C,109.5,4,0.09,0.06,1.13,NO,0.07,0.07,0.06,0.05,0.09,0.06,4,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,0.09,0.13,0.07,0.08
O:LQD230324C00110000,2023-03-20,2023-03-24,LQD,C,110.0,2,0.06,0.06,1.59,NO,0.06,0.06,0.06,0.05,0.06,0.06,2,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,0.12,0.1,0.06,0.06
O:LQD230324C00110500,2023-03-20,2023-03-24,LQD,C,110.5,6,0.03,0.03,2.05,NO,0.03,0.03,0.03,0.03,0.03,0.03,2,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,0.12,0.05,0.03,0.03
O:LQD230324C00111000,2023-03-20,2023-03-24,LQD,C,111.0,2,0.02,0.03,2.51,NO,0.02,0.02,0.02,0.02,0.03,0.02,2,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,0.13,0.04,0.02,0.03
O:LQD230324C00112000,2023-03-20,2023-03-24,LQD,C,112.0,2,0.0,0.01,3.44,NO,0.01,0.01,0.0,0.0,0.01,0.0,2,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,0.14,0.01,0.01,0.01
O:LQD230324C00113000,2023-03-20,2023-03-24,LQD,C,113.0,3,0.0,0.0,4.36,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1679284800000000000,4,108.08,107.67,108.28,107.56,108.28,109.47,109.69,109.69,0.02,0.16,0.0,0.0,0.0
O:LQD230331C00107500,2023-03-27,2023-03-31,LQD,C,107.5,3,0.32,0.33,-1.37,YES,0.32,0.3,0.32,0.3,0.33,0.32,3,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,,,0.32,0.3
O:LQD230331C00108000,2023-03-27,2023-03-31,LQD,C,108.0,2000,0.28,0.28,-0.91,YES,0.28,0.25,0.28,0.25,0.28,0.28,1,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,,,0.28,0.26
O:LQD230331C00108500,2023-03-27,2023-03-31,LQD,C,108.5,21,0.21,0.13,-0.45,YES,0.19,0.17,0.13,0.12,0.25,0.13,7,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,,,0.19,0.23
O:LQD230331C00109000,2023-03-27,2023-03-31,LQD,C,109.0,2494,0.14,0.08,0.01,NO,0.12,0.11,0.08,0.08,0.17,0.08,36,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,0.03,0.52,0.12,0.16
O:LQD230331C00109500,2023-03-27,2023-03-31,LQD,C,109.5,347,0.08,0.06,0.47,NO,0.08,0.07,0.06,0.05,0.1,0.06,13,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,0.05,0.22,0.08,0.09
O:LQD230331C00110000,2023-03-27,2023-03-31,LQD,C,110.0,190,0.06,0.04,0.93,NO,0.05,0.04,0.03,0.03,0.06,0.03,14,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,0.07,0.11,0.05,0.06
O:LQD230331C00110500,2023-03-27,2023-03-31,LQD,C,110.5,2,0.03,0.03,1.39,NO,0.03,0.03,0.03,0.03,0.03,0.03,1,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,0.09,0.07,0.03,0.03
O:LQD230331C00111000,2023-03-27,2023-03-31,LQD,C,111.0,177,0.0,0.02,1.84,NO,0.01,0.01,0.0,0.0,0.02,0.0,11,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,0.09,0.03,0.01,0.02
O:LQD230331C00112000,2023-03-27,2023-03-31,LQD,C,112.0,2250,0.0,0.0,2.76,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,0.11,0.01,0.0,0.0
O:LQD230331C00120000,2023-03-27,2023-03-31,LQD,C,120.0,1,0.0,0.0,10.1,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1679889600000000000,4,108.48,108.16,108.99,108.13,108.99,109.61,109.68,109.68,0.02,0.32,0.0,0.0,0.0
O:LQD230406C00106000,2023-04-03,2023-04-06,LQD,C,106.0,2,0.94,0.94,-3.65,YES,0.94,0.85,0.94,0.85,0.94,0.94,1,1680494400000000000,3,109.17,109.93,110.02,109.0,110.02,110.33,110.6,110.6,0.02,,,0.94,0.85
O:LQD230406C00108000,2023-04-03,2023-04-06,LQD,C,108.0,32,0.29,0.31,-1.84,YES,0.3,0.27,0.29,0.26,0.31,0.29,3,1680494400000000000,3,109.17,109.93,110.02,109.0,110.02,110.33,110.6,110.6,0.02,,,0.3,0.28
O:LQD230406C00110000,2023-04-03,2023-04-06,LQD,C,110.0,36,0.04,0.11,-0.02,YES,0.08,0.07,0.04,0.04,0.11,0.04,9,1680494400000000000,3,109.17,109.93,110.02,109.0,110.02,110.33,110.6,110.6,0.02,0.01,0.61,0.08,0.1
O:LQD230406C00110500,2023-04-03,2023-04-06,LQD,C,110.5,2,0.04,0.04,0.44,NO,0.04,0.04,0.04,0.03,0.04,0.04,2,1680494400000000000,3,109.17,109.93,110.02,109.0,110.02,110.33,110.6,110.6,0.02,0.05,0.16,0.04,0.04
O:LQD230406C00111000,2023-04-03,2023-04-06,LQD,C,111.0,3,0.02,0.02,0.89,NO,0.02,0.02,0.02,0.02,0.02,0.02,2,1680494400000000000,3,109.17,109.93,110.02,109.0,110.02,110.33,110.6,110.6,0.02,0.06,0.07,0.02,0.02
O:LQD230414C00109000,2023-04-10,2023-04-14,LQD,C,109.0,2,0.27,0.23,-0.81,YES,0.25,0.23,0.23,0.21,0.27,0.23,2,1681099200000000000,4,109.78,109.82,109.89,109.35,109.89,109.39,109.57,109.57,0.02,,,0.25,0.25
O:LQD230414C00109500,2023-04-10,2023-04-14,LQD,C,109.5,189,0.16,0.16,-0.35,YES,0.16,0.14,0.16,0.14,0.16,0.16,2,1681099200000000000,4,109.78,109.82,109.89,109.35,109.89,109.39,109.57,109.57,0.02,,,0.16,0.15
O:LQD230414C00110000,2023-04-10,2023-04-14,LQD,C,110.0,60,0.1,0.1,0.1,NO,0.1,0.09,0.1,0.09,0.1,0.1,12,1681099200000000000,4,109.78,109.82,109.89,109.35,109.89,109.39,109.57,109.57,0.02,0.03,0.4,0.1,0.09
O:LQD230414C00110500,2023-04-10,2023-04-14,LQD,C,110.5,59,0.09,0.06,0.56,NO,0.07,0.06,0.05,0.05,0.09,0.05,7,1681099200000000000,4,109.78,109.82,109.89,109.35,109.89,109.39,109.57,109.57,0.02,0.06,0.19,0.07,0.08
O:LQD230414C00111000,2023-04-10,2023-04-14,LQD,C,111.0,10,0.03,0.03,1.01,NO,0.03,0.03,0.03,0.03,0.03,0.03,7,1681099200000000000,4,109.78,109.82,109.89,109.35,109.89,109.39,109.57,109.57,0.02,0.07,0.09,0.03,0.03
O:LQD230414C00111500,2023-04-10,2023-04-14,LQD,C,111.5,9,0.03,0.02,1.47,NO,0.02,0.02,0.02,0.01,0.03,0.02,5,1681099200000000000,4,109.78,109.82,109.89,109.35,109.89,109.39,109.57,109.57,0.02,0.09,0.05,0.02,0.03
O:LQD230414C00112000,2023-04-10,2023-04-14,LQD,C,112.0,5,0.03,0.03,1.92,NO,0.03,0.03,0.03,0.03,0.03,0.03,1,1681099200000000000,4,109.78,109.82,109.89,109.35,109.89,109.39,109.57,109.57,0.02,0.11,0.05,0.03,0.03
O:LQD230414C00112500,2023-04-10,2023-04-14,LQD,C,112.5,1,0.01,0.01,2.38,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1681099200000000000,4,109.78,109.82,109.89,109.35,109.89,109.39,109.57,109.57,0.02,0.11,0.02,0.01,0.01
O:LQDA230421C00002500,2023-04-17,2023-04-21,LQDA,C,2.5,2,1.13,1.13,-97.71,YES,1.13,1.03,1.13,1.03,1.13,1.13,1,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,,,1.13,1.04
O:LQDA230421C00007500,2023-04-17,2023-04-21,LQDA,C,7.5,29,0.02,0.01,-93.13,YES,0.02,0.01,0.01,0.01,0.02,0.01,7,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,,,0.02,0.02
O:LQDA230421C00010000,2023-04-17,2023-04-21,LQDA,C,10.0,1,0.03,0.03,-90.84,YES,0.03,0.03,0.03,0.03,0.03,0.03,1,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,,,0.03,0.03
O:LQD230421C00107000,2023-04-17,2023-04-21,LQD,C,107.0,4,0.55,0.44,-1.98,YES,0.49,0.45,0.44,0.4,0.55,0.44,3,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,,,0.49,0.5
O:LQD230421C00107500,2023-04-17,2023-04-21,LQD,C,107.5,1,0.34,0.34,-1.53,YES,0.34,0.31,0.34,0.31,0.34,0.34,1,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,,,0.34,0.31
O:LQD230421C00108000,2023-04-17,2023-04-21,LQD,C,108.0,1,0.32,0.32,-1.07,YES,0.32,0.29,0.32,0.29,0.32,0.32,1,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,,,0.32,0.29
O:LQD230421C00109000,2023-04-17,2023-04-21,LQD,C,109.0,1018,0.11,0.07,-0.15,YES,0.09,0.08,0.07,0.06,0.11,0.07,8,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,,,0.09,0.1
O:LQD230421C00109500,2023-04-17,2023-04-21,LQD,C,109.5,7,0.04,0.04,0.31,NO,0.04,0.03,0.03,0.03,0.04,0.03,3,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,0.03,0.19,0.04,0.04
O:LQD230421C00110000,2023-04-17,2023-04-21,LQD,C,110.0,218,0.03,0.01,0.76,NO,0.02,0.02,0.01,0.01,0.03,0.01,7,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,0.05,0.08,0.02,0.03
O:LQD230421C00110500,2023-04-17,2023-04-21,LQD,C,110.5,2,0.01,0.01,1.22,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,0.07,0.04,0.01,0.01
O:LQD230421C00111000,2023-04-17,2023-04-21,LQD,C,111.0,6,0.01,0.01,1.68,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,0.08,0.02,0.01,0.01
O:LQD230421C00112000,2023-04-17,2023-04-21,LQD,C,112.0,2,0.01,0.02,2.6,NO,0.01,0.01,0.01,0.01,0.02,0.01,2,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,0.12,0.02,0.01,0.02
O:LQD230421C00113000,2023-04-17,2023-04-21,LQD,C,113.0,1,0.0,0.0,3.51,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1681704000000000000,4,109.06,108.7,109.16,108.58,109.16,109.0,109.4,109.4,0.02,0.13,0.01,0.0,0.0
O:LQD230428C00108000,2023-04-24,2023-04-28,LQD,C,108.0,1,0.38,0.38,-1.38,YES,0.38,0.34,0.38,0.34,0.38,0.38,1,1682308800000000000,4,109.1,109.48,109.51,109.1,109.51,109.93,109.99,109.99,0.02,,,0.38,0.35
O:LQD230428C00109000,2023-04-24,2023-04-28,LQD,C,109.0,117,0.14,0.2,-0.47,YES,0.17,0.16,0.14,0.13,0.2,0.14,25,1682308800000000000,4,109.1,109.48,109.51,109.1,109.51,109.93,109.99,109.99,0.02,,,0.17,0.18
O:LQD230428C00109500,2023-04-24,2023-04-28,LQD,C,109.5,314,0.09,0.12,-0.01,YES,0.1,0.09,0.08,0.08,0.12,0.08,54,1682308800000000000,4,109.1,109.48,109.51,109.1,109.51,109.93,109.99,109.99,0.02,0.02,0.56,0.1,0.11
O:LQD230428C00110000,2023-04-24,2023-04-28,LQD,C,110.0,11,0.04,0.06,0.45,NO,0.05,0.05,0.04,0.04,0.06,0.04,5,1682308800000000000,4,109.1,109.48,109.51,109.1,109.51,109.93,109.99,109.99,0.02,0.05,0.19,0.05,0.05
O:LQD230428C00110500,2023-04-24,2023-04-28,LQD,C,110.5,4,0.02,0.02,0.9,NO,0.03,0.03,0.02,0.02,0.04,0.02,4,1682308800000000000,4,109.1,109.48,109.51,109.1,109.51,109.93,109.99,109.99,0.02,0.06,0.08,0.03,0.04
O:LQD230428C00111000,2023-04-24,2023-04-28,LQD,C,111.0,1,0.0,0.0,1.36,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1682308800000000000,4,109.1,109.48,109.51,109.1,109.51,109.93,109.99,109.99,0.02,0.06,0.01,0.0,0.0
O:LQD230505C00107000,2023-05-01,2023-05-05,LQD,C,107.0,3,0.38,0.38,-1.81,YES,0.38,0.35,0.38,0.35,0.38,0.38,1,1682913600000000000,4,108.94,107.79,108.98,107.61,108.98,108.54,108.82,108.82,0.02,,,0.38,0.35
O:LQD230505C00108000,2023-05-01,2023-05-05,LQD,C,108.0,229,0.18,0.12,-0.89,YES,0.14,0.13,0.11,0.1,0.18,0.11,6,1682913600000000000,4,108.94,107.79,108.98,107.61,108.98,108.54,108.82,108.82,0.02,,,0.14,0.17
O:LQD230505C00108500,2023-05-01,2023-05-05,LQD,C,108.5,238,0.2,0.08,-0.44,YES,0.14,0.13,0.08,0.07,0.2,0.08,9,1682913600000000000,4,108.94,107.79,108.98,107.61,108.98,108.54,108.82,108.82,0.02,,,0.14,0.18
O:LQD230505C00109000,2023-05-01,2023-05-05,LQD,C,109.0,280,0.14,0.04,0.02,NO,0.09,0.08,0.04,0.03,0.14,0.04,11,1682913600000000000,4,108.94,107.79,108.98,107.61,108.98,108.54,108.82,108.82,0.02,0.02,0.5,0.09,0.13
O:LQD230505C00109500,2023-05-01,2023-05-05,LQD,C,109.5,226,0.08,0.02,0.48,NO,0.05,0.05,0.02,0.02,0.08,0.02,10,1682913600000000000,4,108.94,107.79,108.98,107.61,108.98,108.54,108.82,108.82,0.02,0.05,0.18,0.05,0.07
O:LQD230505C00110000,2023-05-01,2023-05-05,LQD,C,110.0,68,0.06,0.02,0.94,NO,0.04,0.04,0.02,0.02,0.06,0.02,4,1682913600000000000,4,108.94,107.79,108.98,107.61,108.98,108.54,108.82,108.82,0.02,0.07,0.11,0.04,0.06
O:LQD230505C00110500,2023-05-01,2023-05-05,LQD,C,110.5,73,0.03,0.01,1.4,NO,0.02,0.02,0.01,0.01,0.03,0.01,6,1682913600000000000,4,108.94,107.79,108.98,107.61,108.98,108.54,108.82,108.82,0.02,0.08,0.05,0.02,0.03
O:LQD230505C00111000,2023-05-01,2023-05-05,LQD,C,111.0,3,0.01,0.0,1.86,NO,0.01,0.01,0.0,0.0,0.01,0.0,2,1682913600000000000,4,108.94,107.79,108.98,107.61,108.98,108.54,108.82,108.82,0.02,0.09,0.02,0.01,0.01
O:LQD230512C00107500,2023-05-08,2023-05-12,LQD,C,107.5,1,0.2,0.2,-0.49,YES,0.2,0.19,0.2,0.19,0.2,0.2,1,1683518400000000000,4,107.94,107.76,108.02,107.62,108.02,108.32,109.07,109.07,0.02,,,0.2,0.19
O:LQD230512C00108000,2023-05-08,2023-05-12,LQD,C,108.0,379,0.14,0.11,-0.02,YES,0.13,0.12,0.11,0.1,0.14,0.11,18,1683518400000000000,4,107.94,107.76,108.02,107.62,108.02,108.32,109.07,109.07,0.02,0.02,0.57,0.13,0.13
O:LQD230512C00108500,2023-05-08,2023-05-12,LQD,C,108.5,115,0.07,0.08,0.44,NO,0.08,0.07,0.07,0.07,0.08,0.07,19,1683518400000000000,4,107.94,107.76,108.02,107.62,108.02,108.32,109.07,109.07,0.02,0.05,0.22,0.08,0.07
O:LQD230512C00109000,2023-05-08,2023-05-12,LQD,C,109.0,97,0.04,0.03,0.9,NO,0.04,0.03,0.03,0.03,0.04,0.03,7,1683518400000000000,4,107.94,107.76,108.02,107.62,108.02,108.32,109.07,109.07,0.02,0.07,0.1,0.04,0.04
O:LQD230512C00109500,2023-05-08,2023-05-12,LQD,C,109.5,91,0.02,0.02,1.37,NO,0.02,0.02,0.02,0.02,0.03,0.02,14,1683518400000000000,4,107.94,107.76,108.02,107.62,108.02,108.32,109.07,109.07,0.02,0.08,0.06,0.02,0.03
O:LQD230512C00110000,2023-05-08,2023-05-12,LQD,C,110.0,123,0.01,0.01,1.83,NO,0.02,0.01,0.01,0.01,0.02,0.01,12,1683518400000000000,4,107.94,107.76,108.02,107.62,108.02,108.32,109.07,109.07,0.02,0.09,0.03,0.02,0.02
O:LQD230512C00110500,2023-05-08,2023-05-12,LQD,C,110.5,2,0.01,0.01,2.29,NO,0.01,0.01,0.01,0.01,0.01,0.01,2,1683518400000000000,4,107.94,107.76,108.02,107.62,108.02,108.32,109.07,109.07,0.02,0.11,0.02,0.01,0.01
O:LQDA230519C00005000,2023-05-15,2023-05-19,LQDA,C,5.0,1,0.61,0.61,-95.36,YES,0.61,0.57,0.61,0.57,0.61,0.61,1,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,,,0.61,0.57
O:LQDA230519C00007500,2023-05-15,2023-05-19,LQDA,C,7.5,13,0.04,0.05,-93.05,YES,0.04,0.04,0.04,0.03,0.05,0.04,5,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,,,0.04,0.05
O:LQD230519C00107000,2023-05-15,2023-05-19,LQD,C,107.0,26,0.24,0.25,-0.78,YES,0.24,0.23,0.24,0.22,0.25,0.24,5,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,,,0.24,0.23
O:LQD230519C00107500,2023-05-15,2023-05-19,LQD,C,107.5,39,0.16,0.15,-0.32,YES,0.15,0.14,0.14,0.13,0.16,0.14,5,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,,,0.15,0.15
O:LQD230519C00108000,2023-05-15,2023-05-19,LQD,C,108.0,940,0.09,0.09,0.14,NO,0.09,0.08,0.08,0.07,0.1,0.08,43,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,0.03,0.36,0.09,0.09
O:LQD230519C00108500,2023-05-15,2023-05-19,LQD,C,108.5,208,0.04,0.04,0.61,NO,0.04,0.04,0.04,0.04,0.05,0.04,16,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,0.05,0.14,0.04,0.05
O:LQD230519C00109000,2023-05-15,2023-05-19,LQD,C,109.0,145,0.03,0.02,1.07,NO,0.02,0.02,0.02,0.02,0.03,0.02,9,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,0.07,0.07,0.02,0.03
O:LQD230519C00109500,2023-05-15,2023-05-19,LQD,C,109.5,1,0.01,0.01,1.53,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,0.08,0.03,0.01,0.01
O:LQD230519C00111000,2023-05-15,2023-05-19,LQD,C,111.0,14,0.0,0.01,2.93,NO,0.0,0.0,0.0,0.0,0.01,0.0,3,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,0.12,0.01,0.0,0.01
O:LQD230519C00112000,2023-05-15,2023-05-19,LQD,C,112.0,31,0.01,0.01,3.85,NO,0.01,0.01,0.01,0.01,0.01,0.01,3,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,0.16,0.01,0.01,0.01
O:LQD230519C00113000,2023-05-15,2023-05-19,LQD,C,113.0,1,0.0,0.0,4.78,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1684123200000000000,4,107.77,107.74,107.84,107.6,107.84,106.61,106.9,106.9,0.02,0.18,0.01,0.0,0.0
O:LQD230526C00104000,2023-05-22,2023-05-26,LQD,C,104.0,3,0.69,0.69,-2.74,YES,0.69,0.64,0.69,0.64,0.69,0.69,1,1684728000000000000,4,106.68,106.57,106.93,106.5,106.93,106.47,106.51,106.51,0.02,,,0.69,0.65
O:LQD230526C00107000,2023-05-22,2023-05-26,LQD,C,107.0,345,0.09,0.08,0.07,NO,0.1,0.09,0.08,0.07,0.12,0.08,57,1684728000000000000,4,106.68,106.57,106.93,106.5,106.93,106.47,106.51,106.51,0.02,0.03,0.44,0.1,0.11
O:LQD230526C00107500,2023-05-22,2023-05-26,LQD,C,107.5,46,0.06,0.04,0.53,NO,0.05,0.04,0.04,0.04,0.06,0.04,4,1684728000000000000,4,106.68,106.57,106.93,106.5,106.93,106.47,106.51,106.51,0.02,0.05,0.16,0.05,0.06
