ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:LQD210115C00137000,2021-01-11,2021-01-15,LQD,C,137.0,55,0.02,0.01,1.11,NO,0.01,0.01,0.01,0.01,0.02,0.01,11,1610341200000000000,4,135.49,135.18,135.49,135.17,135.49,136.14,136.51,136.51,0.02,0.06,0.04,0.01,0.01
O:LQD210115C00138000,2021-01-11,2021-01-15,LQD,C,138.0,20,0.0,0.01,1.85,NO,0.01,0.0,0.0,0.0,0.01,0.0,5,1610341200000000000,4,135.49,135.18,135.49,135.17,135.49,136.14,136.51,136.51,0.02,0.08,0.02,0.01,0.01
O:LQD210115C00139000,2021-01-11,2021-01-15,LQD,C,139.0,70,0.01,0.0,2.59,NO,0.01,0.01,0.0,0.0,0.01,0.0,13,1610341200000000000,4,135.49,135.18,135.49,135.17,135.49,136.14,136.51,136.51,0.02,0.11,0.02,0.01,0.01
O:LQD210115C00140000,2021-01-11,2021-01-15,LQD,C,140.0,3,0.0,0.0,3.33,NO,0.0,0.0,0.0,0.0,0.0,0.0,3,1610341200000000000,4,135.49,135.18,135.49,135.17,135.49,136.14,136.51,136.51,0.02,0.12,0.0,0.0,0.0
O:LQD210115C00141000,2021-01-11,2021-01-15,LQD,C,141.0,54,0.0,0.0,4.07,NO,0.01,0.0,0.0,0.0,0.01,0.0,10,1610341200000000000,4,135.49,135.18,135.49,135.17,135.49,136.14,136.51,136.51,0.02,0.16,0.01,0.01,0.01
O:LQD210115C00150000,2021-01-11,2021-01-15,LQD,C,150.0,7,0.01,0.0,10.71,NO,0.0,0.0,0.0,0.0,0.01,0.0,6,1610341200000000000,4,135.49,135.18,135.49,135.17,135.49,136.14,136.51,136.51,0.02,0.35,0.0,0.0,0.01
O:LQD210122C00136000,2021-01-19,2021-01-22,LQD,C,136.0,3,0.12,0.16,-0.35,YES,0.14,0.1,0.12,0.09,0.16,0.12,3,1611032400000000000,3,136.09,136.38,136.48,136.05,136.48,135.7,135.91,135.91,0.02,,,0.14,0.12
O:LQD210122C00136500,2021-01-19,2021-01-22,LQD,C,136.5,22,0.06,0.08,0.01,NO,0.07,0.05,0.06,0.04,0.08,0.06,7,1611032400000000000,3,136.09,136.38,136.48,136.05,136.48,135.7,135.91,135.91,0.02,0.01,0.51,0.07,0.06
O:LQD210122C00137000,2021-01-19,2021-01-22,LQD,C,137.0,6,0.03,0.03,0.38,NO,0.02,0.02,0.02,0.01,0.03,0.02,5,1611032400000000000,3,136.09,136.38,136.48,136.05,136.48,135.7,135.91,135.91,0.02,0.03,0.12,0.02,0.02
O:LQD210122C00137500,2021-01-19,2021-01-22,LQD,C,137.5,4,0.01,0.01,0.75,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1611032400000000000,3,136.09,136.38,136.48,136.05,136.48,135.7,135.91,135.91,0.02,0.05,0.04,0.01,0.01
O:LQD210129C00135500,2021-01-25,2021-01-29,LQD,C,135.5,1,0.2,0.2,-0.63,YES,0.2,0.14,0.2,0.14,0.2,0.2,1,1611550800000000000,4,135.95,136.28,136.36,135.93,136.36,135.6,135.9,135.9,0.02,,,0.2,0.15
O:LQD210129C00136000,2021-01-25,2021-01-29,LQD,C,136.0,5,0.11,0.14,-0.27,YES,0.12,0.09,0.11,0.08,0.14,0.11,5,1611550800000000000,4,135.95,136.28,136.36,135.93,136.36,135.6,135.9,135.9,0.02,,,0.12,0.1
O:LQD210129C00136500,2021-01-25,2021-01-29,LQD,C,136.5,10,0.04,0.06,0.1,NO,0.05,0.04,0.04,0.03,0.06,0.04,4,1611550800000000000,4,135.95,136.28,136.36,135.93,136.36,135.6,135.9,135.9,0.02,0.02,0.33,0.05,0.04
O:LQD210129C00137000,2021-01-25,2021-01-29,LQD,C,137.0,9,0.04,0.02,0.47,NO,0.03,0.02,0.02,0.01,0.04,0.02,8,1611550800000000000,4,135.95,136.28,136.36,135.93,136.36,135.6,135.9,135.9,0.02,0.03,0.11,0.03,0.03
O:LQD210205C00135500,2021-02-01,2021-02-05,LQD,C,135.5,1,0.12,0.12,-0.15,YES,0.12,0.09,0.12,0.09,0.12,0.12,1,1612155600000000000,4,135.37,135.6,135.7,135.31,135.7,134.79,135.38,135.38,0.02,,,0.12,0.09
O:LQD210205C00136000,2021-02-01,2021-02-05,LQD,C,136.0,19,0.05,0.05,0.22,NO,0.05,0.04,0.05,0.04,0.06,0.05,5,1612155600000000000,4,135.37,135.6,135.7,135.31,135.7,134.79,135.38,135.38,0.02,0.03,0.24,0.05,0.04
O:LQD210205C00136500,2021-02-01,2021-02-05,LQD,C,136.5,10,0.02,0.02,0.59,NO,0.02,0.01,0.01,0.01,0.02,0.01,5,1612155600000000000,4,135.37,135.6,135.7,135.31,135.7,134.79,135.38,135.38,0.02,0.04,0.07,0.02,0.01
O:LQD210205C00137000,2021-02-01,2021-02-05,LQD,C,137.0,1,0.02,0.02,0.96,NO,0.02,0.01,0.02,0.01,0.02,0.02,1,1612155600000000000,4,135.37,135.6,135.7,135.31,135.7,134.79,135.38,135.38,0.02,0.05,0.05,0.02,0.01
O:LQD210205C00138000,2021-02-01,2021-02-05,LQD,C,138.0,1,0.02,0.02,1.7,NO,0.02,0.01,0.02,0.01,0.02,0.02,1,1612155600000000000,4,135.37,135.6,135.7,135.31,135.7,134.79,135.38,135.38,0.02,0.09,0.03,0.02,0.01
O:LQD210212C00134500,2021-02-08,2021-02-12,LQD,C,134.5,1,0.24,0.24,-0.67,YES,0.24,0.18,0.24,0.18,0.24,0.24,1,1612760400000000000,4,134.93,135.37,135.41,134.87,135.41,134.68,134.94,134.94,0.02,,,0.24,0.18
O:LQD210212C00135000,2021-02-08,2021-02-12,LQD,C,135.0,113,0.1,0.14,-0.3,YES,0.12,0.08,0.09,0.06,0.14,0.09,11,1612760400000000000,4,134.93,135.37,135.41,134.87,135.41,134.68,134.94,134.94,0.02,,,0.12,0.1
O:LQD210212C00135500,2021-02-08,2021-02-12,LQD,C,135.5,205,0.06,0.07,0.07,NO,0.05,0.04,0.04,0.03,0.07,0.04,17,1612760400000000000,4,134.93,135.37,135.41,134.87,135.41,134.68,134.94,134.94,0.02,0.01,0.38,0.05,0.05
O:LQD210212C00136000,2021-02-08,2021-02-12,LQD,C,136.0,15,0.01,0.02,0.44,NO,0.02,0.01,0.01,0.01,0.02,0.01,7,1612760400000000000,4,134.93,135.37,135.41,134.87,135.41,134.68,134.94,134.94,0.02,0.03,0.09,0.02,0.01
O:LQD210212C00136500,2021-02-08,2021-02-12,LQD,C,136.5,103,0.02,0.01,0.8,NO,0.02,0.01,0.01,0.01,0.02,0.01,3,1612760400000000000,4,134.93,135.37,135.41,134.87,135.41,134.68,134.94,134.94,0.02,0.05,0.06,0.02,0.01
O:LQD210212C00137000,2021-02-08,2021-02-12,LQD,C,137.0,101,0.01,0.01,1.17,NO,0.01,0.01,0.01,0.01,0.01,0.01,2,1612760400000000000,4,134.93,135.37,135.41,134.87,135.41,134.68,134.94,134.94,0.02,0.06,0.04,0.01,0.01
O:LQDA210219C00002500,2021-02-16,2021-02-19,LQDA,C,2.5,17,0.22,0.26,-98.14,YES,0.23,0.17,0.2,0.15,0.26,0.2,8,1613451600000000000,3,134.02,133.73,134.29,133.71,134.29,133.17,133.9,133.9,0.02,,,0.23,0.19
O:LQDA210219C00005000,2021-02-16,2021-02-19,LQDA,C,5.0,75,0.02,0.01,-96.28,YES,0.02,0.01,0.01,0.01,0.02,0.01,5,1613451600000000000,3,134.02,133.73,134.29,133.71,134.29,133.17,133.9,133.9,0.02,,,0.02,0.01
O:LQDT210219C00015000,2021-02-16,2021-02-19,LQDT,C,15.0,3,0.6,0.6,-88.83,YES,0.6,0.45,0.6,0.45,0.6,0.6,1,1613451600000000000,3,134.02,133.73,134.29,133.71,134.29,133.17,133.9,133.9,0.02,,,0.6,0.45
O:LQDT210219C00017500,2021-02-16,2021-02-19,LQDT,C,17.5,33,0.15,0.2,-86.97,YES,0.17,0.13,0.14,0.1,0.2,0.14,8,1613451600000000000,3,134.02,133.73,134.29,133.71,134.29,133.17,133.9,133.9,0.02,,,0.17,0.15
O:LQDT210219C00020000,2021-02-16,2021-02-19,LQDT,C,20.0,16,0.04,0.02,-85.11,YES,0.03,0.03,0.02,0.02,0.04,0.02,7,1613451600000000000,3,134.02,133.73,134.29,133.71,134.29,133.17,133.9,133.9,0.02,,,0.03,0.03
O:LQDT210219C00022500,2021-02-16,2021-02-19,LQDT,C,22.5,5,0.01,0.01,-83.25,YES,0.01,0.01,0.01,0.01,0.01,0.01,2,1613451600000000000,3,134.02,133.73,134.29,133.71,134.29,133.17,133.9,133.9,0.02,,,0.01,0.01
O:LQD210219C00133000,2021-02-16,2021-02-19,LQD,C,133.0,2,0.25,0.25,-0.96,YES,0.25,0.18,0.25,0.18,0.25,0.25,1,1613451600000000000,3,134.02,133.73,134.29,133.71,134.29,133.17,133.9,133.9,0.02,,,0.25,0.19
O:LQD210219C00134000,2021-02-16,2021-02-19,LQD,C,134.0,311,0.1,0.08,-0.22,YES,0.09,0.06,0.07,0.05,0.1,0.07,25,1613451600000000000,3,134.02,133.73,134.29,133.71,134.29,133.17,133.9,133.9,0.02,,,0.09,0.07
O:LQD210219C00135000,2021-02-16,2021-02-19,LQD,C,135.0,22,0.06,0.01,0.53,NO,0.04,0.03,0.01,0.01,0.06,0.01,8,1613451600000000000,3,134.02,133.73,134.29,133.71,134.29,133.17,133.9,133.9,0.02,0.05,0.12,0.04,0.04
O:LQD210226C00132000,2021-02-22,2021-02-26,LQD,C,132.0,3,0.3,0.19,-0.91,YES,0.24,0.18,0.19,0.14,0.3,0.19,2,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,,,0.24,0.23
O:LQD210226C00132500,2021-02-22,2021-02-26,LQD,C,132.5,2,0.12,0.12,-0.54,YES,0.12,0.09,0.12,0.09,0.12,0.12,1,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,,,0.12,0.09
O:LQD210226C00133000,2021-02-22,2021-02-26,LQD,C,133.0,13,0.14,0.14,-0.16,YES,0.14,0.1,0.13,0.1,0.14,0.13,4,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,,,0.14,0.11
O:LQD210226C00133500,2021-02-22,2021-02-26,LQD,C,133.5,14,0.08,0.03,0.21,NO,0.06,0.04,0.03,0.02,0.08,0.03,6,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,0.03,0.25,0.06,0.06
O:LQD210226C00134000,2021-02-22,2021-02-26,LQD,C,134.0,207,0.05,0.02,0.59,NO,0.04,0.03,0.02,0.02,0.05,0.02,20,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,0.05,0.12,0.04,0.04
O:LQD210226C00134500,2021-02-22,2021-02-26,LQD,C,134.5,83,0.04,0.01,0.96,NO,0.02,0.02,0.01,0.01,0.04,0.01,15,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,0.06,0.07,0.02,0.03
O:LQD210226C00135000,2021-02-22,2021-02-26,LQD,C,135.0,202,0.01,0.0,1.34,NO,0.01,0.01,0.0,0.0,0.01,0.0,42,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,0.06,0.02,0.01,0.01
O:LQD210226C00136000,2021-02-22,2021-02-26,LQD,C,136.0,1,0.01,0.01,2.09,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,0.1,0.02,0.01,0.01
O:LQD210226C00136500,2021-02-22,2021-02-26,LQD,C,136.5,1,0.02,0.02,2.46,NO,0.02,0.02,0.02,0.02,0.02,0.02,1,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,0.13,0.03,0.02,0.02
O:LQD210226C00137000,2021-02-22,2021-02-26,LQD,C,137.0,1,0.09,0.09,2.84,NO,0.09,0.07,0.09,0.07,0.09,0.09,1,1613970000000000000,4,132.94,132.34,133.22,132.25,133.22,132.27,132.32,132.32,0.02,0.19,0.08,0.09,0.07
O:LQD210305C00131500,2021-03-01,2021-03-05,LQD,C,131.5,1,0.24,0.24,-0.51,YES,0.24,0.18,0.24,0.18,0.24,0.24,1,1614574800000000000,4,131.64,132.13,132.17,131.64,132.17,129.76,129.93,129.93,0.02,,,0.24,0.18
O:LQD210305C00132000,2021-03-01,2021-03-05,LQD,C,132.0,16,0.17,0.18,-0.13,YES,0.17,0.13,0.16,0.12,0.18,0.16,6,1614574800000000000,4,131.64,132.13,132.17,131.64,132.17,129.76,129.93,129.93,0.02,,,0.17,0.14
O:LQD210305C00132500,2021-03-01,2021-03-05,LQD,C,132.5,15,0.1,0.1,0.25,NO,0.1,0.08,0.09,0.07,0.11,0.09,8,1614574800000000000,4,131.64,132.13,132.17,131.64,132.17,129.76,129.93,129.93,0.02,0.04,0.29,0.1,0.08
O:LQD210305C00133000,2021-03-01,2021-03-05,LQD,C,133.0,77,0.08,0.04,0.63,NO,0.06,0.04,0.04,0.03,0.08,0.04,20,1614574800000000000,4,131.64,132.13,132.17,131.64,132.17,129.76,129.93,129.93,0.02,0.06,0.15,0.06,0.06
O:LQD210305C00133500,2021-03-01,2021-03-05,LQD,C,133.5,461,0.03,0.02,1.01,NO,0.03,0.02,0.02,0.02,0.04,0.02,46,1614574800000000000,4,131.64,132.13,132.17,131.64,132.17,129.76,129.93,129.93,0.02,0.06,0.07,0.03,0.03
O:LQD210305C00134000,2021-03-01,2021-03-05,LQD,C,134.0,10,0.02,0.02,1.38,NO,0.02,0.02,0.02,0.02,0.02,0.02,1,1614574800000000000,4,131.64,132.13,132.17,131.64,132.17,129.76,129.93,129.93,0.02,0.08,0.05,0.02,0.02
O:LQD210305C00135000,2021-03-01,2021-03-05,LQD,C,135.0,1,0.0,0.0,2.14,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1614574800000000000,4,131.64,132.13,132.17,131.64,132.17,129.76,129.93,129.93,0.02,0.08,0.01,0.0,0.0
O:LQD210305C00137000,2021-03-01,2021-03-05,LQD,C,137.0,1,0.02,0.02,3.65,NO,0.02,0.02,0.02,0.02,0.02,0.02,1,1614574800000000000,4,131.64,132.13,132.17,131.64,132.17,129.76,129.93,129.93,0.02,0.17,0.02,0.02,0.02
O:LQD210312C00129000,2021-03-08,2021-03-12,LQD,C,129.0,28,0.17,0.14,-0.48,YES,0.15,0.12,0.14,0.1,0.17,0.14,3,1615179600000000000,4,129.53,128.55,129.62,128.52,129.62,128.71,129.29,129.29,0.02,,,0.15,0.13
O:LQD210312C00129500,2021-03-08,2021-03-12,LQD,C,129.5,2,0.11,0.11,-0.09,YES,0.11,0.08,0.11,0.08,0.11,0.11,1,1615179600000000000,4,129.53,128.55,129.62,128.52,129.62,128.71,129.29,129.29,0.02,,,0.11,0.08
O:LQD210312C00130000,2021-03-08,2021-03-12,LQD,C,130.0,8,0.05,0.03,0.29,NO,0.04,0.03,0.03,0.02,0.05,0.03,3,1615179600000000000,4,129.53,128.55,129.62,128.52,129.62,128.71,129.29,129.29,0.02,0.03,0.19,0.04,0.04
O:LQD210312C00130500,2021-03-08,2021-03-12,LQD,C,130.5,5,0.06,0.02,0.68,NO,0.04,0.03,0.02,0.02,0.06,0.02,3,1615179600000000000,4,129.53,128.55,129.62,128.52,129.62,128.71,129.29,129.29,0.02,0.05,0.12,0.04,0.05
O:LQD210312C00131500,2021-03-08,2021-03-12,LQD,C,131.5,1,0.02,0.02,1.45,NO,0.02,0.02,0.02,0.02,0.02,0.02,1,1615179600000000000,4,129.53,128.55,129.62,128.52,129.62,128.71,129.29,129.29,0.02,0.08,0.04,0.02,0.02
O:LQD210312C00136000,2021-03-08,2021-03-12,LQD,C,136.0,1,0.01,0.01,4.92,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1615179600000000000,4,129.53,128.55,129.62,128.52,129.62,128.71,129.29,129.29,0.02,0.2,0.01,0.01,0.01
O:LQD210312C00138000,2021-03-08,2021-03-12,LQD,C,138.0,1,0.0,0.0,6.47,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1615179600000000000,4,129.53,128.55,129.62,128.52,129.62,128.71,129.29,129.29,0.02,0.22,0.0,0.0,0.0
O:LQD210312C00138500,2021-03-08,2021-03-12,LQD,C,138.5,1,0.02,0.02,6.85,NO,0.02,0.02,0.02,0.02,0.02,0.02,1,1615179600000000000,4,129.53,128.55,129.62,128.52,129.62,128.71,129.29,129.29,0.02,0.29,0.01,0.02,0.02
O:LQDA210319C00002500,2021-03-15,2021-03-19,LQDA,C,2.5,11,0.11,0.12,-98.07,YES,0.12,0.09,0.11,0.09,0.12,0.11,4,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,,,0.12,0.09
O:LQDT210319C00015000,2021-03-15,2021-03-19,LQDT,C,15.0,4,1.23,1.23,-88.4,YES,1.23,0.95,1.23,0.95,1.23,1.23,1,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,,,1.23,0.95
O:LQDT210319C00017500,2021-03-15,2021-03-19,LQDT,C,17.5,6,0.55,0.65,-86.46,YES,0.6,0.46,0.54,0.42,0.66,0.54,5,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,,,0.6,0.51
O:LQDT210319C00020000,2021-03-15,2021-03-19,LQDT,C,20.0,60,0.16,0.15,-84.53,YES,0.17,0.13,0.14,0.11,0.2,0.14,14,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,,,0.17,0.15
O:LQDT210319C00022500,2021-03-15,2021-03-19,LQDT,C,22.5,39,0.02,0.01,-82.6,YES,0.02,0.01,0.01,0.01,0.02,0.01,5,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,,,0.02,0.02
O:LQD210319C00129000,2021-03-15,2021-03-19,LQD,C,129.0,80,0.2,0.2,-0.22,YES,0.2,0.15,0.2,0.15,0.2,0.2,1,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,,,0.2,0.15
O:LQD210319C00130000,2021-03-15,2021-03-19,LQD,C,130.0,27,0.08,0.07,0.56,NO,0.08,0.06,0.07,0.05,0.08,0.07,13,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,0.06,0.18,0.08,0.06
O:LQD210319C00131000,2021-03-15,2021-03-19,LQD,C,131.0,831,0.02,0.02,1.33,NO,0.02,0.02,0.02,0.01,0.02,0.02,31,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,0.07,0.05,0.02,0.02
O:LQD210319C00132000,2021-03-15,2021-03-19,LQD,C,132.0,1,0.02,0.02,2.1,NO,0.02,0.01,0.02,0.01,0.02,0.02,1,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,0.11,0.03,0.02,0.02
O:LQD210319C00137000,2021-03-15,2021-03-19,LQD,C,137.0,2,0.0,0.01,5.97,NO,0.01,0.0,0.0,0.0,0.01,0.0,2,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,0.22,0.01,0.01,0.01
O:LQD210319C00139000,2021-03-15,2021-03-19,LQD,C,139.0,1,0.0,0.0,7.52,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1615780800000000000,4,128.83,129.15,129.28,128.83,129.28,128.63,128.72,128.72,0.02,0.25,0.0,0.0,0.0
O:LQD210326C00128500,2021-03-22,2021-03-26,LQD,C,128.5,5,0.24,0.24,-0.74,YES,0.24,0.18,0.24,0.18,0.24,0.24,1,1616385600000000000,4,129.06,129.09,129.46,128.93,129.46,129.62,129.82,129.82,0.02,,,0.24,0.19
O:LQD210326C00129000,2021-03-22,2021-03-26,LQD,C,129.0,141,0.14,0.14,-0.36,YES,0.15,0.11,0.14,0.11,0.15,0.14,3,1616385600000000000,4,129.06,129.09,129.46,128.93,129.46,129.62,129.82,129.82,0.02,,,0.15,0.12
O:LQD210326C00129500,2021-03-22,2021-03-26,LQD,C,129.5,436,0.1,0.09,0.03,NO,0.09,0.07,0.08,0.06,0.1,0.08,52,1616385600000000000,4,129.06,129.09,129.46,128.93,129.46,129.62,129.82,129.82,0.02,0.02,0.48,0.09,0.08
O:LQD210326C00130000,2021-03-22,2021-03-26,LQD,C,130.0,4,0.05,0.06,0.42,NO,0.05,0.04,0.05,0.04,0.06,0.05,4,1616385600000000000,4,129.06,129.09,129.46,128.93,129.46,129.62,129.82,129.82,0.02,0.04,0.18,0.05,0.05
O:LQD210326C00130500,2021-03-22,2021-03-26,LQD,C,130.5,353,0.02,0.02,0.8,NO,0.02,0.01,0.0,0.0,0.03,0.0,55,1616385600000000000,4,129.06,129.09,129.46,128.93,129.46,129.62,129.82,129.82,0.02,0.05,0.06,0.02,0.02
O:LQD210401C00129000,2021-03-29,2021-04-01,LQD,C,129.0,2,0.15,0.15,-0.55,YES,0.15,0.11,0.15,0.11,0.15,0.15,1,1616990400000000000,3,129.66,129.31,129.71,129.11,129.71,130.61,130.65,130.65,0.02,,,0.15,0.12
O:LQD210401C00129500,2021-03-29,2021-04-01,LQD,C,129.5,1,0.11,0.11,-0.16,YES,0.11,0.08,0.11,0.08,0.11,0.11,1,1616990400000000000,3,129.66,129.31,129.71,129.11,129.71,130.61,130.65,130.65,0.02,,,0.11,0.08
O:LQD210401C00130000,2021-03-29,2021-04-01,LQD,C,130.0,178,0.04,0.02,0.22,NO,0.04,0.03,0.02,0.01,0.06,0.02,10,1616990400000000000,3,129.66,129.31,129.71,129.11,129.71,130.61,130.65,130.65,0.02,0.03,0.2,0.04,0.05
O:LQD210401C00130500,2021-03-29,2021-04-01,LQD,C,130.5,17,0.01,0.01,0.61,NO,0.01,0.01,0.01,0.01,0.01,0.01,2,1616990400000000000,3,129.66,129.31,129.71,129.11,129.71,130.61,130.65,130.65,0.02,0.04,0.06,0.01,0.01
O:LQD210401C00133000,2021-03-29,2021-04-01,LQD,C,133.0,1,0.01,0.01,2.54,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1616990400000000000,3,129.66,129.31,129.71,129.11,129.71,130.61,130.65,130.65,0.02,0.13,0.01,0.01,0.01
O:LQD210409C00129500,2021-04-05,2021-04-09,LQD,C,129.5,102,0.2,0.21,-0.61,YES,0.21,0.16,0.2,0.16,0.21,0.2,2,1617595200000000000,4,130.19,129.97,130.3,129.92,130.3,130.79,131.1,131.1,0.02,,,0.21,0.16
O:LQD210409C00130000,2021-04-05,2021-04-09,LQD,C,130.0,190,0.14,0.12,-0.23,YES,0.13,0.1,0.12,0.09,0.14,0.12,5,1617595200000000000,4,130.19,129.97,130.3,129.92,130.3,130.79,131.1,131.1,0.02,,,0.13,0.11
