ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility
O:XLK161216C00048000,2016-11-17,2016-12-16,XLK,C,48.0,265.0,0.34,0.45,-3.03,YES,0.45,0.94,0.34,0.71,0.46,0.34,40.0,1479358800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0041,
O:XLK161216C00049000,2016-11-17,2016-12-16,XLK,C,49.0,158.0,0.15,0.14,-1.01,YES,0.14,0.29,0.15,0.31,0.15,0.13,16.0,1479358800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0041,
O:XLK161216C00044000,2016-11-18,2016-12-16,XLK,C,44.0,60.0,3.45,3.4,-11.11,YES,3.4,7.73,3.45,7.84,3.45,3.4,18.0,1479445200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0041,
O:XLK161216C00045000,2016-11-18,2016-12-16,XLK,C,45.0,21.0,2.69,2.58,-9.09,YES,2.58,5.73,2.69,5.98,2.69,2.55,7.0,1479445200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0041,
O:XLK161216C00046000,2016-11-18,2016-12-16,XLK,C,46.0,1.0,1.86,1.86,-7.07,YES,1.86,4.04,1.86,4.04,1.86,1.86,1.0,1479445200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0041,
O:XLK161216C00047000,2016-11-18,2016-12-16,XLK,C,47.0,1454.0,0.96,0.95,-5.05,YES,0.95,2.02,0.96,2.04,1.1,0.91,52.0,1479445200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0041,
O:XLK161216C00048000,2016-11-18,2016-12-16,XLK,C,48.0,216.0,0.5,0.38,-3.03,YES,0.38,0.79,0.5,1.04,0.5,0.38,26.0,1479445200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0041,
O:XLK161216C00049000,2016-11-18,2016-12-16,XLK,C,49.0,28.0,0.15,0.12,-1.01,YES,0.12,0.24,0.15,0.31,0.17,0.11,9.0,1479445200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0041,
O:XLK170120C00041000,2016-12-19,2017-01-20,XLK,C,41.0,3.0,8.0,8.0,-17.17,YES,8.0,19.51,8.0,19.51,8.0,8.0,1.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00046000,2016-12-19,2017-01-20,XLK,C,46.0,245.0,2.83,3.01,-7.07,YES,3.01,6.54,2.83,6.15,3.15,2.83,17.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00047000,2016-12-19,2017-01-20,XLK,C,47.0,175.0,1.94,2.2,-5.05,YES,2.2,4.68,1.94,4.13,2.26,1.93,18.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048000,2016-12-19,2017-01-20,XLK,C,48.0,23.0,1.23,1.44,-3.03,YES,1.44,3.0,1.23,2.56,1.44,1.23,9.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048500,2016-12-19,2017-01-20,XLK,C,48.5,15.0,0.9,0.9,-2.02,YES,0.9,1.86,0.9,1.86,0.9,0.9,2.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00049000,2016-12-19,2017-01-20,XLK,C,49.0,160.0,0.6,0.68,-1.01,YES,0.68,1.39,0.6,1.22,0.75,0.55,22.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0618
O:XLK170120C00049500,2016-12-19,2017-01-20,XLK,C,49.5,12.0,0.46,0.47,-0.0,YES,0.47,0.95,0.46,0.93,0.47,0.46,2.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0784
O:XLK170120C00050000,2016-12-19,2017-01-20,XLK,C,50.0,446.0,0.25,0.27,1.01,NO,0.27,0.54,0.25,0.5,0.32,0.25,15.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.08
O:XLK170120C00050500,2016-12-19,2017-01-20,XLK,C,50.5,237.0,0.13,0.14,2.02,NO,0.14,0.28,0.13,0.26,0.17,0.13,13.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0809
O:XLK170120C00051000,2016-12-19,2017-01-20,XLK,C,51.0,489.0,0.08,0.09,3.03,NO,0.09,0.18,0.08,0.16,0.1,0.08,32.0,1482123600000000000,32.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00037000,2016-12-20,2017-01-20,XLK,C,37.0,1.0,11.8,11.8,-25.25,YES,11.8,31.89,11.8,31.89,11.8,11.8,1.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00041000,2016-12-20,2017-01-20,XLK,C,41.0,3.0,8.15,8.15,-17.17,YES,8.15,19.88,8.15,19.88,8.15,8.15,1.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00044000,2016-12-20,2017-01-20,XLK,C,44.0,5.0,5.1,5.1,-11.11,YES,5.1,11.59,5.1,11.59,5.1,5.1,1.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00046000,2016-12-20,2017-01-20,XLK,C,46.0,52.0,3.2,3.2,-7.07,YES,3.2,6.96,3.2,6.96,3.2,3.2,5.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00046500,2016-12-20,2017-01-20,XLK,C,46.5,3.0,2.79,2.79,-6.06,YES,2.79,6.0,2.79,6.0,2.79,2.79,1.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00047000,2016-12-20,2017-01-20,XLK,C,47.0,15.0,2.29,2.29,-5.05,YES,2.29,4.87,2.29,4.87,2.31,2.29,8.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048000,2016-12-20,2017-01-20,XLK,C,48.0,82.0,1.53,1.45,-3.03,YES,1.45,3.02,1.53,3.19,1.53,1.42,10.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048500,2016-12-20,2017-01-20,XLK,C,48.5,3.0,1.07,1.07,-2.02,YES,1.07,2.21,1.07,2.21,1.07,1.07,1.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0597
O:XLK170120C00049000,2016-12-20,2017-01-20,XLK,C,49.0,188.0,0.79,0.75,-1.01,YES,0.75,1.53,0.79,1.61,0.82,0.72,22.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0769
O:XLK170120C00049500,2016-12-20,2017-01-20,XLK,C,49.5,62.0,0.52,0.48,-0.0,YES,0.48,0.97,0.52,1.05,0.52,0.48,9.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0814
O:XLK170120C00050000,2016-12-20,2017-01-20,XLK,C,50.0,1078.0,0.32,0.29,1.01,NO,0.29,0.58,0.32,0.64,0.33,0.28,21.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0851
O:XLK170120C00050500,2016-12-20,2017-01-20,XLK,C,50.5,12.0,0.18,0.18,2.02,NO,0.18,0.36,0.18,0.36,0.18,0.18,1.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0915
O:XLK170120C00051000,2016-12-20,2017-01-20,XLK,C,51.0,716.0,0.09,0.09,3.03,NO,0.09,0.18,0.09,0.18,0.09,0.09,3.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00052000,2016-12-20,2017-01-20,XLK,C,52.0,50.0,0.02,0.02,5.05,NO,0.02,0.04,0.02,0.04,0.02,0.02,3.0,1482210000000000000,31.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00040000,2016-12-21,2017-01-20,XLK,C,40.0,48.0,9.0,9.05,-19.19,YES,9.05,22.62,9.0,22.5,9.05,9.0,5.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00046000,2016-12-21,2017-01-20,XLK,C,46.0,4.0,3.1,3.2,-7.07,YES,3.2,6.96,3.1,6.74,3.2,3.1,4.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00046500,2016-12-21,2017-01-20,XLK,C,46.5,10.0,2.71,2.71,-6.06,YES,2.71,5.83,2.71,5.83,2.71,2.71,2.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048000,2016-12-21,2017-01-20,XLK,C,48.0,26.0,1.46,1.38,-3.03,YES,1.38,2.88,1.46,3.04,1.46,1.37,3.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048500,2016-12-21,2017-01-20,XLK,C,48.5,70.0,1.0,1.02,-2.02,YES,1.02,2.1,1.0,2.06,1.02,1.0,6.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00049000,2016-12-21,2017-01-20,XLK,C,49.0,64.0,0.7,0.72,-1.01,YES,0.72,1.47,0.7,1.43,0.72,0.66,7.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0723
O:XLK170120C00049500,2016-12-21,2017-01-20,XLK,C,49.5,57.0,0.42,0.45,-0.0,YES,0.45,0.91,0.42,0.85,0.45,0.42,8.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0775
O:XLK170120C00050000,2016-12-21,2017-01-20,XLK,C,50.0,134.0,0.25,0.26,1.01,NO,0.26,0.52,0.25,0.5,0.26,0.25,14.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0809
O:XLK170120C00050500,2016-12-21,2017-01-20,XLK,C,50.5,30.0,0.14,0.14,2.02,NO,0.14,0.28,0.14,0.28,0.14,0.14,3.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0836
O:XLK170120C00051000,2016-12-21,2017-01-20,XLK,C,51.0,10.0,0.07,0.07,3.03,NO,0.07,0.14,0.07,0.14,0.07,0.07,1.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00053000,2016-12-21,2017-01-20,XLK,C,53.0,1.0,0.02,0.02,7.07,NO,0.02,0.04,0.02,0.04,0.02,0.02,1.0,1482296400000000000,30.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00035000,2016-12-22,2017-01-20,XLK,C,35.0,3.0,13.86,13.86,-29.29,YES,13.86,39.6,13.86,39.6,13.86,13.86,1.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00037000,2016-12-22,2017-01-20,XLK,C,37.0,47.0,11.87,11.87,-25.25,YES,11.87,32.08,11.87,32.08,11.87,11.87,3.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00039000,2016-12-22,2017-01-20,XLK,C,39.0,2.0,9.86,9.86,-21.21,YES,9.86,25.28,9.86,25.28,9.86,9.86,2.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00040000,2016-12-22,2017-01-20,XLK,C,40.0,23.0,8.85,8.85,-19.19,YES,8.85,22.12,8.85,22.12,8.85,8.85,1.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00045000,2016-12-22,2017-01-20,XLK,C,45.0,21.0,4.0,3.95,-9.09,YES,3.95,8.78,4.0,8.89,4.0,3.95,3.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00046000,2016-12-22,2017-01-20,XLK,C,46.0,3.0,2.98,3.03,-7.07,YES,3.03,6.59,2.98,6.48,3.03,2.98,2.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00047000,2016-12-22,2017-01-20,XLK,C,47.0,101.0,2.21,2.04,-5.05,YES,2.04,4.34,2.21,4.7,2.21,2.04,4.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048000,2016-12-22,2017-01-20,XLK,C,48.0,8.0,1.35,1.22,-3.03,YES,1.22,2.54,1.35,2.81,1.35,1.22,3.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048500,2016-12-22,2017-01-20,XLK,C,48.5,6.0,0.91,0.91,-2.02,YES,0.91,1.88,0.91,1.88,0.91,0.91,3.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00049000,2016-12-22,2017-01-20,XLK,C,49.0,139.0,0.63,0.61,-1.01,YES,0.61,1.24,0.63,1.29,0.68,0.6,13.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0495
O:XLK170120C00049500,2016-12-22,2017-01-20,XLK,C,49.5,14.0,0.43,0.39,-0.0,YES,0.39,0.79,0.43,0.87,0.44,0.39,3.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0682
O:XLK170120C00050000,2016-12-22,2017-01-20,XLK,C,50.0,447.0,0.25,0.22,1.01,NO,0.22,0.44,0.25,0.5,0.25,0.18,37.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0744
O:XLK170120C00050500,2016-12-22,2017-01-20,XLK,C,50.5,238.0,0.13,0.12,2.02,NO,0.12,0.24,0.13,0.26,0.13,0.12,14.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.08
O:XLK170120C00051000,2016-12-22,2017-01-20,XLK,C,51.0,213.0,0.08,0.05,3.03,NO,0.05,0.1,0.08,0.16,0.08,0.05,10.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00057000,2016-12-22,2017-01-20,XLK,C,57.0,2.0,0.02,0.02,15.15,NO,0.02,0.04,0.02,0.04,0.02,0.02,1.0,1482382800000000000,29.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00042000,2016-12-23,2017-01-20,XLK,C,42.0,17.0,6.89,6.87,-15.15,YES,6.87,16.36,6.89,16.4,6.89,6.87,9.0,1482469200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00046000,2016-12-23,2017-01-20,XLK,C,46.0,2.0,3.08,3.08,-7.07,YES,3.08,6.7,3.08,6.7,3.08,3.08,1.0,1482469200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00047000,2016-12-23,2017-01-20,XLK,C,47.0,2.0,2.19,2.05,-5.05,YES,2.05,4.36,2.19,4.66,2.19,2.05,2.0,1482469200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048000,2016-12-23,2017-01-20,XLK,C,48.0,7.0,1.32,1.21,-3.03,YES,1.21,2.52,1.32,2.75,1.33,1.21,4.0,1482469200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00048500,2016-12-23,2017-01-20,XLK,C,48.5,50.0,0.92,0.92,-2.02,YES,0.92,1.9,0.92,1.9,0.92,0.92,1.0,1482469200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
O:XLK170120C00049000,2016-12-23,2017-01-20,XLK,C,49.0,10.0,0.62,0.62,-1.01,YES,0.62,1.27,0.62,1.27,0.62,0.62,1.0,1482469200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.053
O:XLK170120C00050000,2016-12-23,2017-01-20,XLK,C,50.0,28.0,0.17,0.2,1.01,NO,0.2,0.4,0.17,0.34,0.21,0.17,3.0,1482469200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,0.0717
O:XLK170120C00050500,2016-12-23,2017-01-20,XLK,C,50.5,100.0,0.09,0.09,2.02,NO,0.09,0.18,0.09,0.18,0.09,0.09,7.0,1482469200000000000,28.0,Monthly,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.0054,
