ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:MSFT180112C00050000,2018-01-08,2018-01-12,MSFT,C,50.0,4.0,38.39,38.39,-43.36,YES,38.39,43.34,38.39,43.34,38.39,38.39,1.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,2.5413,0.9775,38.39,43.34
O:MSFT180112C00070000,2018-01-08,2018-01-12,MSFT,C,70.0,3.0,18.35,18.35,-20.71,YES,18.35,20.72,18.35,20.72,18.35,18.35,1.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,1.0644,0.9787,18.35,20.72
O:MSFT180112C00078500,2018-01-08,2018-01-12,MSFT,C,78.5,1.0,9.8,9.8,-11.08,YES,9.8,11.06,9.8,11.06,9.8,9.8,1.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.4494,0.9933,9.8,11.06
O:MSFT180112C00081500,2018-01-08,2018-01-12,MSFT,C,81.5,18.0,6.8,6.8,-7.68,YES,6.8,7.68,6.8,7.68,6.8,6.8,1.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.3172,0.9917,6.8,7.68
O:MSFT180112C00083000,2018-01-08,2018-01-12,MSFT,C,83.0,8.0,4.91,5.33,-5.98,YES,5.04,5.69,4.75,5.36,5.33,4.75,3.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.3211,0.9658,5.04,6.02
O:MSFT180112C00083500,2018-01-08,2018-01-12,MSFT,C,83.5,5.0,4.6,4.85,-5.41,YES,4.725,5.33,4.6,5.19,4.85,4.6,2.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.32,0.9505,4.725,5.48
O:MSFT180112C00084000,2018-01-08,2018-01-12,MSFT,C,84.0,13.0,4.1,4.33,-4.85,YES,4.17,4.71,3.75,4.23,4.59,3.75,8.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.2686,0.9607,4.17,5.18
O:MSFT180112C00084500,2018-01-08,2018-01-12,MSFT,C,84.5,38.0,3.65,3.25,-4.28,YES,3.45,3.89,3.25,3.67,3.65,3.25,4.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,,,3.45,4.12
O:MSFT180112C00085000,2018-01-08,2018-01-12,MSFT,C,85.0,52.0,3.1,3.11,-3.72,YES,2.96,3.34,2.75,3.1,3.17,2.75,8.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,,,2.96,3.58
O:MSFT180112C00085500,2018-01-08,2018-01-12,MSFT,C,85.5,29.0,2.68,2.8,-3.15,YES,2.835,3.2,2.68,3.03,2.99,2.68,7.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1414,0.9848,2.835,3.38
O:MSFT180112C00086000,2018-01-08,2018-01-12,MSFT,C,86.0,519.0,2.35,2.41,-2.58,YES,2.195,2.48,1.78,2.01,2.61,1.78,23.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.2148,0.8768,2.195,2.95
O:MSFT180112C00086500,2018-01-08,2018-01-12,MSFT,C,86.5,94.0,1.72,1.83,-2.02,YES,1.745,1.97,1.41,1.59,2.08,1.41,27.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.132,0.9303,1.745,2.35
O:MSFT180112C00087000,2018-01-08,2018-01-12,MSFT,C,87.0,816.0,1.68,1.45,-1.45,YES,1.355,1.53,0.99,1.12,1.72,0.99,76.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1616,0.8062,1.355,1.94
O:MSFT180112C00087500,2018-01-08,2018-01-12,MSFT,C,87.5,275.0,1.04,1.1,-0.88,YES,0.99,1.12,0.7,0.79,1.28,0.7,64.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1702,0.6907,0.99,1.45
O:MSFT180112C00088000,2018-01-08,2018-01-12,MSFT,C,88.0,850.0,0.83,0.71,-0.32,YES,0.69,0.78,0.43,0.49,0.95,0.43,132.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1496,0.5812,0.69,1.07
O:MSFT180112C00088500,2018-01-08,2018-01-12,MSFT,C,88.5,1041.0,0.49,0.45,0.25,YES,0.455,0.51,0.26,0.29,0.65,0.26,112.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1482,0.4371,0.455,0.73
O:MSFT180112C00089000,2018-01-08,2018-01-12,MSFT,C,89.0,861.0,0.19,0.27,0.82,YES,0.29,0.33,0.15,0.17,0.43,0.15,93.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1494,0.3025,0.29,0.49
O:MSFT180112C00089500,2018-01-08,2018-01-12,MSFT,C,89.5,1291.0,0.16,0.15,1.38,YES,0.1699999999999999,0.19,0.09,0.1,0.25,0.09,82.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1502,0.1919,0.1699999999999999,0.28
O:MSFT180112C00090000,2018-01-08,2018-01-12,MSFT,C,90.0,625.0,0.16,0.09,1.95,NO,0.11,0.12,0.06,0.07,0.16,0.06,30.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1579,0.1218,0.11,0.18
O:MSFT180112C00090500,2018-01-08,2018-01-12,MSFT,C,90.5,118.0,0.05,0.08,2.51,NO,0.055,0.06,0.03,0.03,0.08,0.03,11.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1831,0.0973,0.055,0.09
O:MSFT180112C00091000,2018-01-08,2018-01-12,MSFT,C,91.0,36.0,0.03,0.04,3.08,NO,0.04,0.05,0.03,0.03,0.05,0.03,6.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.1809,0.0544,0.04,0.06
O:MSFT180112C00092000,2018-01-08,2018-01-12,MSFT,C,92.0,50.0,0.02,0.02,4.21,NO,0.02,0.02,0.02,0.02,0.02,0.02,1.0,1515387600000000000,4.0,Weekly,88.2,88.28,88.58,87.6,88.58,89.6,89.78,89.78,0.0141,0.2042,0.0265,0.02,0.02
