ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:AMD170106C00007500,2017-01-03,2017-01-06,AMD,C,7.5,2,0.94,0.94,-35.62,YES,0.94,8.07,0.94,8.07,0.94,0.94,1,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.94,8.07,,
O:AMD170106C00009000,2017-01-03,2017-01-06,AMD,C,9.0,67,0.54,0.64,-22.75,YES,0.59,5.06,0.54,4.64,0.64,0.54,4,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.59,5.49,,
O:AMD170106C00010000,2017-01-03,2017-01-06,AMD,C,10.0,8,0.32,0.32,-14.16,YES,0.34,2.92,0.32,2.75,0.36,0.32,3,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.34,3.09,,
O:AMD170106C00010500,2017-01-03,2017-01-06,AMD,C,10.5,252,0.28,0.21,-9.87,YES,0.23,1.97,0.18,1.55,0.28,0.18,21,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.23,2.4,,
O:AMD170106C00011000,2017-01-03,2017-01-06,AMD,C,11.0,1156,0.1,0.14,-5.58,YES,0.15,1.29,0.1,0.86,0.2,0.1,94,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.15,1.72,,
O:AMD170106C00011500,2017-01-03,2017-01-06,AMD,C,11.5,4745,0.07,0.07,-1.29,NO,0.08,0.64,0.04,0.34,0.11,0.04,295,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.08,0.94,,
O:AMD170106C00012000,2017-01-03,2017-01-06,AMD,C,12.0,5611,0.02,0.03,3.0,NO,0.04,0.34,0.02,0.17,0.06,0.02,299,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.04,0.52,0.3293,0.1576
O:AMD170106C00012500,2017-01-03,2017-01-06,AMD,C,12.5,2131,0.02,0.01,7.3,NO,0.01,0.09,0.0,0.0,0.02,0.0,76,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.01,0.17,0.4648,0.0454
O:AMD170106C00013000,2017-01-03,2017-01-06,AMD,C,13.0,250,0.01,0.0,11.59,NO,0.0,0.04,0.0,0.0,0.01,0.0,7,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.0,0.09,,
O:AMD170106C00013500,2017-01-03,2017-01-06,AMD,C,13.5,101,0.0,0.0,15.88,NO,0.0,0.0,0.0,0.0,0.0,0.0,3,1483419600000000000,3,11.42,11.43,11.65,11.02,11.65,11.32,11.49,11.49,0.0065,0.0,0.0,,
O:AMD170113C00007000,2017-01-09,2017-01-13,AMD,C,7.0,10,1.16,1.16,-39.86,YES,1.16,9.97,1.16,9.97,1.16,1.16,1,1483938000000000000,4,11.37,11.49,11.64,11.31,11.64,10.58,10.87,10.87,0.0065,1.16,9.97,,
