ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:AMD190111C00012500,2019-01-07,2019-01-11,AMD,C,12.5,2,1.76,1.94,-39.56,YES,1.85,8.95,1.76,8.51,1.94,1.76,2,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,1.85,9.38,,
O:AMD190111C00014000,2019-01-07,2019-01-11,AMD,C,14.0,17,1.38,1.66,-32.3,YES,1.52,7.35,1.38,6.67,1.66,1.38,5,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,1.52,8.03,,
O:AMD190111C00015000,2019-01-07,2019-01-11,AMD,C,15.0,7,1.35,1.41,-27.47,YES,1.38,6.67,1.35,6.53,1.41,1.35,4,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,1.38,6.82,,
O:AMD190111C00015500,2019-01-07,2019-01-11,AMD,C,15.5,6,0.96,1.21,-25.05,YES,1.08,5.25,0.96,4.64,1.21,0.96,4,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,1.08,5.85,,
O:AMD190111C00016000,2019-01-07,2019-01-11,AMD,C,16.0,118,0.86,1.14,-22.63,YES,0.98,4.76,0.81,3.92,1.16,0.81,20,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.98,5.61,,
O:AMD190111C00016500,2019-01-07,2019-01-11,AMD,C,16.5,318,0.72,0.99,-20.21,YES,0.84,4.04,0.68,3.29,0.99,0.68,29,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.84,4.79,,
O:AMD190111C00017000,2019-01-07,2019-01-11,AMD,C,17.0,721,0.58,0.91,-17.79,YES,0.74,3.55,0.56,2.71,0.91,0.56,78,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.74,4.4,,
O:AMD190111C00017500,2019-01-07,2019-01-11,AMD,C,17.5,308,0.49,0.79,-15.38,YES,0.62,3.02,0.45,2.18,0.8,0.45,86,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.62,3.87,,
O:AMD190111C00018000,2019-01-07,2019-01-11,AMD,C,18.0,1982,0.45,0.68,-12.96,YES,0.52,2.54,0.36,1.74,0.69,0.36,227,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.52,3.34,,
O:AMD190111C00018500,2019-01-07,2019-01-11,AMD,C,18.5,3115,0.35,0.56,-10.54,YES,0.43,2.08,0.28,1.35,0.58,0.28,261,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.43,2.8,,
O:AMD190111C00019000,2019-01-07,2019-01-11,AMD,C,19.0,5785,0.26,0.46,-8.12,YES,0.34,1.67,0.21,1.02,0.48,0.21,687,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.34,2.32,,
O:AMD190111C00019500,2019-01-07,2019-01-11,AMD,C,19.5,6239,0.19,0.38,-5.71,YES,0.27,1.31,0.15,0.73,0.39,0.15,846,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.27,1.89,,
O:AMD190111C00020000,2019-01-07,2019-01-11,AMD,C,20.0,14834,0.14,0.29,-3.29,YES,0.2,0.97,0.1,0.48,0.3,0.1,1738,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.2,1.45,,
O:AMD190111C00020500,2019-01-07,2019-01-11,AMD,C,20.5,9138,0.1,0.22,-0.87,NO,0.16,0.75,0.07,0.34,0.24,0.07,999,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.16,1.16,0.118,0.765
O:AMD190111C00021000,2019-01-07,2019-01-11,AMD,C,21.0,9927,0.05,0.16,1.55,NO,0.11,0.56,0.05,0.24,0.18,0.05,1107,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.11,0.87,0.3339,0.3266
O:AMD190111C00021500,2019-01-07,2019-01-11,AMD,C,21.5,8876,0.04,0.12,3.97,NO,0.08,0.36,0.03,0.15,0.12,0.03,756,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.08,0.58,0.4575,0.2032
O:AMD190111C00022000,2019-01-07,2019-01-11,AMD,C,22.0,7889,0.03,0.08,6.38,NO,0.06,0.27,0.02,0.1,0.09,0.02,869,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.06,0.44,0.531,0.128
O:AMD190111C00022500,2019-01-07,2019-01-11,AMD,C,22.5,2796,0.02,0.06,8.8,NO,0.03,0.17,0.01,0.05,0.06,0.01,265,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.03,0.29,0.6087,0.0883
O:AMD190111C00023000,2019-01-07,2019-01-11,AMD,C,23.0,3396,0.01,0.04,11.22,NO,0.02,0.12,0.01,0.05,0.04,0.01,275,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.02,0.19,0.6574,0.0576
O:AMD190111C00023500,2019-01-07,2019-01-11,AMD,C,23.5,1730,0.01,0.02,13.64,NO,0.01,0.05,0.0,0.0,0.02,0.0,121,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.01,0.1,0.664,0.0307
O:AMD190111C00024000,2019-01-07,2019-01-11,AMD,C,24.0,554,0.04,0.02,16.05,NO,0.02,0.12,0.01,0.05,0.04,0.01,91,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.02,0.19,0.7521,0.027
O:AMD190111C00024500,2019-01-07,2019-01-11,AMD,C,24.5,171,0.0,0.01,18.47,NO,0.0,0.02,0.0,0.0,0.01,0.0,25,1546837200000000000,4,19.44,20.57,20.68,19.0,20.68,20.27,20.35,20.35,0.024,0.0,0.05,0.7523,0.0143
