ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:UBER210108C00040000,2021-01-04,2021-01-08,UBER,C,40.0,5,2.56,2.8,76.45,YES,2.68,5.12,2.56,4.89,2.8,2.56,2,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,2.68,5.35,,
O:UBER210108C00042000,2021-01-04,2021-01-08,UBER,C,42.0,4,2.06,2.06,80.28,YES,2.06,3.94,2.06,3.94,2.06,2.06,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,2.06,3.94,,
O:UBER210108C00043000,2021-01-04,2021-01-08,UBER,C,43.0,1,1.7,1.7,82.19,YES,1.7,3.25,1.7,3.25,1.7,1.7,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,1.7,3.25,,
O:UBER210108C00045000,2021-01-04,2021-01-08,UBER,C,45.0,21,1.56,1.56,86.01,YES,1.42,2.7,1.27,2.43,1.56,1.27,4,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,1.42,2.98,,
O:UBER210108C00045500,2021-01-04,2021-01-08,UBER,C,45.5,1,1.35,1.35,86.96,YES,1.35,2.58,1.35,2.58,1.35,1.35,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,1.35,2.58,,
O:UBER210108C00046000,2021-01-04,2021-01-08,UBER,C,46.0,2,1.24,1.24,87.92,YES,1.24,2.37,1.24,2.37,1.24,1.24,1,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,1.24,2.37,,
O:UBER210108C00047000,2021-01-04,2021-01-08,UBER,C,47.0,30,1.19,1.04,89.83,YES,1.12,2.13,1.04,1.99,1.19,1.04,5,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,1.12,2.27,,
O:UBER210108C00048000,2021-01-04,2021-01-08,UBER,C,48.0,17,0.66,0.8,91.74,YES,0.77,1.47,0.66,1.26,0.88,0.66,6,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.77,1.68,,
O:UBER210108C00048500,2021-01-04,2021-01-08,UBER,C,48.5,39,0.82,0.7,92.7,YES,0.67,1.28,0.52,0.99,0.82,0.52,21,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.67,1.57,,
O:UBER210108C00049000,2021-01-04,2021-01-08,UBER,C,49.0,99,0.67,0.63,93.65,YES,0.56,1.06,0.44,0.84,0.67,0.44,43,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.56,1.28,,
O:UBER210108C00049500,2021-01-04,2021-01-08,UBER,C,49.5,173,0.72,0.54,94.61,YES,0.55,1.06,0.36,0.69,0.75,0.36,76,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.55,1.43,,
O:UBER210108C00050000,2021-01-04,2021-01-08,UBER,C,50.0,523,0.54,0.48,95.57,YES,0.42,0.79,0.29,0.55,0.54,0.29,115,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.42,1.03,,
O:UBER210108C00050500,2021-01-04,2021-01-08,UBER,C,50.5,464,0.51,0.4,96.52,YES,0.38,0.72,0.24,0.46,0.51,0.24,147,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.38,0.97,,
O:UBER210108C00051000,2021-01-04,2021-01-08,UBER,C,51.0,1308,0.44,0.32,97.48,YES,0.34,0.66,0.19,0.36,0.5,0.19,264,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.34,0.96,,
O:UBER210108C00051500,2021-01-04,2021-01-08,UBER,C,51.5,886,0.37,0.26,98.43,YES,0.27,0.52,0.15,0.29,0.39,0.15,224,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.27,0.75,,
O:UBER210108C00052000,2021-01-04,2021-01-08,UBER,C,52.0,930,0.32,0.2,99.39,YES,0.23,0.44,0.12,0.23,0.34,0.12,227,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.23,0.65,,
O:UBER210108C00052500,2021-01-04,2021-01-08,UBER,C,52.5,470,0.26,0.16,100.34,YES,0.18,0.35,0.09,0.17,0.28,0.09,159,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.18,0.54,0.1092,0.3801
O:UBER210108C00053000,2021-01-04,2021-01-08,UBER,C,53.0,1933,0.19,0.13,101.3,YES,0.15,0.29,0.07,0.13,0.23,0.07,306,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.15,0.44,0.171,0.2328
O:UBER210108C00053500,2021-01-04,2021-01-08,UBER,C,53.5,278,0.16,0.1,102.26,YES,0.12,0.22,0.06,0.11,0.17,0.06,88,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.12,0.32,0.2142,0.1574
O:UBER210108C00054000,2021-01-04,2021-01-08,UBER,C,54.0,666,0.13,0.07,103.21,YES,0.09,0.17,0.04,0.08,0.14,0.04,173,1609736400000000000,4,Weekly,52.22,51.14,52.32,49.64,52.32,53.28,54.79,54.79,0.0009,0.09,0.27,0.2434,0.1052
