ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:CRM180105C00090000,2018-01-02,2018-01-05,CRM,C,90.0,11,3.54,3.54,-14.04,YES,3.54,3.38,3.54,3.38,3.54,3.54,1,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,3.54,3.38
O:CRM180105C00099000,2018-01-02,2018-01-05,CRM,C,99.0,10,1.38,1.38,-5.44,YES,1.38,1.32,1.38,1.32,1.38,1.38,1,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,1.38,1.32
O:CRM180105C00100000,2018-01-02,2018-01-05,CRM,C,100.0,3,1.15,1.15,-4.49,YES,1.15,1.1,1.15,1.1,1.15,1.15,1,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,1.15,1.1
O:CRM180105C00102000,2018-01-02,2018-01-05,CRM,C,102.0,18,0.52,0.63,-2.58,YES,0.55,0.52,0.46,0.44,0.63,0.46,4,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,0.55,0.6
O:CRM180105C00103000,2018-01-02,2018-01-05,CRM,C,103.0,129,0.14,0.33,-1.62,YES,0.3,0.28,0.14,0.13,0.45,0.14,22,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,0.3,0.43
O:CRM180105C00104000,2018-01-02,2018-01-05,CRM,C,104.0,175,0.07,0.22,-0.67,YES,0.16,0.15,0.07,0.07,0.25,0.07,26,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,0.16,0.24
O:CRM180105C00105000,2018-01-02,2018-01-05,CRM,C,105.0,1041,0.06,0.1,0.29,NO,0.1,0.1,0.06,0.06,0.14,0.06,52,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,0.1,0.13
O:CRM180105C00106000,2018-01-02,2018-01-05,CRM,C,106.0,247,0.04,0.04,1.24,NO,0.04,0.04,0.03,0.03,0.06,0.03,20,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,0.04,0.06
O:CRM180105C00107000,2018-01-02,2018-01-05,CRM,C,107.0,121,0.01,0.02,2.2,NO,0.02,0.01,0.01,0.01,0.02,0.01,3,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,0.02,0.02
O:CRM180105C00108000,2018-01-02,2018-01-05,CRM,C,108.0,10,0.02,0.01,3.15,NO,0.01,0.01,0.0,0.0,0.02,0.0,4,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,0.01,0.02
O:CRM180105C00109000,2018-01-02,2018-01-05,CRM,C,109.0,2,0.01,0.01,4.11,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,0.01,0.01
O:CRM180105C00111000,2018-01-02,2018-01-05,CRM,C,111.0,1,0.01,0.01,6.02,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1514869200000000000,3,102.88,104.41,104.7,102.27,104.7,108.1,108.3,108.3,0.0141,0.01,0.01
O:CRM180112C00103000,2018-01-08,2018-01-12,CRM,C,103.0,1,1.44,1.44,-5.63,YES,1.44,1.32,1.44,1.32,1.44,1.44,1,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,1.44,1.32
O:CRM180112C00104000,2018-01-08,2018-01-12,CRM,C,104.0,9,1.0,1.21,-4.71,YES,1.12,1.02,1.0,0.92,1.23,1.0,3,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,1.12,1.13
O:CRM180112C00105000,2018-01-08,2018-01-12,CRM,C,105.0,6,0.79,1.05,-3.79,YES,0.92,0.84,0.79,0.72,1.05,0.79,2,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.92,0.96
O:CRM180112C00106000,2018-01-08,2018-01-12,CRM,C,106.0,78,0.5,0.74,-2.88,YES,0.62,0.57,0.5,0.46,0.74,0.5,7,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.62,0.68
O:CRM180112C00107000,2018-01-08,2018-01-12,CRM,C,107.0,13,0.4,0.52,-1.96,YES,0.46,0.42,0.4,0.37,0.52,0.4,4,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.46,0.48
O:CRM180112C00108000,2018-01-08,2018-01-12,CRM,C,108.0,124,0.2,0.3,-1.04,YES,0.29,0.27,0.2,0.18,0.38,0.2,20,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.29,0.35
O:CRM180112C00109000,2018-01-08,2018-01-12,CRM,C,109.0,142,0.12,0.18,-0.13,YES,0.18,0.16,0.12,0.11,0.23,0.12,37,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.18,0.21
O:CRM180112C00110000,2018-01-08,2018-01-12,CRM,C,110.0,128,0.07,0.08,0.79,NO,0.08,0.08,0.06,0.05,0.11,0.06,28,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.08,0.1
O:CRM180112C00111000,2018-01-08,2018-01-12,CRM,C,111.0,2204,0.02,0.04,1.7,NO,0.04,0.04,0.02,0.02,0.06,0.02,23,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.04,0.05
O:CRM180112C00112000,2018-01-08,2018-01-12,CRM,C,112.0,27,0.02,0.02,2.62,NO,0.02,0.02,0.02,0.02,0.02,0.02,2,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.02,0.02
O:CRM180112C00113000,2018-01-08,2018-01-12,CRM,C,113.0,1,0.02,0.02,3.54,NO,0.02,0.02,0.02,0.02,0.02,0.02,1,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.02,0.02
O:CRM180112C00116000,2018-01-08,2018-01-12,CRM,C,116.0,103,0.01,0.0,6.29,NO,0.0,0.0,0.0,0.0,0.01,0.0,5,1515387600000000000,4,108.0,108.86,109.14,107.57,109.14,110.24,110.71,110.71,0.0141,0.0,0.01
O:CRM180119C00040000,2018-01-16,2018-01-19,CRM,C,40.0,1,17.75,17.75,-64.11,YES,17.75,15.93,17.75,15.93,17.75,17.75,1,1516078800000000000,3,110.85,108.89,111.44,108.23,111.44,111.93,112.4,112.4,0.0141,17.75,15.93
O:CRM180119C00060000,2018-01-16,2018-01-19,CRM,C,60.0,1,12.72,12.72,-46.16,YES,12.72,11.41,12.72,11.41,12.72,12.72,1,1516078800000000000,3,110.85,108.89,111.44,108.23,111.44,111.93,112.4,112.4,0.0141,12.72,11.41
