ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:CRM190111C00110000,2019-01-07,2019-01-11,CRM,C,110.0,4,7.58,7.58,-23.29,YES,7.58,5.29,7.58,5.29,7.58,7.58,1,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,7.58,5.29,,
O:CRM190111C00128000,2019-01-07,2019-01-11,CRM,C,128.0,5,3.3,3.59,-10.73,YES,3.44,2.4,3.3,2.3,3.59,3.3,3,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,3.44,2.5,,
O:CRM190111C00129000,2019-01-07,2019-01-11,CRM,C,129.0,7,3.48,3.31,-10.04,YES,3.39,2.36,3.3,2.3,3.48,3.3,5,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,3.39,2.43,,
O:CRM190111C00130000,2019-01-07,2019-01-11,CRM,C,130.0,13,2.72,3.1,-9.34,YES,2.99,2.08,2.72,1.9,3.25,2.72,8,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,2.99,2.27,,
O:CRM190111C00131000,2019-01-07,2019-01-11,CRM,C,131.0,6,2.29,2.58,-8.64,YES,2.44,1.7,2.29,1.6,2.58,2.29,2,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,2.44,1.8,,
O:CRM190111C00132000,2019-01-07,2019-01-11,CRM,C,132.0,11,2.45,2.58,-7.94,YES,2.58,1.8,2.45,1.71,2.72,2.45,6,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,2.58,1.9,,
O:CRM190111C00133000,2019-01-07,2019-01-11,CRM,C,133.0,50,2.09,2.3,-7.25,YES,2.34,1.63,2.09,1.46,2.59,2.09,12,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,2.34,1.81,,
O:CRM190111C00134000,2019-01-07,2019-01-11,CRM,C,134.0,15,2.1,2.09,-6.55,YES,2.16,1.51,2.0,1.39,2.33,2.0,10,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,2.16,1.62,,
O:CRM190111C00135000,2019-01-07,2019-01-11,CRM,C,135.0,71,1.56,1.92,-5.85,YES,1.75,1.22,1.38,0.96,2.12,1.38,18,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,1.75,1.48,,
O:CRM190111C00136000,2019-01-07,2019-01-11,CRM,C,136.0,46,1.44,1.69,-5.15,YES,1.66,1.16,1.44,1.0,1.89,1.44,12,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,1.66,1.32,,
O:CRM190111C00137000,2019-01-07,2019-01-11,CRM,C,137.0,55,1.0,1.41,-4.46,YES,1.34,0.94,1.0,0.7,1.69,1.0,24,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,1.34,1.18,,
O:CRM190111C00138000,2019-01-07,2019-01-11,CRM,C,138.0,339,1.08,1.3,-3.76,YES,1.19,0.83,0.84,0.59,1.54,0.84,49,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,1.19,1.07,,
O:CRM190111C00139000,2019-01-07,2019-01-11,CRM,C,139.0,101,0.78,1.1,-3.06,YES,1.03,0.72,0.76,0.53,1.3,0.76,30,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,1.03,0.91,,
O:CRM190111C00140000,2019-01-07,2019-01-11,CRM,C,140.0,751,0.79,0.96,-2.36,YES,0.88,0.61,0.56,0.39,1.19,0.56,174,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,0.88,0.83,,
O:CRM190111C00141000,2019-01-07,2019-01-11,CRM,C,141.0,96,0.63,0.78,-1.67,YES,0.73,0.51,0.51,0.36,0.95,0.51,45,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,0.73,0.66,,
O:CRM190111C00142000,2019-01-07,2019-01-11,CRM,C,142.0,617,0.52,0.66,-0.97,YES,0.64,0.45,0.44,0.31,0.85,0.44,151,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,0.64,0.59,,
O:CRM190111C00143000,2019-01-07,2019-01-11,CRM,C,143.0,455,0.41,0.52,-0.27,YES,0.52,0.36,0.3,0.21,0.74,0.3,91,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,0.52,0.52,0.0418,0.7516
O:CRM190111C00144000,2019-01-07,2019-01-11,CRM,C,144.0,153,0.25,0.41,0.43,YES,0.42,0.29,0.25,0.17,0.58,0.25,39,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,0.42,0.4,0.1095,0.362
O:CRM190111C00145000,2019-01-07,2019-01-11,CRM,C,145.0,976,0.32,0.31,1.12,YES,0.34,0.24,0.16,0.11,0.53,0.16,218,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,0.34,0.37,0.1465,0.2362
O:CRM190111C00146000,2019-01-07,2019-01-11,CRM,C,146.0,247,0.2,0.25,1.82,YES,0.25,0.17,0.12,0.08,0.38,0.12,55,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,0.25,0.27,0.1793,0.1694
O:CRM190111C00147000,2019-01-07,2019-01-11,CRM,C,147.0,380,0.11,0.18,2.52,YES,0.2,0.14,0.11,0.08,0.3,0.11,131,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,0.2,0.21,0.2002,0.1181
O:CRM190111C00148000,2019-01-07,2019-01-11,CRM,C,148.0,78,0.14,0.12,3.22,YES,0.17,0.12,0.12,0.08,0.22,0.12,14,1546837200000000000,4,141.02,142.22,143.39,138.79,143.39,147.55,148.03,148.03,0.024,0.17,0.15,0.2142,0.0792
