ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:QCOM180105C00060000,2018-01-02,2018-01-05,QCOM,C,60.0,1,1.3,1.3,-8.16,YES,1.3,1.99,1.3,1.99,1.3,1.3,1,1514869200000000000,3,64.38,65.2,65.33,64.17,65.33,66.47,66.6,66.6,0.0141,1.3,1.99,,
O:QCOM180105C00064000,2018-01-02,2018-01-05,QCOM,C,64.0,12,0.18,0.32,-2.04,YES,0.25,0.38,0.18,0.28,0.32,0.18,6,1514869200000000000,3,64.38,65.2,65.33,64.17,65.33,66.47,66.6,66.6,0.0141,0.25,0.49,,
O:QCOM180105C00064500,2018-01-02,2018-01-05,QCOM,C,64.5,786,0.14,0.22,-1.27,YES,0.16,0.25,0.11,0.17,0.22,0.11,177,1514869200000000000,3,64.38,65.2,65.33,64.17,65.33,66.47,66.6,66.6,0.0141,0.16,0.34,,
O:QCOM180105C00065000,2018-01-02,2018-01-05,QCOM,C,65.0,3379,0.06,0.14,-0.51,YES,0.1,0.15,0.06,0.09,0.14,0.06,323,1514869200000000000,3,64.38,65.2,65.33,64.17,65.33,66.47,66.6,66.6,0.0141,0.1,0.21,,
O:QCOM180105C00065500,2018-01-02,2018-01-05,QCOM,C,65.5,313,0.04,0.08,0.26,YES,0.06,0.09,0.04,0.06,0.08,0.04,37,1514869200000000000,3,64.38,65.2,65.33,64.17,65.33,66.47,66.6,66.6,0.0141,0.06,0.12,0.0622,0.3289
O:QCOM180105C00066000,2018-01-02,2018-01-05,QCOM,C,66.0,1616,0.02,0.05,1.03,YES,0.04,0.05,0.02,0.03,0.05,0.02,117,1514869200000000000,3,64.38,65.2,65.33,64.17,65.33,66.47,66.6,66.6,0.0141,0.04,0.08,0.1076,0.1494
O:QCOM180105C00066500,2018-01-02,2018-01-05,QCOM,C,66.5,126,0.02,0.02,1.79,YES,0.02,0.02,0.01,0.02,0.02,0.01,13,1514869200000000000,3,64.38,65.2,65.33,64.17,65.33,66.47,66.6,66.6,0.0141,0.02,0.03,0.1261,0.0607
O:QCOM180105C00067000,2018-01-02,2018-01-05,QCOM,C,67.0,112,0.01,0.01,2.56,NO,0.01,0.02,0.01,0.02,0.01,0.01,10,1514869200000000000,3,64.38,65.2,65.33,64.17,65.33,66.47,66.6,66.6,0.0141,0.01,0.02,0.1467,0.029
O:QCOM180105C00068000,2018-01-02,2018-01-05,QCOM,C,68.0,172,0.01,0.01,4.09,NO,0.0,0.01,0.0,0.0,0.01,0.0,14,1514869200000000000,3,64.38,65.2,65.33,64.17,65.33,66.47,66.6,66.6,0.0141,0.0,0.02,0.2161,0.0203
O:QCOM180112C00062000,2018-01-08,2018-01-12,QCOM,C,62.0,3,1.06,1.06,-6.81,YES,1.06,1.59,1.06,1.59,1.06,1.06,2,1515387600000000000,4,66.25,66.27,66.53,65.94,66.53,65.38,65.9,65.9,0.0141,1.06,1.59,,
O:QCOM180112C00065000,2018-01-08,2018-01-12,QCOM,C,65.0,5,0.33,0.33,-2.3,YES,0.33,0.5,0.33,0.5,0.33,0.33,1,1515387600000000000,4,66.25,66.27,66.53,65.94,66.53,65.38,65.9,65.9,0.0141,0.33,0.5,,
O:QCOM180112C00065500,2018-01-08,2018-01-12,QCOM,C,65.5,5,0.29,0.26,-1.55,YES,0.28,0.41,0.26,0.39,0.29,0.26,2,1515387600000000000,4,66.25,66.27,66.53,65.94,66.53,65.38,65.9,65.9,0.0141,0.28,0.44,,
O:QCOM180112C00066000,2018-01-08,2018-01-12,QCOM,C,66.0,297,0.21,0.17,-0.8,NO,0.19,0.29,0.17,0.26,0.21,0.17,11,1515387600000000000,4,66.25,66.27,66.53,65.94,66.53,65.38,65.9,65.9,0.0141,0.19,0.32,,
O:QCOM180112C00066500,2018-01-08,2018-01-12,QCOM,C,66.5,267,0.16,0.1,-0.05,NO,0.13,0.2,0.1,0.15,0.16,0.1,28,1515387600000000000,4,66.25,66.27,66.53,65.94,66.53,65.38,65.9,65.9,0.0141,0.13,0.24,0.0282,0.5808
O:QCOM180112C00067000,2018-01-08,2018-01-12,QCOM,C,67.0,564,0.08,0.06,0.71,NO,0.08,0.13,0.06,0.09,0.11,0.06,83,1515387600000000000,4,66.25,66.27,66.53,65.94,66.53,65.38,65.9,65.9,0.0141,0.08,0.17,0.0776,0.1974
O:QCOM180112C00067500,2018-01-08,2018-01-12,QCOM,C,67.5,77,0.06,0.05,1.46,NO,0.06,0.08,0.05,0.08,0.06,0.05,15,1515387600000000000,4,66.25,66.27,66.53,65.94,66.53,65.38,65.9,65.9,0.0141,0.06,0.09,0.1177,0.1213
O:QCOM180112C00068000,2018-01-08,2018-01-12,QCOM,C,68.0,146,0.04,0.02,2.21,NO,0.04,0.05,0.02,0.03,0.05,0.02,33,1515387600000000000,4,66.25,66.27,66.53,65.94,66.53,65.38,65.9,65.9,0.0141,0.04,0.08,0.128,0.052
