ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:QCOM160108C00048000,2016-01-04,2016-01-08,QCOM,C,48.0,27,0.34,0.5,,NO,0.42,,0.34,,0.5,0.34,7,1451883600000000000,4,,,,,,,,,0.0034,0.42,
O:QCOM160108C00048500,2016-01-04,2016-01-08,QCOM,C,48.5,9,0.27,0.31,,NO,0.29,,0.27,,0.31,0.27,2,1451883600000000000,4,,,,,,,,,0.0034,0.29,
O:QCOM160108C00049000,2016-01-04,2016-01-08,QCOM,C,49.0,63,0.19,0.3,,NO,0.24,,0.18,,0.3,0.18,10,1451883600000000000,4,,,,,,,,,0.0034,0.24,
O:QCOM160108C00049500,2016-01-04,2016-01-08,QCOM,C,49.5,187,0.14,0.23,,NO,0.18,,0.12,,0.23,0.12,14,1451883600000000000,4,,,,,,,,,0.0034,0.18,
O:QCOM160108C00050000,2016-01-04,2016-01-08,QCOM,C,50.0,1020,0.09,0.16,,NO,0.13,,0.08,,0.18,0.08,71,1451883600000000000,4,,,,,,,,,0.0034,0.13,
O:QCOM160108C00050500,2016-01-04,2016-01-08,QCOM,C,50.5,334,0.03,0.11,,NO,0.08,,0.03,,0.12,0.03,33,1451883600000000000,4,,,,,,,,,0.0034,0.08,
O:QCOM160108C00051000,2016-01-04,2016-01-08,QCOM,C,51.0,173,0.04,0.07,,NO,0.06,,0.04,,0.07,0.04,19,1451883600000000000,4,,,,,,,,,0.0034,0.06,
O:QCOM160108C00051500,2016-01-04,2016-01-08,QCOM,C,51.5,224,0.02,0.04,,NO,0.04,,0.02,,0.05,0.02,17,1451883600000000000,4,,,,,,,,,0.0034,0.04,
O:QCOM160108C00052000,2016-01-04,2016-01-08,QCOM,C,52.0,24,0.02,0.03,,NO,0.02,,0.02,,0.03,0.02,4,1451883600000000000,4,,,,,,,,,0.0034,0.02,
O:QCOM160108C00054000,2016-01-04,2016-01-08,QCOM,C,54.0,14,0.01,0.0,,NO,0.0,,0.0,,0.01,0.0,3,1451883600000000000,4,,,,,,,,,0.0034,0.0,
O:QCOM160108C00055500,2016-01-04,2016-01-08,QCOM,C,55.5,5,0.01,0.01,,NO,0.01,,0.01,,0.01,0.01,1,1451883600000000000,4,,,,,,,,,0.0034,0.01,
O:QCOM160115C00038000,2016-01-11,2016-01-15,QCOM,C,38.0,5,1.97,1.97,-18.33,YES,1.97,4.23,1.97,4.23,1.97,1.97,1,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,1.97,4.23
O:QCOM160115C00040000,2016-01-11,2016-01-15,QCOM,C,40.0,30,1.59,1.59,-14.03,YES,1.59,3.42,1.59,3.42,1.59,1.59,1,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,1.59,3.42
O:QCOM160115C00042500,2016-01-11,2016-01-15,QCOM,C,42.5,6,0.78,0.78,-8.66,YES,0.78,1.68,0.78,1.68,0.78,0.78,1,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,0.78,1.68
O:QCOM160115C00044000,2016-01-11,2016-01-15,QCOM,C,44.0,4,0.48,0.48,-5.44,YES,0.48,1.03,0.48,1.03,0.48,0.48,2,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,0.48,1.03
O:QCOM160115C00044500,2016-01-11,2016-01-15,QCOM,C,44.5,18,0.34,0.35,-4.36,YES,0.34,0.74,0.34,0.73,0.35,0.34,3,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,0.34,0.75
O:QCOM160115C00045000,2016-01-11,2016-01-15,QCOM,C,45.0,57,0.46,0.28,-3.29,YES,0.36,0.77,0.26,0.56,0.46,0.26,11,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,0.36,0.99
O:QCOM160115C00045500,2016-01-11,2016-01-15,QCOM,C,45.5,31,0.3,0.2,-2.21,YES,0.28,0.59,0.2,0.43,0.35,0.2,6,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,0.28,0.75
O:QCOM160115C00046000,2016-01-11,2016-01-15,QCOM,C,46.0,183,0.26,0.17,-1.14,YES,0.19,0.41,0.12,0.26,0.26,0.12,50,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,0.19,0.56
O:QCOM160115C00046500,2016-01-11,2016-01-15,QCOM,C,46.5,180,0.16,0.13,-0.06,YES,0.14,0.31,0.09,0.19,0.2,0.09,34,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,0.14,0.43
O:QCOM160115C00047000,2016-01-11,2016-01-15,QCOM,C,47.0,541,0.14,0.08,1.01,YES,0.1,0.2,0.05,0.11,0.14,0.05,58,1452488400000000000,4,46.36,46.07,46.53,45.33,46.53,45.82,46.51,46.51,0.0034,0.1,0.3
