ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry
O:KO230113C00058000,2023-01-09,2023-01-13,KO,C,58.0,1,1.35,1.35,1.35,1.35,1,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00059000,2023-01-09,2023-01-13,KO,C,59.0,1,0.96,0.96,0.96,0.96,1,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00060000,2023-01-09,2023-01-13,KO,C,60.0,36,0.88,0.73,0.88,0.73,7,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00061000,2023-01-09,2023-01-13,KO,C,61.0,12,0.61,0.45,0.62,0.45,8,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00062000,2023-01-09,2023-01-13,KO,C,62.0,35,0.38,0.26,0.43,0.26,13,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00062500,2023-01-09,2023-01-13,KO,C,62.5,179,0.32,0.18,0.36,0.16,33,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00063000,2023-01-09,2023-01-13,KO,C,63.0,639,0.2,0.11,0.26,0.1,173,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00064000,2023-01-09,2023-01-13,KO,C,64.0,1892,0.08,0.03,0.1,0.03,492,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00065000,2023-01-09,2023-01-13,KO,C,65.0,1208,0.02,0.01,0.03,0.01,176,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00066000,2023-01-09,2023-01-13,KO,C,66.0,199,0.0,0.0,0.01,0.0,54,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00067000,2023-01-09,2023-01-13,KO,C,67.0,5,0.01,0.0,0.01,0.0,5,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00070000,2023-01-09,2023-01-13,KO,C,70.0,30,0.0,0.0,0.0,0.0,4,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00074000,2023-01-09,2023-01-13,KO,C,74.0,96,0.01,0.0,0.01,0.0,32,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00075000,2023-01-09,2023-01-13,KO,C,75.0,96,0.01,0.0,0.01,0.0,32,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KO230113C00076000,2023-01-09,2023-01-13,KO,C,76.0,1,0.0,0.0,0.0,0.0,1,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
O:KODK230113C00002500,2023-01-09,2023-01-13,KODK,C,2.5,2,0.25,0.24,0.25,0.24,2,1673240400000000000,4,63.3,62.61,63.72,62.58,63.72,61.43,61.46,61.46
