ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:AVGO220107C00610000,2022-01-03,2022-01-07,AVGO,C,61.0,8,15.12,15.09,-9.19,YES,15.1,22.49,15.09,22.47,15.12,15.09,6,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,15.1,22.51,4.4322,0.4903
O:AVGO220107C00615000,2022-01-03,2022-01-07,AVGO,C,61.5,2,12.4,12.4,-8.44,YES,12.4,18.46,12.4,18.46,12.4,12.4,1,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,12.4,18.46,3.4792,0.5239
O:AVGO220107C00620000,2022-01-03,2022-01-07,AVGO,C,62.0,1,11.08,11.08,-7.7,YES,11.08,16.5,11.08,16.5,11.08,11.08,1,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,11.08,16.5,3.0689,0.5353
O:AVGO220107C00630000,2022-01-03,2022-01-07,AVGO,C,63.0,5,10.12,8.78,-6.21,YES,9.45,14.07,8.78,13.07,10.12,8.78,3,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,9.45,15.07,2.3919,0.552
O:AVGO220107C00640000,2022-01-03,2022-01-07,AVGO,C,64.0,27,6.81,6.04,-4.72,NO,6.42,9.57,6.04,8.99,6.81,6.04,4,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,6.42,10.14,1.5605,0.5848
O:AVGO220107C00645000,2022-01-03,2022-01-07,AVGO,C,64.5,24,5.82,4.89,-3.97,NO,5.36,7.97,4.89,7.28,5.82,4.89,9,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,5.36,8.66,1.2335,0.5986
O:AVGO220107C00650000,2022-01-03,2022-01-07,AVGO,C,65.0,8,4.25,3.85,-3.23,NO,4.05,6.03,3.85,5.73,4.25,3.85,3,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,4.05,6.33,0.9509,0.6103
O:AVGO220107C00652500,2022-01-03,2022-01-07,AVGO,C,65.25,4,4.14,3.3,-2.86,NO,3.72,5.54,3.3,4.91,4.14,3.3,4,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,3.72,6.16,0.7988,0.6198
O:AVGO220107C00655000,2022-01-03,2022-01-07,AVGO,C,65.5,54,4.35,2.89,-2.49,NO,3.54,5.26,2.72,4.05,4.35,2.72,11,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,3.54,6.48,0.701,0.6204
O:AVGO220107C00657500,2022-01-03,2022-01-07,AVGO,C,65.75,1,2.4,2.4,-2.11,NO,2.4,3.57,2.4,3.57,2.4,2.4,1,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,2.4,3.57,0.5729,0.628
O:AVGO220107C00660000,2022-01-03,2022-01-07,AVGO,C,66.0,27,3.12,2.0,-1.74,NO,2.56,3.81,2.0,2.98,3.12,2.0,14,1641186000000000000,4,66.63,66.33,67.17,66.12,67.17,61.92,63.99,63.99,0.0008,2.56,4.64,0.4797,0.6274
