ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:AVGO190111C00215000,2019-01-07,2019-01-11,AVGO,C,21.5,4,4.97,4.97,-10.49,YES,4.97,20.69,4.97,20.69,4.97,4.97,1,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,4.97,20.69,3.7802,0.533
O:AVGO190111C00220000,2019-01-07,2019-01-11,AVGO,C,22.0,3,3.7,3.7,-8.41,YES,3.7,15.4,3.7,15.4,3.7,3.7,1,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,3.7,15.4,2.6754,0.5693
O:AVGO190111C00222500,2019-01-07,2019-01-11,AVGO,C,22.25,33,2.55,2.92,-7.37,YES,2.72,11.32,2.52,10.49,2.92,2.52,16,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,2.72,12.15,1.9729,0.6059
O:AVGO190111C00225000,2019-01-07,2019-01-11,AVGO,C,22.5,7,2.15,2.75,-6.33,YES,2.45,10.2,2.15,8.95,2.75,2.15,5,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,2.45,11.45,1.9498,0.5869
O:AVGO190111C00227500,2019-01-07,2019-01-11,AVGO,C,22.75,40,2.11,2.21,-5.29,YES,2.13,8.89,2.06,8.57,2.21,2.06,5,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,2.13,9.2,1.5234,0.6035
O:AVGO190111C00230000,2019-01-07,2019-01-11,AVGO,C,23.0,55,1.75,2.58,-4.25,YES,1.92,7.97,1.25,5.2,2.58,1.25,20,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,1.92,10.74,2.0678,0.5372
O:AVGO190111C00232500,2019-01-07,2019-01-11,AVGO,C,23.25,58,0.96,2.15,-3.21,YES,1.58,6.58,0.96,4.0,2.2,0.96,12,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,1.58,9.16,1.76,0.5343
O:AVGO190111C00235000,2019-01-07,2019-01-11,AVGO,C,23.5,242,1.05,1.5,-2.16,YES,1.24,5.16,0.7,2.91,1.78,0.7,61,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,1.24,7.41,1.2294,0.5429
O:AVGO190111C00237500,2019-01-07,2019-01-11,AVGO,C,23.75,171,0.75,1.05,-1.12,YES,0.88,3.64,0.45,1.87,1.3,0.45,56,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,0.88,5.41,0.9079,0.5296
O:AVGO190111C00240000,2019-01-07,2019-01-11,AVGO,C,24.0,429,0.52,0.71,-0.08,YES,0.67,2.79,0.32,1.33,1.02,0.32,107,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,0.67,4.25,0.6951,0.4915
O:AVGO190111C00242500,2019-01-07,2019-01-11,AVGO,C,24.25,175,0.44,0.51,0.96,YES,0.45,1.87,0.21,0.87,0.69,0.21,36,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,0.45,2.87,0.6107,0.4298
O:AVGO190111C00245000,2019-01-07,2019-01-11,AVGO,C,24.5,326,0.25,0.32,2.0,YES,0.28,1.19,0.1,0.42,0.47,0.1,44,1546837200000000000,4,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,0.28,1.96,0.5164,0.3489
