ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:INTC190111C00042000,2019-01-07,2019-01-11,INTC,C,42.0,28,1.35,1.38,-12.5,YES,1.42,2.95,1.35,2.81,1.48,1.35,3,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,1.42,3.08,,
O:INTC190111C00043000,2019-01-07,2019-01-11,INTC,C,43.0,10,1.04,1.2,-10.42,YES,1.12,2.33,1.04,2.17,1.2,1.04,3,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,1.12,2.5,,
O:INTC190111C00043500,2019-01-07,2019-01-11,INTC,C,43.5,6,0.89,0.89,-9.38,YES,0.89,1.85,0.89,1.85,0.89,0.89,2,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,0.89,1.85,,
O:INTC190111C00044500,2019-01-07,2019-01-11,INTC,C,44.5,30,0.71,0.71,-7.29,YES,0.71,1.48,0.71,1.48,0.71,0.71,3,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,0.71,1.48,,
O:INTC190111C00045000,2019-01-07,2019-01-11,INTC,C,45.0,45,0.55,0.72,-6.25,YES,0.62,1.3,0.52,1.08,0.73,0.52,15,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,0.62,1.52,,
O:INTC190111C00045500,2019-01-07,2019-01-11,INTC,C,45.5,29,0.48,0.57,-5.21,YES,0.52,1.09,0.48,1.0,0.57,0.48,8,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,0.52,1.19,,
O:INTC190111C00046000,2019-01-07,2019-01-11,INTC,C,46.0,76,0.36,0.45,-4.17,YES,0.43,0.9,0.34,0.71,0.52,0.34,19,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,0.43,1.08,,
O:INTC190111C00046500,2019-01-07,2019-01-11,INTC,C,46.5,80,0.28,0.38,-3.12,YES,0.32,0.68,0.26,0.54,0.39,0.26,18,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,0.32,0.81,,
O:INTC190111C00047000,2019-01-07,2019-01-11,INTC,C,47.0,1357,0.26,0.26,-2.08,YES,0.26,0.54,0.18,0.38,0.34,0.18,115,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,0.26,0.71,,
O:INTC190111C00047500,2019-01-07,2019-01-11,INTC,C,47.5,1081,0.19,0.19,-1.04,YES,0.2,0.41,0.13,0.27,0.26,0.13,140,1546837200000000000,4,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,0.2,0.54,,
