ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:INTC170106C00034500,2017-01-03,2017-01-06,INTC,C,34.5,35,0.5,0.5,-6.58,YES,0.48,1.3,0.46,1.25,0.5,0.46,5,1483419600000000000,3,36.61,36.6,36.93,36.27,36.93,36.48,36.68,36.68,0.0065,0.48,1.35,,
O:INTC170106C00035000,2017-01-03,2017-01-06,INTC,C,35.0,37,0.4,0.36,-5.23,YES,0.38,1.02,0.35,0.95,0.4,0.35,6,1483419600000000000,3,36.61,36.6,36.93,36.27,36.93,36.48,36.68,36.68,0.0065,0.38,1.08,,
O:INTC170106C00035500,2017-01-03,2017-01-06,INTC,C,35.5,2,0.24,0.24,-3.87,YES,0.24,0.65,0.24,0.65,0.24,0.24,1,1483419600000000000,3,36.61,36.6,36.93,36.27,36.93,36.48,36.68,36.68,0.0065,0.24,0.65,,
O:INTC170106C00036000,2017-01-03,2017-01-06,INTC,C,36.0,307,0.2,0.16,-2.52,YES,0.18,0.47,0.11,0.3,0.24,0.11,25,1483419600000000000,3,36.61,36.6,36.93,36.27,36.93,36.48,36.68,36.68,0.0065,0.18,0.65,,
O:INTC170106C00036500,2017-01-03,2017-01-06,INTC,C,36.5,748,0.07,0.08,-1.16,YES,0.1,0.26,0.05,0.14,0.14,0.05,88,1483419600000000000,3,36.61,36.6,36.93,36.27,36.93,36.48,36.68,36.68,0.0065,0.1,0.38,,
O:INTC170106C00037000,2017-01-03,2017-01-06,INTC,C,37.0,1383,0.04,0.02,0.19,NO,0.03,0.09,0.01,0.03,0.06,0.01,140,1483419600000000000,3,36.61,36.6,36.93,36.27,36.93,36.48,36.68,36.68,0.0065,0.03,0.16,0.0346,0.2783
O:INTC170106C00037500,2017-01-03,2017-01-06,INTC,C,37.5,533,0.01,0.0,1.54,NO,0.01,0.03,0.0,0.0,0.02,0.0,19,1483419600000000000,3,36.61,36.6,36.93,36.27,36.93,36.48,36.68,36.68,0.0065,0.01,0.05,0.1096605367919145,0.0617514558124193
O:INTC170106C00038000,2017-01-03,2017-01-06,INTC,C,38.0,172,0.0,0.0,2.9,NO,0.0,0.01,0.0,0.0,0.01,0.0,4,1483419600000000000,3,36.61,36.6,36.93,36.27,36.93,36.48,36.68,36.68,0.0065,0.0,0.03,,
O:INTC170113C00034500,2017-01-09,2017-01-13,INTC,C,34.5,21,0.56,0.54,-6.45,YES,0.55,1.5,0.54,1.46,0.57,0.54,8,1483938000000000000,4,36.48,36.61,36.88,36.48,36.88,36.79,36.86,36.86,0.0065,0.55,1.55,,
O:INTC170113C00035000,2017-01-09,2017-01-13,INTC,C,35.0,20,0.44,0.44,-5.1,YES,0.45,1.22,0.44,1.19,0.46,0.44,7,1483938000000000000,4,36.48,36.61,36.88,36.48,36.88,36.79,36.86,36.86,0.0065,0.45,1.25,,
