ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:MRK230106C00090000,2023-01-03,2023-01-06,MRK,C,90.0,2,5.1,5.1,-19.06,YES,5.1,4.59,5.1,4.59,5.1,5.1,2,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,5.1,4.59,,
O:MRK230106C00099000,2023-01-03,2023-01-06,MRK,C,99.0,1,2.84,2.84,-10.97,YES,2.84,2.55,2.84,2.55,2.84,2.84,1,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,2.84,2.55,,
O:MRK230106C00100000,2023-01-03,2023-01-06,MRK,C,100.0,23,2.55,2.65,-10.07,YES,2.58,2.32,2.51,2.26,2.65,2.51,4,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,2.58,2.38,,
O:MRK230106C00101000,2023-01-03,2023-01-06,MRK,C,101.0,14,2.33,2.33,-9.17,YES,2.33,2.1,2.33,2.1,2.33,2.33,6,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,2.33,2.1,,
O:MRK230106C00105000,2023-01-03,2023-01-06,MRK,C,105.0,5,1.42,1.36,-5.58,YES,1.39,1.25,1.36,1.22,1.42,1.36,4,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,1.39,1.28,,
O:MRK230106C00106000,2023-01-03,2023-01-06,MRK,C,106.0,1,1.17,1.17,-4.68,YES,1.17,1.05,1.17,1.05,1.17,1.17,1,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,1.17,1.05,,
O:MRK230106C00107000,2023-01-03,2023-01-06,MRK,C,107.0,2,0.92,0.85,-3.78,YES,0.88,0.8,0.85,0.76,0.92,0.85,2,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.88,0.83,,
O:MRK230106C00108000,2023-01-03,2023-01-06,MRK,C,108.0,8,0.71,0.71,-2.88,YES,0.71,0.64,0.7,0.63,0.72,0.7,7,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.71,0.65,,
O:MRK230106C00109000,2023-01-03,2023-01-06,MRK,C,109.0,24,0.52,0.5,-1.98,YES,0.43,0.39,0.34,0.31,0.52,0.34,17,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.43,0.47,,
O:MRK230106C00110000,2023-01-03,2023-01-06,MRK,C,110.0,120,0.34,0.39,-1.08,YES,0.3,0.27,0.22,0.2,0.39,0.22,28,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.3,0.35,,
O:MRK230106C00111000,2023-01-03,2023-01-06,MRK,C,111.0,409,0.21,0.24,-0.18,YES,0.18,0.17,0.12,0.11,0.25,0.12,69,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.18,0.22,0.0107,0.9867
O:MRK230106C00112000,2023-01-03,2023-01-06,MRK,C,112.0,262,0.1,0.13,0.72,YES,0.09,0.08,0.05,0.04,0.13,0.05,71,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.09,0.12,0.0992,0.2231
O:MRK230106C00113000,2023-01-03,2023-01-06,MRK,C,113.0,301,0.04,0.06,1.62,YES,0.04,0.04,0.02,0.02,0.06,0.02,56,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.04,0.05,0.1323,0.0942
O:MRK230106C00114000,2023-01-03,2023-01-06,MRK,C,114.0,66,0.02,0.03,2.52,YES,0.02,0.02,0.02,0.02,0.03,0.02,23,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.02,0.03,0.1594,0.0442
O:MRK230106C00115000,2023-01-03,2023-01-06,MRK,C,115.0,78,0.01,0.01,3.42,YES,0.01,0.01,0.01,0.01,0.01,0.01,14,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.01,0.01,0.171,0.0157
O:MRK230106C00116000,2023-01-03,2023-01-06,MRK,C,116.0,26,0.0,0.0,4.32,NO,0.0,0.0,0.0,0.0,0.01,0.0,16,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.0,0.01,,
O:MRK230106C00118000,2023-01-03,2023-01-06,MRK,C,118.0,6,0.0,0.0,6.12,NO,0.0,0.0,0.0,0.0,0.0,0.0,3,1672722000000000000,3,110.41,111.14,111.2,109.49,111.2,114.84,115.49,115.49,0.0433,0.0,0.0,,
