ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:MRK200110C00088000,2020-01-06,2020-01-10,MRK,C,88.0,5,0.81,0.88,-0.6,NO,0.84,0.95,0.81,0.91,0.88,0.81,3,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.84,0.99,0.1536,0.6465
O:MRK200110C00089500,2020-01-06,2020-01-10,MRK,C,89.5,23,0.55,0.55,1.1,NO,0.56,0.63,0.55,0.62,0.57,0.55,7,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.56,0.64,0.2562,0.3396
O:MRK200110C00090000,2020-01-06,2020-01-10,MRK,C,90.0,25,0.41,0.46,1.66,NO,0.44,0.49,0.41,0.46,0.46,0.41,11,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.44,0.52,0.2757,0.2813
O:MRK200110C00091000,2020-01-06,2020-01-10,MRK,C,91.0,249,0.25,0.22,2.79,NO,0.24,0.27,0.22,0.25,0.26,0.22,19,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.24,0.29,0.268,0.1614
O:MRK200110C00091500,2020-01-06,2020-01-10,MRK,C,91.5,116,0.17,0.16,3.35,NO,0.18,0.2,0.16,0.18,0.19,0.16,19,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.18,0.21,0.2729,0.1224
O:MRK200110C00092000,2020-01-06,2020-01-10,MRK,C,92.0,119,0.1,0.1,3.92,NO,0.11,0.12,0.09,0.1,0.13,0.09,34,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.11,0.15,0.2678,0.0839
O:MRK200110C00092500,2020-01-06,2020-01-10,MRK,C,92.5,52,0.07,0.06,4.48,NO,0.06,0.07,0.06,0.07,0.07,0.06,14,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.06,0.08,0.2633,0.0549
O:MRK200110C00093000,2020-01-06,2020-01-10,MRK,C,93.0,26,0.04,0.03,5.05,NO,0.04,0.04,0.03,0.03,0.04,0.03,9,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.04,0.05,0.2531,0.031
O:MRK200110C00094000,2020-01-06,2020-01-10,MRK,C,94.0,18,0.01,0.01,6.18,NO,0.01,0.01,0.01,0.01,0.01,0.01,6,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.01,0.01,0.2529,0.0116
O:MRK200110C00095000,2020-01-06,2020-01-10,MRK,C,95.0,14,0.0,0.01,7.31,NO,0.0,0.01,0.0,0.0,0.01,0.0,3,1578286800000000000,4,88.04,88.44,88.53,87.81,88.53,86.4,86.96,86.96,0.0155,0.0,0.01,0.2912,0.0101
O:MRK200117C00055000,2020-01-13,2020-01-17,MRK,C,55.0,20,8.46,8.46,-36.42,YES,8.46,9.78,8.46,9.78,8.46,8.46,1,1578891600000000000,4,86.39,86.38,86.5,85.91,86.5,87.79,88.43,88.43,0.0155,8.46,9.78,,
O:MRK200117C00065000,2020-01-13,2020-01-17,MRK,C,65.0,8,6.08,6.08,-24.86,YES,6.08,7.03,6.08,7.03,6.08,6.08,1,1578891600000000000,4,86.39,86.38,86.5,85.91,86.5,87.79,88.43,88.43,0.0155,6.08,7.03,,
