ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:MRK180105C00052000,2018-01-02,2018-01-05,MRK,C,52.0,2,1.04,1.04,-5.04,YES,1.04,1.9,1.04,1.9,1.04,1.04,1,1514869200000000000,3,54.61,54.26,54.76,54.09,54.76,55.0,55.39,55.39,0.0141,1.04,1.9,,
O:MRK180105C00054500,2018-01-02,2018-01-05,MRK,C,54.5,10,0.56,0.56,-0.47,YES,0.56,1.02,0.56,1.02,0.56,0.56,1,1514869200000000000,3,54.61,54.26,54.76,54.09,54.76,55.0,55.39,55.39,0.0141,0.56,1.02,0.2092,0.5978
O:MRK180105C00055000,2018-01-02,2018-01-05,MRK,C,55.0,11,0.44,0.33,0.44,YES,0.38,0.7,0.33,0.6,0.44,0.33,3,1514869200000000000,3,54.61,54.26,54.76,54.09,54.76,55.0,55.39,55.39,0.0141,0.38,0.8,0.2201,0.4117
O:MRK180105C00055500,2018-01-02,2018-01-05,MRK,C,55.5,200,0.19,0.18,1.35,NO,0.18,0.34,0.18,0.33,0.19,0.18,4,1514869200000000000,3,54.61,54.26,54.76,54.09,54.76,55.0,55.39,55.39,0.0141,0.18,0.35,0.2287,0.2571
O:MRK180105C00056000,2018-01-02,2018-01-05,MRK,C,56.0,33,0.14,0.1,2.26,NO,0.14,0.26,0.1,0.18,0.18,0.1,9,1514869200000000000,3,54.61,54.26,54.76,54.09,54.76,55.0,55.39,55.39,0.0141,0.14,0.33,0.2434,0.1538
O:MRK180105C00056500,2018-01-02,2018-01-05,MRK,C,56.5,265,0.08,0.04,3.18,NO,0.07,0.13,0.04,0.07,0.1,0.04,30,1514869200000000000,3,54.61,54.26,54.76,54.09,54.76,55.0,55.39,55.39,0.0141,0.07,0.18,0.2382,0.073
O:MRK180105C00057000,2018-01-02,2018-01-05,MRK,C,57.0,201,0.02,0.01,4.09,NO,0.03,0.05,0.01,0.02,0.05,0.01,21,1514869200000000000,3,54.61,54.26,54.76,54.09,54.76,55.0,55.39,55.39,0.0141,0.03,0.09,0.2223,0.0231
O:MRK180105C00057500,2018-01-02,2018-01-05,MRK,C,57.5,51,0.02,0.0,5.0,NO,0.01,0.02,0.0,0.0,0.02,0.0,4,1514869200000000000,3,54.61,54.26,54.76,54.09,54.76,55.0,55.39,55.39,0.0141,0.01,0.04,0.2625272159740641,0.0197737264375971
O:MRK180105C00058000,2018-01-02,2018-01-05,MRK,C,58.0,63,0.0,0.0,5.92,NO,0.0,0.0,0.0,0.0,0.0,0.0,3,1514869200000000000,3,54.61,54.26,54.76,54.09,54.76,55.0,55.39,55.39,0.0141,0.0,0.0,,
O:MRK180112C00054000,2018-01-08,2018-01-12,MRK,C,54.0,2,0.66,0.66,-2.26,YES,0.66,1.19,0.66,1.19,0.66,0.66,1,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.66,1.19,,
O:MRK180112C00055000,2018-01-08,2018-01-12,MRK,C,55.0,14,0.43,0.43,-0.45,YES,0.42,0.77,0.42,0.76,0.43,0.42,7,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.42,0.78,0.1225,0.6403
O:MRK180112C00055500,2018-01-08,2018-01-12,MRK,C,55.5,12,0.32,0.32,0.45,YES,0.32,0.58,0.32,0.58,0.32,0.32,4,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.32,0.58,0.1859,0.4076
O:MRK180112C00056000,2018-01-08,2018-01-12,MRK,C,56.0,23,0.26,0.26,1.36,YES,0.24,0.43,0.22,0.4,0.26,0.22,7,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.24,0.47,0.2383,0.2923
O:MRK180112C00056500,2018-01-08,2018-01-12,MRK,C,56.5,2,0.16,0.14,2.26,YES,0.15,0.27,0.14,0.25,0.16,0.14,2,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.15,0.29,0.2368,0.1817
O:MRK180112C00057000,2018-01-08,2018-01-12,MRK,C,57.0,503,0.16,0.09,3.17,NO,0.12,0.22,0.08,0.14,0.16,0.08,59,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.12,0.29,0.2544,0.1193
O:MRK180112C00057500,2018-01-08,2018-01-12,MRK,C,57.5,78,0.1,0.04,4.07,NO,0.07,0.13,0.04,0.07,0.1,0.04,9,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.07,0.18,0.2482,0.0613
O:MRK180112C00058000,2018-01-08,2018-01-12,MRK,C,58.0,96,0.04,0.02,4.98,NO,0.03,0.05,0.02,0.04,0.04,0.02,12,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.03,0.07,0.2532,0.0329
O:MRK180112C00058500,2018-01-08,2018-01-12,MRK,C,58.5,7,0.04,0.02,5.88,NO,0.03,0.05,0.02,0.04,0.04,0.02,4,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.03,0.07,0.2895,0.029
O:MRK180112C00059500,2018-01-08,2018-01-12,MRK,C,59.5,2,0.02,0.01,7.69,NO,0.02,0.03,0.01,0.02,0.02,0.01,2,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.02,0.04,0.3238,0.0139
O:MRK180112C00060000,2018-01-08,2018-01-12,MRK,C,60.0,3,0.01,0.01,8.6,NO,0.01,0.02,0.01,0.02,0.01,0.01,2,1515387600000000000,4,55.21,54.68,55.25,54.53,55.25,56.61,56.76,56.76,0.0141,0.01,0.02,0.3549,0.0127
