ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:MRK190111C00074000,2019-01-07,2019-01-11,MRK,C,74.0,5,0.5,0.5,0.27,YES,0.5,0.68,0.5,0.68,0.5,0.5,1,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.5,0.68
O:MRK190111C00074500,2019-01-07,2019-01-11,MRK,C,74.5,6,0.44,0.44,0.95,YES,0.44,0.6,0.44,0.6,0.44,0.44,1,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.44,0.6
O:MRK190111C00075000,2019-01-07,2019-01-11,MRK,C,75.0,245,0.54,0.31,1.63,YES,0.42,0.56,0.29,0.39,0.54,0.29,7,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.42,0.73
O:MRK190111C00075500,2019-01-07,2019-01-11,MRK,C,75.5,32,0.29,0.28,2.3,YES,0.26,0.36,0.24,0.33,0.29,0.24,5,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.26,0.39
O:MRK190111C00076000,2019-01-07,2019-01-11,MRK,C,76.0,208,0.3,0.15,2.98,YES,0.22,0.3,0.15,0.2,0.3,0.15,20,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.22,0.41
O:MRK190111C00076500,2019-01-07,2019-01-11,MRK,C,76.5,48,0.2,0.1,3.66,YES,0.14,0.2,0.09,0.12,0.2,0.09,17,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.14,0.27
O:MRK190111C00077000,2019-01-07,2019-01-11,MRK,C,77.0,59,0.14,0.07,4.34,YES,0.1,0.14,0.07,0.09,0.14,0.07,16,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.1,0.19
O:MRK190111C00077500,2019-01-07,2019-01-11,MRK,C,77.5,130,0.14,0.03,5.01,YES,0.12,0.16,0.03,0.04,0.21,0.03,18,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.12,0.28
O:MRK190111C00078000,2019-01-07,2019-01-11,MRK,C,78.0,230,0.05,0.03,5.69,YES,0.04,0.05,0.02,0.03,0.05,0.02,10,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.04,0.07
O:MRK190111C00078500,2019-01-07,2019-01-11,MRK,C,78.5,2,0.03,0.02,6.37,YES,0.02,0.03,0.02,0.03,0.03,0.02,2,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.02,0.04
O:MRK190111C00079000,2019-01-07,2019-01-11,MRK,C,79.0,4,0.01,0.01,7.05,YES,0.01,0.01,0.01,0.01,0.01,0.01,2,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.01,0.01
O:MRK190111C00079500,2019-01-07,2019-01-11,MRK,C,79.5,2,0.0,0.0,7.72,YES,0.0,0.0,0.0,0.0,0.0,0.0,2,1546837200000000000,4,73.49,72.8,73.8,72.78,73.8,72.28,72.32,72.32,0.024,0.0,0.0
O:MRK190118C00055000,2019-01-14,2019-01-18,MRK,C,55.0,6,4.73,4.73,-23.44,YES,4.73,6.58,4.73,6.58,4.73,4.73,2,1547442000000000000,4,71.7,70.81,71.84,70.55,71.84,73.22,73.66,73.66,0.024,4.73,6.58
