ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:XLE170113C00073000,2017-01-09,2017-01-13,XLE,C,36.5,10.0,2.06,1.98,-2.39,YES,2.035,5.39,1.98,5.25,2.09,1.98,3.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.963,0.5761,2.035,5.54
O:XLE170113C00073500,2017-01-09,2017-01-13,XLE,C,36.75,28.0,1.6,1.62,-1.72,YES,1.65,4.37,1.6,4.24,1.7,1.6,12.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.8186,0.5646,1.65,4.51
O:XLE170113C00074000,2017-01-09,2017-01-13,XLE,C,37.0,160.0,1.39,1.07,-1.06,YES,1.23,3.26,1.07,2.84,1.39,1.07,31.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.5495,0.5633,1.23,3.68
O:XLE170113C00074500,2017-01-09,2017-01-13,XLE,C,37.25,155.0,0.94,0.73,-0.39,NO,0.835,2.21,0.73,1.93,0.94,0.73,13.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.4176,0.5286,0.835,2.49
O:XLE170113C00075000,2017-01-09,2017-01-13,XLE,C,37.5,462.0,0.67,0.48,0.28,NO,0.5650000000000001,1.5,0.46,1.22,0.67,0.46,52.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.3371,0.4636,0.5650000000000001,1.78
O:XLE170113C00075500,2017-01-09,2017-01-13,XLE,C,37.75,960.0,0.39,0.3,0.95,NO,0.325,0.86,0.26,0.69,0.39,0.26,66.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.2884,0.374,0.325,1.03
O:XLE170113C00076000,2017-01-09,2017-01-13,XLE,C,38.0,927.0,0.23,0.16,1.62,NO,0.21,0.56,0.14,0.37,0.28,0.14,55.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.2462,0.2651,0.21,0.74
O:XLE170113C00076500,2017-01-09,2017-01-13,XLE,C,38.25,164.0,0.12,0.09,2.29,NO,0.11,0.29,0.09,0.24,0.13,0.09,22.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.2334,0.1764,0.11,0.34
O:XLE170113C00077000,2017-01-09,2017-01-13,XLE,C,38.5,103.0,0.1,0.04,2.95,NO,0.07,0.19,0.04,0.11,0.1,0.04,14.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.2148,0.0973,0.07,0.27
O:XLE170113C00077500,2017-01-09,2017-01-13,XLE,C,38.75,669.0,0.08,0.03,3.62,NO,0.055,0.15,0.03,0.08,0.08,0.03,19.0,1483938000000000000,4.0,Weekly,37.7,37.4,37.73,37.34,37.73,37.19,37.33,37.33,0.0065,0.2323,0.0711,0.055,0.21
