ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:AVGO190111C00215000,2019-01-07,2019-01-11,AVGO,C,21.5,4,19.9,19.9,-10.49,YES,19.9,82.83,19.9,82.83,19.9,19.9,1,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,19.9,82.83
O:AVGO190111C00220000,2019-01-07,2019-01-11,AVGO,C,22.0,3,14.8,14.8,-8.41,YES,14.8,61.61,14.8,61.61,14.8,14.8,1,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,14.8,61.61
O:AVGO190111C00222500,2019-01-07,2019-01-11,AVGO,C,22.25,33,10.2,11.7,-7.37,YES,10.9,45.37,10.1,42.04,11.7,10.1,16,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,10.9,48.7
O:AVGO190111C00225000,2019-01-07,2019-01-11,AVGO,C,22.5,7,8.6,11.0,-6.33,YES,9.8,40.79,8.6,35.8,11.0,8.6,5,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,9.8,45.79
O:AVGO190111C00227500,2019-01-07,2019-01-11,AVGO,C,22.75,40,8.45,8.85,-5.29,YES,8.55,35.59,8.25,34.34,8.85,8.25,5,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,8.55,36.84
O:AVGO190111C00230000,2019-01-07,2019-01-11,AVGO,C,23.0,55,7.0,10.3,-4.25,YES,7.65,31.84,5.0,20.81,10.3,5.0,20,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,7.65,42.87
O:AVGO190111C00232500,2019-01-07,2019-01-11,AVGO,C,23.25,58,3.85,8.62,-3.21,YES,6.32,26.33,3.85,16.03,8.8,3.85,12,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,6.32,36.63
O:AVGO190111C00235000,2019-01-07,2019-01-11,AVGO,C,23.5,242,4.2,6.0,-2.16,YES,4.96,20.65,2.8,11.66,7.12,2.8,61,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,4.96,29.64
O:AVGO190111C00237500,2019-01-07,2019-01-11,AVGO,C,23.75,171,3.0,4.2,-1.12,YES,3.5,14.57,1.8,7.49,5.2,1.8,56,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,3.5,21.65
O:AVGO190111C00240000,2019-01-07,2019-01-11,AVGO,C,24.0,429,2.1,2.85,-0.08,YES,2.7,11.24,1.3,5.41,4.1,1.3,107,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,2.7,17.07
O:AVGO190111C00242500,2019-01-07,2019-01-11,AVGO,C,24.25,175,1.75,2.03,0.96,NO,1.8,7.49,0.85,3.54,2.75,0.85,36,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,1.8,11.45
O:AVGO190111C00245000,2019-01-07,2019-01-11,AVGO,C,24.5,326,1.0,1.28,2.0,NO,1.14,4.72,0.4,1.67,1.87,0.4,44,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,1.14,7.78
O:AVGO190111C00247500,2019-01-07,2019-01-11,AVGO,C,24.75,48,0.5,0.71,3.04,NO,0.8,3.33,0.5,2.08,1.1,0.5,15,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,0.8,4.58
O:AVGO190111C00250000,2019-01-07,2019-01-11,AVGO,C,25.0,238,0.4,0.45,4.08,NO,0.4,1.67,0.15,0.62,0.65,0.15,25,1546837200000000000,4,Weekly,23.36,23.8,24.02,23.08,24.02,25.06,25.29,25.29,0.024,0.4,2.71
