ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:AVGO210108C00400000,2021-01-04,2021-01-08,AVGO,C,40.0,11,37.09,25.0,-9.54,YES,31.04,70.2,25.0,56.53,37.09,25.0,2,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,31.04,83.87
O:AVGO210108C00402500,2021-01-04,2021-01-08,AVGO,C,40.25,1,21.39,21.39,-8.98,YES,21.39,48.37,21.39,48.37,21.39,21.39,1,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,21.39,48.37
O:AVGO210108C00405000,2021-01-04,2021-01-08,AVGO,C,40.5,1,28.01,28.01,-8.41,YES,28.01,63.34,28.01,63.34,28.01,28.01,1,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,28.01,63.34
O:AVGO210108C00407500,2021-01-04,2021-01-08,AVGO,C,40.75,3,20.6,19.5,-7.85,YES,20.05,45.34,19.5,44.09,20.6,19.5,2,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,20.05,46.58
O:AVGO210108C00410000,2021-01-04,2021-01-08,AVGO,C,41.0,23,30.62,17.4,-7.28,YES,23.86,53.95,17.1,38.67,30.62,17.1,13,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,23.86,69.24
O:AVGO210108C00415000,2021-01-04,2021-01-08,AVGO,C,41.5,47,24.55,14.06,-6.15,YES,18.88,42.68,13.2,29.85,24.55,13.2,11,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,18.88,55.51
O:AVGO210108C00417500,2021-01-04,2021-01-08,AVGO,C,41.75,34,22.5,11.2,-5.59,YES,16.0,36.18,9.5,21.48,22.5,9.5,12,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,16.0,50.88
O:AVGO210108C00420000,2021-01-04,2021-01-08,AVGO,C,42.0,94,21.05,9.6,-5.02,YES,14.85,33.58,8.65,19.56,21.05,8.65,13,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,14.85,47.6
O:AVGO210108C00422500,2021-01-04,2021-01-08,AVGO,C,42.25,39,16.57,8.8,-4.45,YES,11.83,26.75,7.09,16.03,16.57,7.09,10,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,11.83,37.47
O:AVGO210108C00425000,2021-01-04,2021-01-08,AVGO,C,42.5,158,16.73,6.7,-3.89,YES,11.26,25.47,5.8,13.12,16.73,5.8,70,1609736400000000000,4,Weekly,43.93,42.52,44.22,42.12,44.22,44.56,45.0,45.0,0.0009,11.26,37.83
