ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:INTC190111C00042000,2019-01-07,2019-01-11,INTC,C,42.0,28,5.4,5.5,-12.5,NO,5.65,11.77,5.4,11.25,5.9,5.4,3,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,5.65,12.29
O:INTC190111C00043000,2019-01-07,2019-01-11,INTC,C,43.0,10,4.15,4.81,-10.42,NO,4.48,9.33,4.15,8.65,4.81,4.15,3,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,4.48,10.02
O:INTC190111C00043500,2019-01-07,2019-01-11,INTC,C,43.5,6,3.55,3.55,-9.38,NO,3.55,7.4,3.55,7.4,3.55,3.55,2,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,3.55,7.4
O:INTC190111C00044500,2019-01-07,2019-01-11,INTC,C,44.5,30,2.85,2.83,-7.29,NO,2.84,5.92,2.83,5.9,2.85,2.83,3,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,2.84,5.94
O:INTC190111C00045000,2019-01-07,2019-01-11,INTC,C,45.0,45,2.18,2.87,-6.25,NO,2.51,5.23,2.1,4.38,2.92,2.1,15,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,2.51,6.08
O:INTC190111C00045500,2019-01-07,2019-01-11,INTC,C,45.5,29,1.93,2.29,-5.21,NO,2.11,4.4,1.93,4.02,2.29,1.93,8,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,2.11,4.77
O:INTC190111C00046000,2019-01-07,2019-01-11,INTC,C,46.0,76,1.43,1.79,-4.17,NO,1.71,3.56,1.35,2.81,2.07,1.35,19,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,1.71,4.31
O:INTC190111C00046500,2019-01-07,2019-01-11,INTC,C,46.5,80,1.14,1.5,-3.12,NO,1.3,2.7,1.04,2.17,1.55,1.04,18,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,1.3,3.23
O:INTC190111C00047000,2019-01-07,2019-01-11,INTC,C,47.0,1357,1.05,1.05,-2.08,NO,1.05,2.19,0.73,1.52,1.37,0.73,115,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,1.05,2.85
O:INTC190111C00047500,2019-01-07,2019-01-11,INTC,C,47.5,1081,0.75,0.75,-1.04,NO,0.78,1.64,0.53,1.1,1.04,0.53,140,1546837200000000000,4,Weekly,47.1,47.44,48.0,46.75,48.0,48.93,49.29,49.29,0.024,0.78,2.17
