ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:SPOT190111C00101000,2019-01-07,2019-01-11,SPOT,C,101.0,1,19.2,19.2,-18.46,NO,19.2,15.5,19.2,15.5,19.2,19.2,1,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,19.2,15.5
O:SPOT190111C00106000,2019-01-07,2019-01-11,SPOT,C,106.0,5,10.3,10.5,-14.43,NO,10.4,8.4,10.3,8.32,10.5,10.3,2,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,10.4,8.48
O:SPOT190111C00108000,2019-01-07,2019-01-11,SPOT,C,108.0,5,7.6,10.6,-12.81,NO,9.1,7.35,7.6,6.14,10.6,7.6,3,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,9.1,8.56
O:SPOT190111C00109000,2019-01-07,2019-01-11,SPOT,C,109.0,21,7.8,14.1,-12.0,NO,10.45,8.44,6.8,5.49,14.1,6.8,12,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,10.45,11.38
O:SPOT190111C00110000,2019-01-07,2019-01-11,SPOT,C,110.0,66,7.58,9.5,-11.2,NO,8.15,6.58,6.4,5.17,9.9,6.4,12,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,8.15,7.99
O:SPOT190111C00111000,2019-01-07,2019-01-11,SPOT,C,111.0,31,6.3,12.23,-10.39,NO,8.96,7.24,5.7,4.6,12.23,5.7,12,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,8.96,9.87
O:SPOT190111C00112000,2019-01-07,2019-01-11,SPOT,C,112.0,29,5.7,9.6,-9.58,NO,7.3,5.89,5.0,4.04,9.6,5.0,13,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,7.3,7.75
O:SPOT190111C00113000,2019-01-07,2019-01-11,SPOT,C,113.0,17,4.9,7.4,-8.78,NO,5.8,4.68,4.2,3.39,7.4,4.2,7,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,5.8,5.97
O:SPOT190111C00114000,2019-01-07,2019-01-11,SPOT,C,114.0,13,4.2,7.1,-7.97,NO,5.65,4.56,4.2,3.39,7.1,4.2,7,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,5.65,5.73
O:SPOT190111C00115000,2019-01-07,2019-01-11,SPOT,C,115.0,64,3.7,6.2,-7.16,NO,4.8,3.88,3.0,2.42,6.6,3.0,23,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,4.8,5.33
O:SPOT190111C00116000,2019-01-07,2019-01-11,SPOT,C,116.0,48,3.2,7.4,-6.35,NO,5.03,4.06,2.65,2.14,7.4,2.65,16,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,5.03,5.97
