ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:LRCX160219C00067500,2016-01-19,2016-02-19,LRCX,C,6.75,25,3.3,3.3,-3.16,YES,3.3,47.35,3.3,47.35,3.3,3.3,2,1453179600000000000,31,Monthly,6.91,6.75,6.97,6.7,6.97,6.98,7.14,7.14,0.0034,3.3,47.35,4.26,0.28
O:LRCX160219C00070000,2016-01-19,2016-02-19,LRCX,C,7.0,13,2.3,2.05,0.43,YES,2.1,30.13,1.9,27.26,2.3,1.9,3,1453179600000000000,31,Monthly,6.91,6.75,6.97,6.7,6.97,6.98,7.14,7.14,0.0034,2.1,33.0,2.6,0.35
O:LRCX160219C00072500,2016-01-19,2016-02-19,LRCX,C,7.25,34,1.6,1.3,4.02,NO,1.45,20.8,1.3,18.65,1.6,1.3,5,1453179600000000000,31,Monthly,6.91,6.75,6.97,6.7,6.97,6.98,7.14,7.14,0.0034,1.45,22.96,1.75,0.37
O:LRCX160219C00075000,2016-01-19,2016-02-19,LRCX,C,7.5,25,1.0,0.7,7.6,NO,0.91,13.06,0.7,10.04,1.12,0.7,10,1453179600000000000,31,Monthly,6.91,6.75,6.97,6.7,6.97,6.98,7.14,7.14,0.0034,0.91,16.07,1.12,0.35
O:LRCX160219C00077500,2016-01-19,2016-02-19,LRCX,C,7.75,58,0.5,0.35,11.19,NO,0.42,6.1,0.35,5.02,0.5,0.35,11,1453179600000000000,31,Monthly,6.91,6.75,6.97,6.7,6.97,6.98,7.14,7.14,0.0034,0.42,7.17,0.78,0.28
O:LRCX160219C00085000,2016-01-19,2016-02-19,LRCX,C,8.5,17,0.05,0.05,21.95,NO,0.05,0.72,0.05,0.72,0.05,0.05,2,1453179600000000000,31,Monthly,6.91,6.75,6.97,6.7,6.97,6.98,7.14,7.14,0.0034,0.05,0.72,0.51,0.08
O:LRCX160219C00087500,2016-01-19,2016-02-19,LRCX,C,8.75,6,0.05,0.05,25.54,NO,0.05,0.72,0.05,0.72,0.05,0.05,1,1453179600000000000,31,Monthly,6.91,6.75,6.97,6.7,6.97,6.98,7.14,7.14,0.0034,0.05,0.72,0.57,0.07
O:LRCX160219C00090000,2016-01-19,2016-02-19,LRCX,C,9.0,15,0.2,0.2,29.12,NO,0.2,2.87,0.2,2.87,0.2,0.2,1,1453179600000000000,31,Monthly,6.91,6.75,6.97,6.7,6.97,6.98,7.14,7.14,0.0034,0.2,2.87,0.93,0.14
O:LRCX160219C00060000,2016-01-20,2016-02-19,LRCX,C,6.0,30,10.1,10.1,-14.77,YES,10.1,143.55,10.1,143.55,10.1,10.1,2,1453266000000000000,30,Monthly,6.74,6.96,7.04,6.7,7.04,6.98,7.14,7.14,0.0034,10.1,143.55,,
O:LRCX160219C00062500,2016-01-20,2016-02-19,LRCX,C,6.25,3,6.7,6.6,-11.22,YES,6.65,94.51,6.6,93.8,6.7,6.6,3,1453266000000000000,30,Monthly,6.74,6.96,7.04,6.7,7.04,6.98,7.14,7.14,0.0034,6.65,95.22,,
O:LRCX160219C00067500,2016-01-20,2016-02-19,LRCX,C,6.75,2,3.6,3.6,-4.12,YES,3.6,51.17,3.6,51.17,3.6,3.6,2,1453266000000000000,30,Monthly,6.74,6.96,7.04,6.7,7.04,6.98,7.14,7.14,0.0034,3.6,51.17,4.71,0.26
