ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:LRCX200110C00205000,2020-01-06,2020-01-10,LRCX,C,20.5,1,83.75,83.75,-29.79,NO,83.75,286.79,83.75,286.79,83.75,83.75,1,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,83.75,286.79
O:LRCX200110C00272500,2020-01-06,2020-01-10,LRCX,C,27.25,1,16.45,16.45,-6.68,NO,16.45,56.33,16.45,56.33,16.45,16.45,1,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,16.45,56.33
O:LRCX200110C00280000,2020-01-06,2020-01-10,LRCX,C,28.0,15,11.1,10.8,-4.11,NO,11.22,38.44,10.8,36.98,11.65,10.8,7,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,11.22,39.89
O:LRCX200110C00282500,2020-01-06,2020-01-10,LRCX,C,28.25,14,10.62,8.9,-3.25,NO,9.76,33.42,8.9,30.48,10.62,8.9,11,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,9.76,36.37
O:LRCX200110C00285000,2020-01-06,2020-01-10,LRCX,C,28.5,8,7.65,5.8,-2.4,NO,6.72,23.03,5.8,19.86,7.65,5.8,4,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,6.72,26.2
O:LRCX200110C00287500,2020-01-06,2020-01-10,LRCX,C,28.75,56,5.3,4.35,-1.54,NO,5.22,17.89,4.25,14.55,6.2,4.25,15,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,5.22,21.23
O:LRCX200110C00290000,2020-01-06,2020-01-10,LRCX,C,29.0,275,4.35,3.2,-0.68,NO,4.1,14.06,2.86,9.79,5.35,2.86,63,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,4.1,18.32
O:LRCX200110C00292500,2020-01-06,2020-01-10,LRCX,C,29.25,111,2.41,2.0,0.17,NO,2.84,9.74,1.89,6.47,3.8,1.89,34,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,2.84,13.01
O:LRCX200110C00295000,2020-01-06,2020-01-10,LRCX,C,29.5,421,1.85,1.33,1.03,NO,1.83,6.27,1.17,4.01,2.49,1.17,81,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,1.83,8.53
O:LRCX200110C00297500,2020-01-06,2020-01-10,LRCX,C,29.75,43,1.53,0.83,1.88,NO,1.15,3.94,0.77,2.64,1.53,0.77,21,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,1.15,5.24
O:LRCX200110C00300000,2020-01-06,2020-01-10,LRCX,C,30.0,268,0.72,0.45,2.74,NO,0.73,2.5,0.38,1.3,1.08,0.38,60,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.73,3.7
O:LRCX200110C00302500,2020-01-06,2020-01-10,LRCX,C,30.25,212,0.34,0.22,3.6,NO,0.4,1.37,0.21,0.72,0.59,0.21,28,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.4,2.02
O:LRCX200110C00305000,2020-01-06,2020-01-10,LRCX,C,30.5,48,0.15,0.13,4.45,NO,0.2,0.7,0.13,0.45,0.28,0.13,24,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.2,0.96
O:LRCX200110C00307500,2020-01-06,2020-01-10,LRCX,C,30.75,10,0.11,0.08,5.31,NO,0.1,0.34,0.08,0.27,0.12,0.08,7,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.1,0.41
O:LRCX200110C00310000,2020-01-06,2020-01-10,LRCX,C,31.0,29,0.06,0.05,6.16,NO,0.04,0.15,0.02,0.07,0.07,0.02,22,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.04,0.24
O:LRCX200110C00317500,2020-01-06,2020-01-10,LRCX,C,31.75,1,0.02,0.02,8.73,NO,0.02,0.07,0.02,0.07,0.02,0.02,1,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.02,0.07
O:LRCX200110C00320000,2020-01-06,2020-01-10,LRCX,C,32.0,1,0.01,0.01,9.59,NO,0.01,0.03,0.01,0.03,0.01,0.01,1,1578286800000000000,4,Weekly,28.98,28.92,29.2,28.75,29.2,29.43,30.13,30.13,0.0155,0.01,0.03
