ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct
O:UNH190111C00240000,2019-01-07,2019-01-11,UNH,C,240.0,30,0.98,0.94,-0.82,YES,0.86,0.36,0.72,0.3,1.01,0.72,14,1546837200000000000,4,Weekly,240.4,240.08,241.98,238.23,241.98,247.67,247.76,247.76,0.024,0.86,0.42
O:UNH190111C00242500,2019-01-07,2019-01-11,UNH,C,242.5,32,0.66,0.59,0.21,YES,0.54,0.23,0.4,0.17,0.69,0.4,17,1546837200000000000,4,Weekly,240.4,240.08,241.98,238.23,241.98,247.67,247.76,247.76,0.024,0.54,0.29
O:UNH190111C00245000,2019-01-07,2019-01-11,UNH,C,245.0,101,0.49,0.26,1.25,YES,0.38,0.15,0.26,0.11,0.49,0.26,29,1546837200000000000,4,Weekly,240.4,240.08,241.98,238.23,241.98,247.67,247.76,247.76,0.024,0.38,0.2
O:UNH190111C00247500,2019-01-07,2019-01-11,UNH,C,247.5,104,0.24,0.15,2.28,YES,0.18,0.08,0.13,0.05,0.24,0.13,26,1546837200000000000,4,Weekly,240.4,240.08,241.98,238.23,241.98,247.67,247.76,247.76,0.024,0.18,0.1
O:UNH190111C00250000,2019-01-07,2019-01-11,UNH,C,250.0,100,0.16,0.09,3.31,YES,0.11,0.05,0.06,0.02,0.16,0.06,14,1546837200000000000,4,Weekly,240.4,240.08,241.98,238.23,241.98,247.67,247.76,247.76,0.024,0.11,0.07
O:UNH190111C00252500,2019-01-07,2019-01-11,UNH,C,252.5,48,0.06,0.04,4.35,YES,0.06,0.02,0.04,0.02,0.08,0.04,11,1546837200000000000,4,Weekly,240.4,240.08,241.98,238.23,241.98,247.67,247.76,247.76,0.024,0.06,0.03
O:UNH190111C00255000,2019-01-07,2019-01-11,UNH,C,255.0,14,0.03,0.02,5.38,YES,0.03,0.01,0.02,0.01,0.04,0.02,7,1546837200000000000,4,Weekly,240.4,240.08,241.98,238.23,241.98,247.67,247.76,247.76,0.024,0.03,0.02
O:UNH190111C00257500,2019-01-07,2019-01-11,UNH,C,257.5,4,0.02,0.02,6.41,YES,0.02,0.01,0.02,0.01,0.02,0.02,2,1546837200000000000,4,Weekly,240.4,240.08,241.98,238.23,241.98,247.67,247.76,247.76,0.024,0.02,0.01
O:UNH190118C00135000,2019-01-14,2019-01-18,UNH,C,135.0,1,28.39,28.39,-45.98,YES,28.39,11.36,28.39,11.36,28.39,28.39,1,1547442000000000000,4,Weekly,246.59,248.06,249.92,246.11,249.92,265.5,266.26,266.26,0.024,28.39,11.36
O:UNH190118C00150000,2019-01-14,2019-01-18,UNH,C,150.0,2,24.59,24.59,-39.98,YES,24.59,9.84,24.59,9.84,24.59,24.59,1,1547442000000000000,4,Weekly,246.59,248.06,249.92,246.11,249.92,265.5,266.26,266.26,0.024,24.59,9.84
O:UNH190118C00160000,2019-01-14,2019-01-18,UNH,C,160.0,2,22.25,22.25,-35.98,YES,22.25,8.9,22.25,8.9,22.25,22.25,2,1547442000000000000,4,Weekly,246.59,248.06,249.92,246.11,249.92,265.5,266.26,266.26,0.024,22.25,8.9
O:UNH190118C00195000,2019-01-14,2019-01-18,UNH,C,195.0,4,13.29,13.39,-21.98,YES,13.34,5.34,13.29,5.32,13.39,13.29,2,1547442000000000000,4,Weekly,246.59,248.06,249.92,246.11,249.92,265.5,266.26,266.26,0.024,13.34,5.36
O:UNH190118C00200000,2019-01-14,2019-01-18,UNH,C,200.0,5,11.96,12.1,-19.97,YES,12.26,4.9,11.96,4.79,12.55,11.96,4,1547442000000000000,4,Weekly,246.59,248.06,249.92,246.11,249.92,265.5,266.26,266.26,0.024,12.26,5.02
