ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,mid_price,high_yield_pct,implied_volatility,probability_itm
O:SPOT190111C00101000,2019-01-07,2019-01-11,SPOT,C,101.0,1,4.8,4.8,-18.46,YES,4.8,3.88,4.8,3.88,4.8,4.8,1,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,4.8,3.88,,
O:SPOT190111C00106000,2019-01-07,2019-01-11,SPOT,C,106.0,5,2.58,2.62,-14.43,YES,2.6,2.1,2.58,2.08,2.62,2.58,2,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,2.6,2.12,,
O:SPOT190111C00108000,2019-01-07,2019-01-11,SPOT,C,108.0,5,1.9,2.65,-12.81,YES,2.28,1.84,1.9,1.53,2.65,1.9,3,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,2.28,2.14,,
O:SPOT190111C00109000,2019-01-07,2019-01-11,SPOT,C,109.0,21,1.95,3.52,-12.0,YES,2.61,2.11,1.7,1.37,3.52,1.7,12,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,2.61,2.84,,
O:SPOT190111C00110000,2019-01-07,2019-01-11,SPOT,C,110.0,66,1.9,2.38,-11.2,YES,2.04,1.65,1.6,1.29,2.48,1.6,12,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,2.04,2.0,,
O:SPOT190111C00111000,2019-01-07,2019-01-11,SPOT,C,111.0,31,1.58,3.06,-10.39,YES,2.24,1.81,1.42,1.15,3.06,1.42,12,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,2.24,2.47,,
O:SPOT190111C00112000,2019-01-07,2019-01-11,SPOT,C,112.0,29,1.42,2.4,-9.58,YES,1.82,1.47,1.25,1.01,2.4,1.25,13,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,1.82,1.94,,
O:SPOT190111C00113000,2019-01-07,2019-01-11,SPOT,C,113.0,17,1.23,1.85,-8.78,YES,1.45,1.17,1.05,0.85,1.85,1.05,7,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,1.45,1.49,,
O:SPOT190111C00114000,2019-01-07,2019-01-11,SPOT,C,114.0,13,1.05,1.78,-7.97,YES,1.42,1.14,1.05,0.85,1.78,1.05,7,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,1.42,1.44,,
O:SPOT190111C00115000,2019-01-07,2019-01-11,SPOT,C,115.0,64,0.92,1.55,-7.16,YES,1.2,0.97,0.75,0.61,1.65,0.75,23,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,1.2,1.33,,
O:SPOT190111C00116000,2019-01-07,2019-01-11,SPOT,C,116.0,48,0.8,1.85,-6.35,YES,1.25,1.01,0.66,0.53,1.85,0.66,16,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,1.25,1.49,,
O:SPOT190111C00117000,2019-01-07,2019-01-11,SPOT,C,117.0,332,0.75,1.12,-5.55,YES,1.2,0.97,0.52,0.42,1.88,0.52,25,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,1.2,1.52,,
O:SPOT190111C00118000,2019-01-07,2019-01-11,SPOT,C,118.0,12,0.59,1.06,-4.74,YES,0.75,0.61,0.44,0.36,1.06,0.44,8,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,0.75,0.86,,
O:SPOT190111C00119000,2019-01-07,2019-01-11,SPOT,C,119.0,97,0.49,0.8,-3.93,YES,0.72,0.58,0.38,0.31,1.05,0.38,25,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,0.72,0.85,,
O:SPOT190111C00120000,2019-01-07,2019-01-11,SPOT,C,120.0,75,0.54,0.6,-3.12,YES,0.81,0.65,0.3,0.24,1.32,0.3,30,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,0.81,1.07,,
O:SPOT190111C00121000,2019-01-07,2019-01-11,SPOT,C,121.0,15,0.32,0.6,-2.32,YES,0.71,0.57,0.32,0.26,1.1,0.32,10,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,0.71,0.89,,
O:SPOT190111C00122000,2019-01-07,2019-01-11,SPOT,C,122.0,110,0.25,0.44,-1.51,YES,0.57,0.46,0.24,0.19,0.9,0.24,13,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,0.57,0.73,,
O:SPOT190111C00123000,2019-01-07,2019-01-11,SPOT,C,123.0,210,0.16,0.44,-0.7,YES,0.38,0.31,0.16,0.13,0.61,0.16,15,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,0.38,0.49,,
O:SPOT190111C00124000,2019-01-07,2019-01-11,SPOT,C,124.0,94,0.22,0.25,0.1,YES,0.36,0.29,0.22,0.18,0.51,0.22,18,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,0.36,0.41,0.0572,0.4466
O:SPOT190111C00125000,2019-01-07,2019-01-11,SPOT,C,125.0,33,0.12,0.29,0.91,NO,0.34,0.27,0.09,0.07,0.59,0.09,9,1546837200000000000,4,Weekly,115.04,119.36,123.87,113.28,123.87,120.52,124.36,124.36,0.024,0.34,0.48,0.1361,0.2657
