ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:JPM170106C00077500,2017-01-03,2017-01-06,JPM,C,5.17,50,2.23,2.23,-11.69,YES,2.23,2.54,2.23,2.54,2.23,2.23,2,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,2.23,2.54
O:JPM170106C00080000,2017-01-03,2017-01-06,JPM,C,5.33,264,1.94,1.61,-8.84,YES,1.74,1.98,1.54,1.75,1.94,1.54,8,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,1.74,2.21
O:JPM170106C00081000,2017-01-03,2017-01-06,JPM,C,5.4,9,1.56,1.56,-7.7,YES,1.56,1.77,1.56,1.77,1.56,1.56,1,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,1.56,1.77
O:JPM170106C00081500,2017-01-03,2017-01-06,JPM,C,5.43,50,1.21,1.21,-7.13,YES,1.21,1.38,1.21,1.38,1.21,1.21,1,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,1.21,1.38
O:JPM170106C00082000,2017-01-03,2017-01-06,JPM,C,5.47,20,1.3,1.1,-6.56,YES,1.2,1.37,1.1,1.25,1.3,1.1,4,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,1.2,1.48
O:JPM170106C00083000,2017-01-03,2017-01-06,JPM,C,5.53,19,0.82,0.89,-5.42,YES,0.86,0.98,0.82,0.94,0.9,0.82,3,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,0.86,1.03
O:JPM170106C00083500,2017-01-03,2017-01-06,JPM,C,5.57,34,0.71,0.81,-4.85,YES,0.76,0.87,0.71,0.81,0.81,0.71,5,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,0.76,0.93
O:JPM170106C00084000,2017-01-03,2017-01-06,JPM,C,5.6,109,0.82,0.53,-4.28,YES,0.66,0.76,0.5,0.57,0.82,0.5,22,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,0.66,0.94
O:JPM170106C00084500,2017-01-03,2017-01-06,JPM,C,5.63,24,0.7,0.5,-3.71,YES,0.56,0.64,0.4,0.46,0.72,0.4,9,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,0.56,0.82
O:JPM170106C00085000,2017-01-03,2017-01-06,JPM,C,5.67,342,0.57,0.5,-3.14,YES,0.36,0.41,0.14,0.15,0.59,0.14,64,1483419600000000000,3,Weekly,87.34,87.23,87.76,85.98,87.76,86.12,86.62,86.62,0.02,,,0.36,0.68
