ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:JPM200110C00130000,2020-01-06,2020-01-10,JPM,C,8.67,25,1.75,1.94,-93.73,YES,1.84,1.33,1.75,1.27,1.94,1.75,4,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,1.84,1.4
O:JPM200110C00133000,2020-01-06,2020-01-10,JPM,C,8.87,1,1.14,1.14,-93.59,YES,1.14,0.82,1.14,0.82,1.14,1.14,1,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,1.14,0.82
O:JPM200110C00134000,2020-01-06,2020-01-10,JPM,C,8.93,22,1.01,1.01,-93.54,YES,1.01,0.73,1.01,0.73,1.01,1.01,4,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,1.01,0.73
O:JPM200110C00135000,2020-01-06,2020-01-10,JPM,C,9.0,106,0.68,0.76,-93.49,YES,0.7,0.51,0.63,0.46,0.78,0.63,17,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.7,0.56
O:JPM200110C00136000,2020-01-06,2020-01-10,JPM,C,9.07,135,0.42,0.66,-93.44,YES,0.54,0.39,0.42,0.3,0.66,0.42,21,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.54,0.48
O:JPM200110C00137000,2020-01-06,2020-01-10,JPM,C,9.13,9584,0.26,0.48,-93.4,YES,0.37,0.27,0.26,0.19,0.48,0.26,1705,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.37,0.35
O:JPM200110C00138000,2020-01-06,2020-01-10,JPM,C,9.2,1521,0.17,0.32,-93.35,YES,0.24,0.17,0.16,0.11,0.32,0.16,253,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.24,0.23
O:JPM200110C00139000,2020-01-06,2020-01-10,JPM,C,9.27,767,0.08,0.18,-93.3,YES,0.13,0.09,0.08,0.05,0.18,0.08,176,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.13,0.13
O:JPM200110C00140000,2020-01-06,2020-01-10,JPM,C,9.33,1143,0.07,0.1,-93.25,YES,0.07,0.05,0.05,0.04,0.1,0.05,205,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.07,0.07
O:JPM200110C00141000,2020-01-06,2020-01-10,JPM,C,9.4,531,0.03,0.05,-93.2,YES,0.03,0.02,0.01,0.01,0.05,0.01,89,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.03,0.03
O:JPM200110C00142000,2020-01-06,2020-01-10,JPM,C,9.47,203,0.02,0.02,-93.15,YES,0.02,0.01,0.01,0.01,0.02,0.01,61,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.02,0.01
O:JPM200110C00143000,2020-01-06,2020-01-10,JPM,C,9.53,263,0.0,0.0,-93.11,YES,0.01,0.0,0.0,0.0,0.01,0.0,25,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.01,0.01
O:JPM200110C00144000,2020-01-06,2020-01-10,JPM,C,9.6,22,0.0,0.0,-93.06,YES,0.0,0.0,0.0,0.0,0.0,0.0,4,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.0,0.0
O:JPM200110C00145000,2020-01-06,2020-01-10,JPM,C,9.67,2,0.0,0.0,-93.01,YES,0.0,0.0,0.0,0.0,0.0,0.0,1,1578286800000000000,4,Weekly,136.56,138.23,138.27,136.5,138.27,136.07,137.25,137.25,0.02,,,0.0,0.0
O:JPM200117C00090000,2020-01-13,2020-01-17,JPM,C,6.0,2,11.5,11.5,-95.63,YES,11.5,8.38,11.5,8.38,11.5,11.5,1,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,11.5,8.38
O:JPM200117C00105000,2020-01-13,2020-01-17,JPM,C,7.0,5,7.95,7.95,-94.9,YES,7.95,5.8,7.95,5.8,7.95,7.95,1,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,7.95,5.8
O:JPM200117C00110000,2020-01-13,2020-01-17,JPM,C,7.33,37,6.49,6.66,-94.66,YES,6.57,4.79,6.49,4.73,6.66,6.49,5,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,6.57,4.86
O:JPM200117C00115000,2020-01-13,2020-01-17,JPM,C,7.67,23,5.22,5.38,-94.41,YES,5.3,3.86,5.22,3.8,5.38,5.22,6,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,5.3,3.92
O:JPM200117C00118000,2020-01-13,2020-01-17,JPM,C,7.87,1,4.58,4.58,-94.26,YES,4.58,3.33,4.58,3.33,4.58,4.58,1,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,4.58,3.33
O:JPM200117C00120000,2020-01-13,2020-01-17,JPM,C,8.0,65,4.0,4.26,-94.17,YES,4.14,3.02,4.0,2.92,4.28,4.0,9,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,4.14,3.12
O:JPM200117C00122000,2020-01-13,2020-01-17,JPM,C,8.13,8,3.78,3.77,-94.07,YES,3.78,2.75,3.77,2.75,3.78,3.77,5,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,3.78,2.76
O:JPM200117C00123000,2020-01-13,2020-01-17,JPM,C,8.2,30,3.26,3.26,-94.02,YES,3.26,2.38,3.26,2.38,3.26,3.26,2,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,3.26,2.38
O:JPM200117C00125000,2020-01-13,2020-01-17,JPM,C,8.33,27,2.78,3.0,-93.93,YES,2.88,2.1,2.75,2.0,3.0,2.75,7,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,2.88,2.19
O:JPM200117C00126000,2020-01-13,2020-01-17,JPM,C,8.4,1,2.79,2.79,-93.88,YES,2.79,2.03,2.79,2.03,2.79,2.79,1,1578891600000000000,4,Weekly,136.19,137.2,137.2,135.76,137.2,138.2,138.28,138.28,0.02,,,2.79,2.03
